Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.771815   54.418869

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7518745599E+000   0.1206053266E+001
Box 2    0.3571844054E+001   0.1170294619E+002

Rotation per molecule type
Box 1    0.4569580071E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7647578922E+003
Box 2   0.8015505871E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 433   
Atomtype         X                  Y                   Z
  2        0.3353035055       19.2932759946        4.3752641960
  3        1.4444672547       19.1000842328        4.6546075699
  2        2.5536310040       18.9068924710        4.9339509439
  2       10.5202245981       30.2723302594        8.2516159746
  3       11.3171753231       29.7755733815        7.5706591873
  2       12.1141260479       29.2788165036        6.8897023999
  2       27.8940644721       18.4457436753       30.0730202526
  3       28.5984787284       19.3555556255       29.9259054314
  2       29.3028929848       20.2653675758       29.7787906103
  2        1.0231835156       17.0552212634       23.9848161102
  3        0.7559817698       16.8789540165       22.8698573285
  2        0.4887800240       16.7026867696       21.7548985469
  2       18.0216188177       25.2871130488       22.2800944139
  3       18.9008082990       25.9060810471       22.7154155286
  2       19.7799977803       26.5250490455       23.1507366433
  2       26.6501052240       21.7046099117       20.8674657190
  3       25.6134291783       21.3537530350       20.4830151651
  2       24.5767531326       21.0028961583       20.0985646111
  2        3.8963152608        7.7371989373       31.6562296373
  3        3.2043806708        8.0016354729       30.7635371696
  2        2.5124460809        8.2660720086       29.8708447019
  2        8.3727529971       18.5991628512       15.6147434649
  3        9.1578660552       19.3444284640       16.0316087339
  2        9.9429791133       20.0896940768       16.4484740028
  2       21.4038983215       23.4194516339        6.2121220406
  3       21.3996596670       22.7076100744        5.2962270531
  2       21.3954210123       21.9957685148        4.3803320657
  2        2.8798810851        6.9538895121        6.9510220005
  3        3.5830081226        6.0378940585        7.0613156907
  2        4.2861351601        5.1218986049        7.1716093808
  2       27.7333424751        3.7845212018       21.8430061413
  3       26.7621409411        3.4366564874       21.3125745050
  2       25.7909394070        3.0887917731       20.7821428686
  2        9.3167646122       20.4458172182       24.5534987731
  3        8.7637581956       21.3515692099       24.0851001899
  2        8.2107517790       22.2573212015       23.6167016067
  2       20.3423374503       30.2216088034       16.9557995101
  3       20.9763273996       30.3021807077       15.9877267275
  2       21.6103173488       30.3827526119       15.0196539448
  2       23.6245809717       10.9354469023        6.5862091855
  3       23.4113803763        9.9366106801        7.1361834644
  2       23.1981797809        8.9377744580        7.6861577433
  2       10.7618805363       29.7792282324       11.3130148637
  3       10.7529541059       30.9232954782       11.5044057097
  2       10.7440276756       32.0673627240       11.6957965557
  2        6.0650118717        1.6167591801       11.1729500326
  3        5.1346689254        0.9655310309       11.4095169361
  2        4.2043259791        0.3143028816       11.6460838397
  2       13.3947606434        7.0069867399        7.4852812661
  3       12.5292091761        7.7747798361        7.5684342504
  2       11.6636577087        8.5425729323        7.6515872348
  2       32.5410646814        3.9856299450        2.2289754005
  3       32.2201690193        4.2343373803        1.1423427185
  2       31.8992733571        4.4830448157        0.0557100365
  2       29.7420492263        9.8660183029        2.4844533235
  3       30.2994873134        8.9614761341        2.9499275374
  2       30.8569254006        8.0569339653        3.4154017513
  2        7.5343071981       12.5097219268        9.0675910353
  3        7.2351461233       12.0295484767       10.0802786026
  2        6.9359850483       11.5493750267       11.0929661700
  2       32.8630860904       17.6787344623       30.0930687335
  3       31.7559531754       17.4448646449       30.3483364697
  2       30.6488202605       17.2109948276       30.6036042060
  2       13.5900548591       18.5763368115       20.0523309894
  3       12.9151581616       19.5182785124       19.9988494063
  2       12.2402614639       20.4602202132       19.9453678232
  2       10.2418022975        6.5826277172        0.2113078997
  3       10.8520962688        5.8803904322        0.9041311559
  2       11.4623902400        5.1781531474        1.5969544121
  2        2.3053069074       23.9260985749       23.4874138932
  3        3.0487595823       24.6377548109       24.0225993956
  2        3.7922122572       25.3494110468       24.5577848981
  2       18.7386361769        0.5925979695        3.0747245288
  3       17.6172462560        0.5914693664        2.7779360999
  2       16.4958563351        0.5903407633        2.4811476711
  2       20.4401174568       11.8623318385       29.1511900124
  3       20.9475668560       10.8208412281       29.2094344608
  2       21.4550162552        9.7793506178       29.2676789093
  2        2.6657321283       13.3803417707       13.0240981816
  3        2.4490013596       14.4601416577       13.3883233567
  2        2.2322705909       15.5399415445       13.7525485318
  2       17.4682482293       19.0191843496       13.7581956295
  3       17.5192341793       18.3600663768       12.8050094300
  2       17.5702201293       17.7009484040       11.8518232306
  2       26.2231007980       11.2843041885       29.9823070213
  3       26.6224710189       10.2154634431       29.7733025055
  2       27.0218412397        9.1466226976       29.5642979897
  2       24.6651826948       20.8369681847       23.6109625857
  3       24.4108032653       19.7059801469       23.5690440417
  2       24.1564238360       18.5749921091       23.5271254976
  2        1.1193797670       34.2536633779       10.7870667399
  3        0.7396408457       33.2884398152       11.3064334944
  2        0.3599019243       32.3232162526       11.8258002489
  2       31.0223821990        1.6176885352       11.0163649354
  3       30.3338796991        1.7400491645       11.9418875900
  2       29.6453771991        1.8624097938       12.8674102444
  2        6.5351819339        1.0568472320       26.2186245113
  3        7.5627159132        0.6892635850       25.8253610066
  2        8.5902498923        0.3216799379       25.4320975020
  2        3.3074306518       29.5196430575       27.3992570627
  3        4.3432282960       29.2178332510       27.8254425633
  2        5.3790259402       28.9160234446       28.2516280639
  2       16.0764213087        5.2310715554        2.1912747511
  3       15.9856387733        4.7245980206        1.1516387140
  2       15.8948562379        4.2181244856        0.1120026769
  2       20.4863708969       16.6729833604       10.0127902476
  3       20.9545074075       17.1343886223        9.0569903774
  2       21.4226439180       17.5957938842        8.1011905074
  2       14.3684776319       13.4756199074       18.9003112246
  3       15.4216693564       13.2385342664       19.3247845337
  2       16.4748610810       13.0014486255       19.7492578428
  2       32.6354281903       25.6262262955       29.1359714059
  3       31.5480542605       25.2224633145       29.1498779494
