Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.463276   53.101412

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7825984114E+000   0.1279146920E+001
Box 2    0.3311735269E+001   0.1163443394E+002

Rotation per molecule type
Box 1    0.4636965031E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7738423641E+003
Box 2   0.8366611652E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 406   
Atomtype         X                  Y                   Z
  2       26.8606544877        3.4550361212       31.1211004859
  3       26.7027039912        2.7475005617       30.2155370851
  2       26.5447534946        2.0399650024       29.3099736844
  2       18.0225766890       10.6498953040        0.5216470301
  3       16.9103313469       10.7828679700        0.2202692459
  2       15.7980860047       10.9158406359       -0.0811085384
  2       28.3732686329       15.5589843256       15.5753544498
  3       27.9883537785       16.0098470298       16.5724318674
  2       27.6034389241       16.4607097340       17.5695092850
  2        2.7827446516       27.1459871273        3.0825390896
  3        3.8477922099       26.7822897368        3.3636047520
  2        4.9128397683       26.4185923463        3.6446704143
  2       17.3433596842        5.6773040674       23.8268201758
  3       16.6119522837        6.4030975059       23.2940283788
  2       15.8805448831        7.1288909442       22.7612365817
  2       32.3851241376        1.0240473053       29.4244355196
  3       33.0149859846        0.7482761922       28.4901848322
  2       33.6448478316        0.4725050791       27.5559341448
  2       33.2605731396       22.6651677736       24.3764066720
  3       33.3293728163       23.7625797571       24.7459381901
  2       33.3981724929       24.8599917407       25.1154697081
  2        0.5277977680        8.1314177698       16.5484906927
  3        0.2937790847        8.5514165641       17.6041593286
  2        0.0597604015        8.9714153584       18.6598279644
  2       30.4659291922       26.8666084526       31.6545264272
  3       29.5393150266       27.0249752276       30.9748896472
  2       28.6127008610       27.1833420027       30.2952528672
  2        4.9662237715       30.3236927850       17.2631983798
  3        5.2155211286       31.3247922432       17.7935291278
  2        5.4648184857       32.3258917015       18.3238598759
  2       26.2746991680        8.7011538609       24.2169740931
  3       25.7633971746        7.6677919442       24.0891718216
  2       25.2520951811        6.6344300276       23.9613695499
  2        5.0522243614        8.8748027303       24.2355956557
  3        5.3773729196        8.0703436214       25.0054813337
  2        5.7025214778        7.2658845124       25.7753670117
  2        7.5754892998       28.7584093354       10.3006890480
  3        7.9610771081       28.1290853267        9.4057737815
  2        8.3466649165       27.4997613180        8.5108585151
  2       31.1727153324       17.6839362370       19.1423820280
  3       31.1634212661       16.5443747953       19.3589769055
  2       31.1541271999       15.4048133536       19.5755717829
  2        0.9150630884       29.3920367095       22.8094850693
  3        1.4167974177       28.3461581328       22.8086690583
  2        1.9185317469       27.3002795562       22.8078530475
  2       12.9192081192       27.1721146370        3.7056118147
  3       12.0866117306       26.3766639753        3.8457599443
  2       11.2540153419       25.5812133135        3.9859080739
  2        7.7274780049       12.0056308430       31.5534775631
  3        8.2427984431       10.9788213702       31.3931430604
  2        8.7581188811        9.9520118975       31.2328085577
  2       21.7300508993       26.1898434076       21.5800178320
  3       22.7906507143       26.1016704644       22.0414867525
  2       23.8512505293       26.0134975211       22.5029556729
  2       27.1566438355        3.6767270466       16.7978505517
  3       26.6547375670        4.7220618913       16.7667835243
  2       26.1528312985        5.7673967359       16.7357164970
  2       26.0178518119       13.8947807314       23.0724747527
  3       25.1850082983       14.2149566869       23.8137297961
  2       24.3521647846       14.5351326424       24.5549848394
  2        4.3376301457       17.8582312575       16.2936996084
  3        4.2200908612       17.9610689494       15.1442610821
  2        4.1025515768       18.0639066412       13.9948225558
  2       14.1030249896       28.8936122468       30.2680026985
  3       14.2468246852       28.0380100946       31.0379810130
  2       14.3906243807       27.1824079425       31.8079593275
  2       31.5298460774       23.4156151899       15.1813324512
  3       32.4089153446       22.6587748647       15.1758601774
  2       33.2879846117       21.9019345395       15.1703879036
  2        4.5904994989       30.1396882955       23.2313959950
  3        5.0623258617       29.0822953960       23.1613949979
  2        5.5341522244       28.0249024966       23.0913940009
  2       27.8855895641        9.5604105885       10.9791370143
  3       28.6676350121       10.3759215218       11.2417143077
  2       29.4496804600       11.1914324551       11.5042916011
  2       15.4702069835        4.8959519155       -0.3484948401
  3       15.4716712894        3.8902020113        0.2294887118
  2       15.4731355954        2.8844521073        0.8074722636
  2       17.6815233528       30.9164002099       21.6831805801
  3       18.6938733796       30.3866616596       21.4828695932
  2       19.7062234065       29.8569231093       21.2825586063
