Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    32.507993   49.992370

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.8623212547E+000   0.1404868681E+001
Box 2    0.2906532194E+001   0.8504667222E+001

Rotation per molecule type
Box 1    0.5219746872E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.8682545711E+003
Box 2   0.6237120301E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 350   
Atomtype         X                  Y                   Z
  2       16.2257248778       23.8879459476       11.5783899217
  3       16.7488623693       24.3155122516       10.6354613875
  2       17.2719998609       24.7430785556        9.6925328533
  2       11.7012122567       31.3286900172       27.7132491719
  3       10.7794302209       30.6375097798       27.5783871760
  2        9.8576481851       29.9463295424       27.4435251801
  2       27.7157883459        3.3243490294       10.3681450568
  3       26.5798227740        3.5467249120       10.2924404578
  2       25.4438572021        3.7691007947       10.2167358588
  2       13.2507590083       27.7036503724        8.5979551842
  3       12.4059370558       28.2957223063        9.1283575727
  2       11.5611151033       28.8877942401        9.6587599612
  2        4.3491842956        7.8203095983       27.1770166260
  3        3.5717917082        6.9619866779       27.1096183362
  2        2.7943991207        6.1036637577       27.0422200464
  2        6.1034455012       12.1359011329       11.6268217603
  3        6.4149419207       11.5227354206       10.6926923315
  2        6.7264383402       10.9095697084        9.7585629026
  2       33.2279376299        1.0114295735       27.5391570525
  3       32.1024102586        1.2415248779       27.3783954669
  2       30.9768828874        1.4716201822       27.2176338812
  2        9.2171920552        5.9556401050       15.7633319442
  3        8.3113714263        6.3437348943       16.3752726461
  2        7.4055507972        6.7318296836       16.9872133479
  2       18.8021670214       21.5994152716        4.3767757385
  3       19.9332109646       21.3562908799        4.2917455747
  2       21.0642549078       21.1131664882        4.2067154109
  2        6.4669160809       26.1848768041       13.3920850106
  3        7.5794313540       26.3536793297       13.1102774972
  2        8.6919466269       26.5224818553       12.8284699836
  2       29.1882653160       32.0556543190       29.1896604249
  3       29.6799232544       31.6145762627       28.2360763333
  2       30.1715811928       31.1734982062       27.2824922416
  2        2.9499823674       21.6619123681        4.0143141258
  3        2.1237371848       20.8576436335        3.8875438577
  2        1.2974920022       20.0533748991        3.7607735895
  2       13.2410057711       11.9699453537        7.5551278528
  3       13.4785594999       12.1550840335        8.6753474272
  2       13.7161132288       12.3402227133        9.7955670019
  2       11.7797548863        4.3918406356       29.5061821933
  3       11.3707582214        3.4224260993       29.0177590316
  2       10.9617615565        2.4530115630       28.5293358698
  2       13.9638374042       18.0460147049       32.1372041696
  3       13.8689484933       16.9942457206       31.6572269843
  2       13.7740595824       15.9424767363       31.1772497990
  2       18.2958766860        2.5080335880        3.4095656263
  3       18.6079916484        2.8977853115        2.3625327498
  2       18.9201066106        3.2875370349        1.3154998733
  2       15.6569958474        7.0974138477        4.7711010063
  3       16.4770808007        6.3893198965        4.3567779127
  2       17.2971657540        5.6812259455        3.9424548192
  2       12.1673133531       20.1086538864       12.9011526137
  3       12.0072524873       19.7332697692       13.9870012605
  2       11.8471916215       19.3578856519       15.0728499073
  2        1.9402907009        3.5489105984        6.3743484729
  3        2.7549444649        4.2217112305        6.8531788755
  2        3.5695982287        4.8945118625        7.3320092781
  2       31.0450942852       24.0625088234       10.5505730191
  3       32.0792345805       23.6224298986       10.2633720623
  2       33.1133748757       23.1823509738        9.9761711056
  2       16.6316205649       30.3690558272       15.3953150363
  3       17.3959606929       29.5780122952       15.0270294144
  2       18.1603008208       28.7869687632       14.6587437925
  2        1.9519464130       30.7540267895       12.3512204477
  3        1.8485808707       30.1680799532       11.3554384085
  2        1.7452153286       29.5821331168       10.3596563693
  2        2.0455540662        9.3238784901       16.7004526484
  3        1.3659329953       10.2569282581       16.5858519046
  2        0.6863119243       11.1899780260       16.4712511609
  2        9.9157562579       22.2629998349       28.8179072198
  3        8.8145258666       22.1754528299       28.4640327402
  2        7.7132954753       22.0879058250       28.1101582606
  2       18.8005944549       24.8821091520        3.1593483874
  3       18.5126641791       26.0049688003        3.2027346363
  2       18.2247339033       27.1278284485        3.2461208851
  2       23.7110363731       12.8133188621       20.9237551510
  3       23.3244141083       12.4658056722       19.8867605477
  2       22.9377918435       12.1182924824       18.8497659444
  2        3.2923399542       21.2655391050       14.0545179765
  3        2.5297461591       20.5011645657       13.6305105859
  2        1.7671523641       19.7367900263       13.2065031953
  2       11.8168516377       16.0738284070       23.8325967356
  3       11.6127770984       17.1159056816       24.2995319946
  2       11.4087025591       18.1579829563       24.7664672538
  2       15.5100850112       19.7839900429       16.5659239806
  3       14.8320375765       20.3423315435       17.3236221032
  2       14.1539901418       20.9006730441       18.0813202259
  2       23.4440113276       26.6151842807       21.7240058414
  3       23.1626156908       25.5525552094       21.3535521299
  2       22.8812200540       24.4899261381       20.9830984184
  2       23.4508284663       26.4006963024        9.1826049531
  3       22.8244560561       27.3342230627        9.4685864065
  2       22.1980836459       28.2677498229        9.7545678598
  2       10.7105709218       12.1717824821       24.1478017660
  3       10.1576093886       13.1557610924       24.4154202203
  2        9.6046478553       14.1397397028       24.6830386747
  2       29.1799997033        6.3069676620       32.1690669747
  3       30.0950397916        5.5975204943       32.2396810875
  2       31.0100798800        4.8880733266       32.3102952004
  2       14.5812726897       30.6696039328       29.6054929581
  3       14.5508118054       29.7128131607       30.2606445077
  2       14.5203509212       28.7560223885       30.9157960572
  2       25.8148695222        4.2851590508       -0.6863259632
  3       26.3943331362        4.3580858835        0.3159233056
  2       26.9737967502        4.4310127161        1.3181725746
  2       26.9767941780        6.3105556261        8.8001606643
