Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    32.305352   63.242776

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7039957386E+000   0.1147679189E+001
Box 2    0.7349262015E+001   0.3310353495E+002

Rotation per molecule type
Box 1    0.4267048598E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.6971124698E+003
Box 2   0.1594290425E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 458   
Atomtype         X                  Y                   Z
  2       31.3277130839        1.9157006937        2.4562918200
  3       30.2674634889        1.4452751537        2.4693535107
  2       29.2072138940        0.9748496137        2.4824152015
  2       10.0209120902       24.2562615836       17.4690663517
  3       10.9447540165       24.9055091381       17.7347611167
  2       11.8685959429       25.5547566927       18.0004558817
  2        6.1004482436        7.1089504553       28.5910418966
  3        5.9577388205        8.1834625205       29.0041494399
  2        5.8150293975        9.2579745857       29.4172569830
  2       25.8653914615       22.4059150839       24.6078990858
  3       25.4282669278       23.2734173530       23.9738943894
  2       24.9911423941       24.1409196221       23.3398896929
  2       17.8416734146       16.9659750881        6.5331527520
  3       16.7830688703       17.1223935575        6.9809134931
  2       15.7244643261       17.2788120268        7.4286742344
  2        4.6491076411       22.0936736210       21.1116234664
  3        4.9548590903       22.9873090971       21.7850710791
  2        5.2606105396       23.8809445732       22.4585186919
  2        1.6488767722       25.8894654419       23.1546486958
  3        1.2930334522       26.9893287373       23.2509620549
  2        0.9371901322       28.0891920327       23.3472754141
  2       26.1470768657       32.2678776250        2.9842476746
  3       26.3862800447       32.1996468104        1.8512311719
  2       26.6254832236       32.1314159958        0.7182146693
  2       31.1079357442       29.8813958786       13.7050031197
  3       32.2607418366       29.9612144457       13.6036763714
  2       33.4135479289       30.0410330129       13.5023496232
  2        5.5908611178       13.8173317961       25.8809228630
  3        5.9377519381       13.1201537818       25.0211498842
  2        6.2846427584       12.4229757674       24.1613769054
  2       17.9158297688       10.2625973939        8.1482677467
  3       17.4301174796        9.2562264374        8.4595571140
  2       16.9444051904        8.2498554810        8.7708464814
  2       19.1992319178        3.2747234440        9.8026029510
  3       19.7673341936        3.6052666452       10.7584277238
  2       20.3354364695        3.9358098463       11.7142524966
  2        8.4329196586       21.8097007971        8.4457252683
  3        8.1621261363       22.7898125306        7.8874673905
  2        7.8913326140       23.7699242641        7.3292095128
  2        6.1273096306       26.9134739874       29.8370344999
  3        6.7256251689       25.9533706585       30.0935888106
  2        7.3239407072       24.9932673295       30.3501431214
  2        5.5395329396       14.7825198955       29.3544946267
  3        4.5084231619       15.3109748055       29.2983872802
  2        3.4773133842       15.8394297155       29.2422799336
  2        2.1727253188        1.7353450563       27.5614057883
  3        3.1221206247        1.0711314354       27.5060088657
  2        4.0715159305        0.4069178145       27.4506119429
  2        1.5760392655       17.2977905493       11.5757800426
  3        1.7730846030       16.4477690766       10.8114263086
  2        1.9701299406       15.5977476038       10.0470725746
  2       30.5512893320        5.0447732671        6.4123702048
  3       30.9462066059        3.9586576744        6.3124038811
  2       31.3411238798        2.8725420816        6.2124375574
  2       19.0425423950       25.2833465279        7.6787519841
  3       18.8357490944       26.4180078585        7.5547350667
  2       18.6289557937       27.5526691890        7.4307181494
  2       17.0142398166       11.3585969422       31.5037123056
  3       16.9261441607       10.2296902903       31.2519010138
  2       16.8380485047        9.1007836385       31.0000897218
  2       17.6993247928       26.0311743682       21.5346497920
  3       18.0963082744       26.5036067194       20.5524014584
  2       18.4932917561       26.9760390707       19.5701531249
  2        3.6859601534        9.3021425879       15.6540464534
  3        2.5434641096        9.2639277303       15.8511312445
  2        1.4009680660        9.2257128726       16.0482160356
  2       17.9086374574       21.8445224186       29.9924895264
  3       17.0278502843       21.1521035171       30.2931055949
  2       16.1470631112       20.4596846157       30.5937216633
  2       23.6552233264       13.1280853865       24.4478206731
  3       23.6019976601       12.0546293971       24.0114042809
  2       23.5487719938       10.9811734078       23.5749878886
  2       23.3448751233        3.4425422872       12.3125984633
  3       23.0752560248        2.3414215487       12.5584412196
  2       22.8056369262        1.2403008102       12.8042839761
  2       24.4832188938        4.3265245935        3.7370580446
  3       24.8634166643        4.4523194525        4.8257385802
  2       25.2436144348        4.5781143115        5.9144191159
  2        3.8021885186        6.1255155579       13.7397150526
  3        4.1974175655        5.1271425962       14.1786289734
  2        4.5926466124        4.1287696345       14.6175428942
  2       19.5966245715       14.9082024842       23.4521504803
  3       20.1255304071       14.9772697781       22.4220590639
  2       20.6544362426       15.0463370719       21.3919676475
  2       14.6095391706       25.6997981756       27.0567843857
  3       13.7903189886       26.4068853296       27.4745235988
  2       12.9710988068       27.1139724837       27.8922628118
  2       22.7408811817       22.1942455256        4.0795919730
  3       23.7736391400       21.7595755488        3.7794703130
  2       24.8063970983       21.3249055719        3.4793486531
  2       21.1125680586        3.2359127601       22.9185972339
  3       20.8780591732        3.4515885126       24.0339848583
  2       20.6435502880        3.6672642649       25.1493724826
  2       14.2558947636       20.9335526670        5.3980063680
  3       14.3403321886       20.5669214197        4.3007134035
  2       14.4247696135       20.2002901725        3.2034204391
  2       22.9335018314        3.1627533469       28.4894912492
  3       22.9459964541        2.2044133069       27.8360172619
  2       22.9584910769        1.2460732669       27.1825432747
  2       32.2199712593       11.5378660135        1.8246671629
  3       31.3333489078       11.4116767435        1.0873903671
  2       30.4467265561       11.2854874735        0.3501135713
  2       29.0577755331       -0.1161997544       12.9604290232
  3       30.0819319324        0.1238646379       12.4714783534
  2       31.1060883316        0.3639290300       11.9825276835
  2       22.6065229605       16.5928288937       26.9315267349
  3       22.3647009191       16.7078782985       25.8028612687
  2       22.1228788777       16.8229277034       24.6741958024
  2       25.6417143330       16.3471504762       13.3174706297
  3       26.0612593179       15.3066021229       13.6121588211
  2       26.4808043028       14.2660537696       13.9068470125
  2       30.9081263136       10.3868706154       19.8518901114
  3       31.8497434170        9.8831304008       20.3048835181
  2       32.7913605205        9.3793901860       20.7578769249
  2       30.3583253646       25.4178857620        8.1147566803
  3       29.2386855738       25.5505184727        7.8419649961
  2       28.1190457830       25.6831511835        7.5691733119
  2       18.1875055085        8.4127697454        1.3792033794
  3       18.9721841704        7.9653457802        2.1070022477
