# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.4003399348E+002   0.9659690966E+003   0.9639237198E+003
   0.4102719478E+002   0.9667822018E+003   0.9647665322E+003
   0.4202039609E+002   0.9675783153E+003   0.9655933138E+003
   0.4301359739E+002   0.9683570891E+003   0.9664034936E+003
   0.4400679870E+002   0.9691183042E+003   0.9671966424E+003
   0.4500000000E+002   0.9698618589E+003   0.9679724632E+003
   0.4599320130E+002   0.9705877570E+003   0.9687307812E+003
   0.4698640261E+002   0.9712960948E+003   0.9694715317E+003
   0.4797960391E+002   0.9719870496E+003   0.9701947489E+003
   0.4897280522E+002   0.9726608672E+003   0.9709005532E+003
   0.4996600652E+002   0.9733178507E+003   0.9715891402E+003


# Box 2                   Boltzmann             Biased
   0.4447680822E+002   0.6304638449E+002   0.6308573513E+002
   0.4458144658E+002   0.6320334829E+002   0.6324232183E+002
   0.4468608493E+002   0.6335967483E+002   0.6339822361E+002
   0.4479072329E+002   0.6351537712E+002   0.6355344915E+002
   0.4489536164E+002   0.6367046145E+002   0.6370800330E+002
   0.4500000000E+002   0.6382492719E+002   0.6386188692E+002
   0.4510463836E+002   0.6397876663E+002   0.6401509685E+002
   0.4520927671E+002   0.6413196506E+002   0.6416762601E+002
   0.4531391507E+002   0.6428450088E+002   0.6431946358E+002
   0.4541855342E+002   0.6443634583E+002   0.6447059524E+002
   0.4552319178E+002   0.6458746531E+002   0.6462100350E+002


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.4003399348E+002   0.4572552073E+002   0.4593369612E+002
   0.4102719478E+002   0.4556712352E+002   0.4577139912E+002
   0.4202039609E+002   0.4541291530E+002   0.4561285917E+002
   0.4301359739E+002   0.4526295039E+002   0.4545819820E+002
   0.4400679870E+002   0.4511725200E+002   0.4530750372E+002
   0.4500000000E+002   0.4497581536E+002   0.4516083128E+002
   0.4599320130E+002   0.4483861115E+002   0.4501820732E+002
   0.4698640261E+002   0.4470558875E+002   0.4487963213E+002
   0.4797960391E+002   0.4457667950E+002   0.4474508293E+002
   0.4897280522E+002   0.4445179978E+002   0.4461451692E+002
   0.4996600652E+002   0.4433085390E+002   0.4448787430E+002


# Box 2                   Boltzmann             Biased
   0.4447680822E+002   0.4667884470E+002   0.4676157551E+002
   0.4458144658E+002   0.4684157237E+002   0.4692571709E+002
   0.4468608493E+002   0.4700501878E+002   0.4709057710E+002
   0.4479072329E+002   0.4716922342E+002   0.4725618150E+002
   0.4489536164E+002   0.4733421598E+002   0.4742254876E+002
   0.4500000000E+002   0.4750001598E+002   0.4758968948E+002
   0.4510463836E+002   0.4766663253E+002   0.4775760610E+002
   0.4520927671E+002   0.4783406417E+002   0.4792629268E+002
   0.4531391507E+002   0.4800229879E+002   0.4809573488E+002
   0.4541855342E+002   0.4817131373E+002   0.4826590998E+002
   0.4552319178E+002   0.4834107583E+002   0.4843678697E+002


