Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    32.133290   55.085657

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7748118513E+000   0.1193479860E+001
Box 2    0.4198841589E+001   0.1732508394E+002

Rotation per molecule type
Box 1    0.4820320594E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7573996344E+003
Box 2   0.8463126779E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 395   
Atomtype         X                  Y                   Z
  2        4.1002812325       18.0939360114        7.6495424546
  3        4.2492332121       18.7001525731        6.6718335061
  2        4.3981851915       19.3063691348        5.6941245575
  2       24.0276638232       24.8719797479       28.8191812648
  3       24.7897000659       24.0808073654       28.4464252776
  2       25.5517363087       23.2896349829       28.0736692904
  2        7.6302288491       11.3868137200       24.7052173273
  3        8.3343259764       10.6826700526       24.1102140239
  2        9.0384231037        9.9785263852       23.5152107205
  2       26.9331162505       22.9014326347       19.0460017810
  3       27.0145241031       22.5934074766       20.1613910688
  2       27.0959319557       22.2853823187       21.2767803568
  2       26.4837955210       30.8779149007       18.2736032866
  3       26.8975097980       29.9165923860       18.7739027168
  2       27.3112240750       28.9552698714       19.2742021471
  2        8.8552713682       15.6276109492       30.6278452069
  3        8.6922331893       16.2597917129       31.5866809772
  2        8.5291950103       16.8919724764       32.5455167475
  2        8.1234320585        1.2502656929       26.4873608481
  3        7.6069574332        1.5495195855       27.4819969973
  2        7.0904828080        1.8487734779       28.4766331464
  2       14.1526137829        0.7690472868       18.3994315305
  3       13.6835082924        0.0003182845       17.6682709738
  2       13.2144028019       -0.7684107179       16.9371104169
  2        0.2260923449       17.0307676311       17.2059525712
  3        1.0119035863       17.2143875752       16.3726552598
  2        1.7977148276       17.3980075193       15.5393579485
  2        3.5437138221        3.4249686156        3.0067101916
  3        3.4891991520        2.3380846721        2.6050742317
  2        3.4346844818        1.2512007287        2.2034382718
  2        9.4997636036       30.5460004899       16.0395760846
  3        9.9291795378       30.0795636993       17.0109867474
  2       10.3585954720       29.6131269087       17.9823974103
  2       10.3544719513       13.5106093891       17.0055639934
  3        9.5992799985       13.7021513063       16.1461474424
  2        8.8440880457       13.8936932236       15.2867308912
  2       29.3949362876       10.4739578761       22.1036611778
  3       29.7438617814       11.1164887354       23.0042193906
  2       30.0927872753       11.7590195947       23.9047776034
  2        2.2614021548       24.1581808239       17.7507465777
  3        1.5207550437       23.2663807691       17.7090990175
  2        0.7801079326       22.3745807145       17.6674514572
  2        0.8462107949       17.5624330540        1.5562013088
  3        1.0174807234       16.4511374120        1.8413128792
  2        1.1887506520       15.3398417699        2.1264244495
  2        1.0974619207       -0.1347318728       12.6873777380
  3        0.7324035973        0.8356172041       12.1670364177
  2        0.3673452739        1.8059662809       11.6466950974
  2       15.7917161577       29.8606152099       27.4702778433
  3       16.0905522495       28.8220488022       27.8917951113
  2       16.3893883413       27.7834823946       28.3133123792
  2       15.0515806926        8.8721045179        8.0021358933
  3       14.7207695631        8.7664066845        9.1089294444
  2       14.3899584337        8.6607088510       10.2157229954
  2       17.2038939503       28.1479728889       15.9278826526
  3       17.2502901950       29.3024089137       16.0314435190
  2       17.2966864396       30.4568449386       16.1350043854
  2        7.6332427203       21.1141100355       13.5339334664
  3        7.1389648343       20.4822235969       12.6960737526
  2        6.6446869483       19.8503371584       11.8582140386
  2       12.2408758925        3.5279789606       18.9521551704
  3       11.3392220350        2.8033196832       18.8656147001
  2       10.4375681775        2.0786604060       18.7790742295
  2       12.4659072869       15.2746863285       13.8716394658
  3       11.9583318396       14.3652382002       13.3608838813
