Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    32.414451   56.947650

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7401587677E+000   0.1124399203E+001
Box 2    0.4604911429E+001   0.2835937482E+002

Rotation per molecule type
Box 1    0.4323188220E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.6897962053E+003
Box 2   0.1004454405E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 437   
Atomtype         X                  Y                   Z
  2       30.6702427967       22.2366047934        1.1085417767
  3       30.9418352739       22.5711272024        2.1855433014
  2       31.2134277512       22.9056496114        3.2625448260
  2       19.2919954631        5.4156806597       32.9259586524
  3       18.5621053141        4.6974822061       32.3809344772
  2       17.8322151652        3.9792837525       31.8359103019
  2       -0.1152845622       24.6397026882       29.8545692447
  3        0.6914164631       25.4449263263       29.6390504556
  2        1.4981174884       26.2501499644       29.4235316664
  2       25.1674592120        4.7746938659        6.9695646971
  3       25.0614645803        5.9293082952        7.0046454290
  2       24.9554699486        7.0839227245        7.0397261610
  2       23.3592475151        3.3193300236       17.2517563389
  3       22.9201173750        2.2480452624       17.3232663423
  2       22.4809872349        1.1767605013       17.3947763457
  2        2.1342583930       13.8636733039       29.1287097035
  3        2.1141513343       13.9011422933       30.2879300368
  2        2.0940442756       13.9386112827       31.4471503700
  2        8.6401409204       26.1371301633       21.9808059937
  3        9.2973983942       25.4169311439       21.3523746247
  2        9.9546558680       24.6967321245       20.7239432556
  2       20.8538258032       20.6581440572       10.9378971081
  3       21.4759584062       20.6850864358       11.9165825185
  2       22.0980910092       20.7120288144       12.8952679289
  2        3.7390977651        8.2734877075       25.2784654232
  3        4.7848943695        7.8398372947       25.5311644171
  2        5.8306909741        7.4061868821       25.7838634112
  2        9.2928902414        1.9334268492       30.6737756267
  3       10.0092543452        2.8122215852       30.9190148627
  2       10.7256184488        3.6910163213       31.1642540989
  2       15.6644780638       19.4551534291       26.7333394056
  3       16.4145586886       19.2028767471       27.5814759111
  2       17.1646393135       18.9506000650       28.4296124165
  2        8.2095738600        6.4763488891       24.2754602162
  3        8.6909783888        5.6311053410       24.9074515325
  2        9.1723829177        4.7858617928       25.5394428488
  2       26.2793345962       31.4557738855       17.6613581921
  3       26.7574960883       30.7393464719       18.4383352502
  2       27.2356575804       30.0229190585       19.2153123082
  2       14.3810301696       27.4175818005        1.6860197543
  3       14.4522170797       28.5127402468        1.3103065640
  2       14.5234039896       29.6078986930        0.9345933736
  2        1.5484955281       29.3939475306       20.8702854798
  3        1.5438269143       30.5521264842       20.8054802685
  2        1.5391583005       31.7103054379       20.7406750572
  2        0.0496258114        4.5224764465       17.3312273589
  3        0.0146382033        5.1445231253       16.3527418983
  2       -0.0203494047        5.7665698041       15.3742564376
  2       27.5379733143        7.4684271180       30.9453232818
  3       26.4556454823        7.0715753961       31.0744556749
  2       25.3733176503        6.6747236741       31.2035880680
  2       11.0328033911       20.3910433259       11.5766047297
  3       11.5502329673       21.3833578995       11.2713533245
  2       12.0676625435       22.3756724733       10.9661019192
  2       24.4196796154        9.8115843152        5.2771629851
  3       25.5187215188        9.7110919300        5.6343858500
  2       26.6177634221        9.6105995448        5.9916087148
  2       12.9016793137        1.5327508360        3.2251738403
  3       13.6486780342        0.6456848106        3.2517591434
  2       14.3956767547       -0.2413812147        3.2783444466
  2       26.1130864224       27.2696182562        8.6936869603
  3       26.3849366408       27.8668075525        9.6502759018
  2       26.6567868592       28.4639968488       10.6068648434
  2        3.7927634496       20.5050028281       16.9583630575
  3        4.2872461460       20.5610898085       18.0061899103
  2        4.7817288424       20.6171767889       19.0540167632
  2       25.6950451701       12.6658680676        2.9415294293
  3       25.7376306127       12.4994196549        4.0887353420
  2       25.7802160553       12.3329712422        5.2359412546
  2        3.5551458019       20.6154569452       29.8974047741
  3        2.8533262593       19.9123276191       29.2985237502
  2        2.1515067168       19.2091982933       28.6996427264
  2       21.2500723599       15.4154569781       28.4454274076
  3       20.2052734395       15.9062583350       28.3309318015
  2       19.1604745190       16.3970596919       28.2164361953
  2       13.8113808903        1.5008338746       32.8608888790
  3       13.9805736648        2.4067471552       32.1564068472
  2       14.1497664393        3.3126604357       31.4519248154
  2       17.8385459471       16.5289323789       24.5339230904
  3       18.7498954072       15.8626692370       24.8006356455
  2       19.6612448673       15.1964060949       25.0673482007
  2       12.2125134383       10.5774935581       18.5724840341
  3       11.3890918842       11.3442109683       18.8548337412
  2       10.5656703302       12.1109283785       19.1371834484
  2       -0.2353650332       31.0670309361        2.0282992343
  3        0.7241458221       30.4354639591        2.1897367519
  2        1.6836566776       29.8038969822        2.3511742697
  2        6.7314142863       29.4405658175        8.6861437440
  3        5.9571712475       30.2313784835        8.3386339683
  2        5.1829282089       31.0221911495        7.9911241926
  2        6.1266867265       18.0345650231       17.4865285896
  3        5.4881758269       17.4761376266       18.2777698132
  2        4.8496649273       16.9177102303       19.0690110369
  2       25.3365851100       10.0090713577       30.7362304930
  3       26.1679957622       10.6140556949       30.1992479242
  2       26.9994064144       11.2190400320       29.6622653554
  2        8.2629096970       26.8070092482        2.6621751322
  3        9.1555984597       27.1912703562        2.0288899090
  2       10.0482872225       27.5755314643        1.3956046860
  2       28.2677240052       22.0123491654        3.8863774645
  3       28.3417192450       22.6944828785        4.8216946845
  2       28.4157144849       23.3766165915        5.7570119045
  2       18.8496866061       10.2984375218       29.7010229486
  3       19.3235940868        9.2959596140       30.0416836950
  2       19.7975015676        8.2934817062       30.3823444413
  2        8.6536139598        0.7404276969       24.7771540224
  3        7.6766395096        1.2960304779       24.4900539121
  2        6.6996650593        1.8516332589       24.2029538017
  2       31.0226605849       29.4504208791       14.2224825444
  3       31.8515940733       30.2394661974       14.0330709364
  2       32.6805275619       31.0285115157       13.8436593285
  2       12.1705847357       23.0101794544        3.1369625824
  3       12.5354515809       23.8290430216        2.4008004784
  2       12.9003184260       24.6479065889        1.6646383743
  2       24.5056508582       28.3335906204       21.3498265002
  3       23.8987657036       27.3451938852       21.3307922445
  2       23.2918805491       26.3567971499       21.3117579890
  2       29.8632102314       30.4563720007       26.7244896327
  3       28.7401572233       30.2163310943       26.8879897991
  2       27.6171042153       29.9762901879       27.0514899656
  2       21.6950202861       22.6680207115        6.8885419956
  3       20.9844313018       21.9160140725        6.3639952291
  2       20.2738423176       21.1640074333        5.8394484626
  2       17.3434454282       26.6660241414       11.5520135058
  3       17.6990948815       27.1850955380       12.5265279240
  2       18.0547443348       27.7041669347       13.5010423424
  2       21.5145529789        5.0616193178       30.9793637088
  3       21.5983377928        4.3087303167       30.1008773646
  2       21.6821226067        3.5558413155       29.2223910204
  2        6.2472730276       10.1765204178        8.8848857065
  3        6.3286938037        9.1155179509        8.4231017500
  2        6.4101145800        8.0545154841        7.9613177934
  2        5.4118291463       32.7793544086       18.9122287918
  3        5.4775565402       32.1823370517       17.9198326082
  2        5.5432839342       31.5853196947       16.9274364247
  2       29.5180876132       16.6616449296       24.9205097205
  3       28.5359203605       16.0725874588       24.7362306286
  2       27.5537531077       15.4835299880       24.5519515366
  2        1.9068113437        7.9110018194        6.7184402992
  3        0.9620637931        8.2805464034        7.2810137309
  2        0.0173162425        8.6500909875        7.8435871625
  2       18.0670314209       11.7313345697       12.1516255800
  3       18.9877798089       11.9669668973       12.8166818275
  2       19.9085281968       12.2025992248       13.4817380750
  2       14.8166189262       26.0102078040       25.7976285046
  3       14.4914209379       27.0373206047       25.3676452918
  2       14.1662229496       28.0644334053       24.9376620791
  2       14.2428381777       25.0882840047       10.0903268876
  3       14.9741761751       25.2616268659        9.2067562984
  2       15.7055141725       25.4349697272        8.3231857093
  2       24.2263803545        1.6399811712       30.5627925761
  3       24.3674152577        2.0118471509       29.4731023223
  2       24.5084501608        2.3837131306       28.3834120685
  2        8.5555686132       17.2682554476       12.1067259349
  3        7.7833715187       17.1804571572       11.2455621250
  2        7.0111744242       17.0926588668       10.3843983152
  2        9.2277371597        9.6231254384       21.4496989314
  3        9.6792136328        9.7314041923       22.5127345403
  2       10.1306901058        9.8396829463       23.5757701492
  2        7.2903079881       10.0160846600       17.5291511643
  3        6.5212447803       10.6574220889       16.9436359344
  2        5.7521815723       11.2987595178       16.3581207044
  2       17.0664943381       12.2221465276       -0.0570802338
  3       16.2354310239       12.9282959235        0.3382510178
  2       15.4043677097       13.6344453193        0.7335822694
  2       25.6011703276        3.0023014409       14.9634241229
  3       24.8826059359        2.8749458857       14.0617336120
  2       24.1640415443        2.7475903304       13.1600431009
  2       19.5871691375        9.7648897171       20.0924450739
  3       19.4163837044        8.7904598584       20.6981832899
  2       19.2455982713        7.8160299998       21.3039215059
  2       22.7728848913       28.4915823017       24.3565401581
  3       22.2101969739       29.2106722396       25.0720064179
  2       21.6475090566       29.9297621774       25.7874726778
  2        2.3737287857       -0.2143832285       32.3488072696
  3        3.3385836332        0.1809454421       31.8405058183
  2        4.3034384807        0.5762741128       31.3322043669
  2       29.4616784504       14.6718006039       16.0366865791
  3       30.4526110133       14.3964883093       16.5732085231
  2       31.4435435762       14.1211760149       17.1097304671
  2        7.8628908447        0.9454502349        8.5901025989
  3        8.1926450186        0.1369584072        7.8264252133
  2        8.5223991924       -0.6715334206        7.0627478277
  2       27.1635519150       26.2257500710        2.5843540114
  3       28.1136753577       25.5661560830        2.4960295261
  2       29.0637988004       24.9065620950        2.4077050407
  2       27.3918844949       32.6289535727       14.5196759910
  3       26.9173021746       31.5860813469       14.7007537146
  2       26.4427198543       30.5432091212       14.8818314383
  2        9.8087695785        7.2704504634       27.0084249529
  3        9.8407846422        7.9347486121       27.9588369716
  2        9.8727997060        8.5990467608       28.9092489903
  2       24.0556493570        0.1218254641       10.2052020768
  3       24.9042454722        0.4903042056       10.9049935102
  2       25.7528415874        0.8587829471       11.6047849436
  2        1.8570411652       16.9560715887       23.8195602859
  3        1.4619896500       15.9061424344       23.5242924900
  2        1.0669381349       14.8562132802       23.2290246942
  2       21.8268181120       20.2124267578       30.4406988427
  3       21.2263072574       19.2297185633       30.5795200163
  2       20.6257964028       18.2470103690       30.7183411899
  2       26.5367279601        3.6654484664        1.5845558536
  3       26.7539878601        3.0957197616        0.5977390830
  2       26.9712477600        2.5259910568       -0.3890776877
  2       -0.7841451328       10.4859229181       26.8263245652
  3        0.0243872024        9.7577693069       26.4242452432
  2        0.8329195378        9.0296156957       26.0221659212
  2       23.3309155899       26.6688635576       31.9164891905
  3       23.0437108127       26.6926034276       30.7928567620
  2       22.7565060356       26.7163432978       29.6692243334
  2       13.0151188818        9.3500117689       28.0419579230
  3       12.9048759695       10.3397593302       28.6368077069
  2       12.7946330572       11.3295068914       29.2316574907
  2       11.5978617107       26.8291749342        4.3622509105
  3       12.4740272847       26.4419599243        5.0164667946
  2       13.3501928589       26.0547449145        5.6706826787
  2       31.8515939926        0.0130668855       28.0038236692
  3       32.0784745818        0.0262269382       26.8663035545
  2       32.3053551711        0.0393869908       25.7287834399
  2       28.6653718395       20.0793894228        6.3928948159
  3       29.3506448724       19.1462167488        6.4649339093
  2       30.0359179053       18.2130440749        6.5369730029
  2        5.0903849455       13.9210612381        0.2257696083
  3        5.9333209177       13.1506957788        0.4297205970
  2        6.7762568900       12.3803303195        0.6336715856
  2       26.8257558736       26.3656900048       19.5073259454
  3       27.9819087580       26.3709849551       19.6015728089
  2       29.1380616425       26.3762799054       19.6958196726
  2       25.9976614776        8.6159381708       18.8202528906
  3       25.1694307924        9.2753279713       18.3460809564
  2       24.3412001072        9.9347177718       17.8719090223
  2        7.4935178871       28.4815351761       23.3432610338
  3        7.0750727254       29.5563897811       23.4665137213
  2        6.6566275639       30.6312443861       23.5897664087
  2       27.6606106473       17.8004497874       18.1364766575
  3       28.5005481417       17.0585448762       18.4359463693
  2       29.3404856361       16.3166399651       18.7354160812
  2       28.5813017918       12.0837151718       23.0298351220
  3       27.4483421949       12.1851334757       23.2572485765
  2       26.3153825979       12.2865517796       23.4846620311
  2       19.9119963102        1.6528988643       30.2732511926
  3       18.9248949056        1.3614046886       29.7382166493
  2       17.9377935010        1.0699105128       29.2031821061
  2       15.3603094131       17.0173226547        9.3613446145
  3       14.3608392756       17.2125652169        8.8058810368
  2       13.3613691380       17.4078077791        8.2504174592
  2       19.4289445400       -0.1311767299       25.3131922451
  3       19.9910568589        0.3952348654       26.1806716818
  2       20.5531691780        0.9216464606       27.0481511187
  2       16.8335706926       29.4509297666       25.8612966990
  3       16.6809532532       30.4676693532       25.3241295648
  2       16.5283358138       31.4844089398       24.7869624303
  2       24.2288345208       16.1523353087       14.5582130461
  3       23.3871724197       16.7074152039       13.9845483204
  2       22.5455103187       17.2624950992       13.4108835946
  2        3.9529166060       12.0198372294       25.9648098260
  3        2.8096415393       12.1945251376       26.0542875142
  2        1.6663664727       12.3692130458       26.1437652024
  2       25.9438311671       23.7101495581        3.7232396889
  3       24.9769845329       24.3013063426        3.9709113307
  2       24.0101378988       24.8924631270        4.2185829726
  2       31.0965659696        5.9682620169        1.0535515181
  3       30.5676184458        5.1687497853        0.4004093372
  2       30.0386709220        4.3692375537       -0.2527328439
  2       11.6360017259        4.3485762725        5.5732671676
  3       11.3405588723        4.2668103719        4.4545054155
  2       11.0451160186        4.1850444713        3.3357436635
  2        7.7382005120       21.9690919892       11.0382320638
  3        7.6748233638       23.0866491691       10.7338486101
  2        7.6114462156       24.2042063489       10.4294651564
  2        5.1547515426        3.5505506763       16.3469472232
  3        4.3373480428        4.3576246877       16.5084497266
  2        3.5199445431        5.1646986992       16.6699522299
  2       24.4805094133       28.9366826628       27.2478014935
  3       24.7074114275       27.9413799570       26.6969040439
  2       24.9343134417       26.9460772514       26.1460065943
  2        8.5009435664       17.8527460976       15.2704874075
  3        7.8005608276       16.9566734162       15.0421942437
  2        7.1001780887       16.0606007347       14.8139010798
  2       19.9171915664        2.5210451397       11.8986785719
  3       19.6395063076        1.5026757808       11.4176227062
  2       19.3618210487        0.4843064219       10.9365668405
  2       25.8608692491       23.0689084489       22.1958437137
  3       26.3755447711       24.1081017209       22.2238874391
  2       26.8902202929       25.1472949929       22.2519311645
  2       25.5544089144       18.0896591194       29.4994169518
  3       25.9916214155       19.0862148059       29.9010660433
  2       26.4288339166       20.0827704923       30.3027151349
  2        0.1662921049        4.0909897704       26.3288046308
  3        0.4320935459        4.2786184709       25.2153662335
  2        0.6978949870        4.4662471715       24.1019278362
  2       15.2217852603       25.2301999040       31.0101420179
  3       15.7886497612       25.0670571913       32.0089658727
  2       16.3555142621       24.9039144786       33.0077897275
  2       15.5479378157       24.1403887401       17.6452936074
  3       16.3380489152       23.3109435984       17.4626869062
  2       17.1281600146       22.4814984566       17.2800802049
  2       28.5305534023       27.6211250506       24.6092706547
  3       28.2591006957       27.8424843454       23.5034164641
  2       27.9876479893       28.0638436403       22.3975622736
  2       18.7134315848       23.2018116162       10.9717025678
  3       19.2207449702       22.9930409080        9.9496223750
  2       19.7280583557       22.7842701998        8.9275421823
  2        6.9938369338        6.7667538730       17.1173794135
  3        7.9122317146        7.0282732479       17.7759829689
  2        8.8306264954        7.2897926229       18.4345865241
  2       17.4631099033       17.9739795377       15.7244313244
  3       16.6531726044       18.7883716788       15.5620521005
  2       15.8432353054       19.6027638198       15.3996728766
  2       17.7440144023       14.1988875405        9.4910909085
  3       16.5959983945       14.2050396464        9.3248940449
  2       15.4479823867       14.2111917523        9.1586971813
  2       11.8061875737        6.5756265531       23.9250092229
  3       12.9009848001        6.6065541516       23.5428279615
  2       13.9957820266        6.6374817501       23.1606467001
  2        2.8281369264        7.3654077257       33.2097499284
  3        2.6523213606        7.4463430655       32.0660111656
  2        2.4765057948        7.5272784053       30.9222724027
  2       16.4137917235       30.3427762172       31.1953552456
  3       17.5531117950       30.5124336463       31.0583657153
  2       18.6924318666       30.6820910752       30.9213761850
  2        5.8391421788       26.5042471486        9.3703616004
  3        5.2444283856       26.9595017691       10.2561712497
  2        4.6497145924       27.4147563897       11.1419808989
  2       14.0674493491       11.8851602390       11.1008712646
  3       14.9219444578       11.5720681732       10.3815580732
  2       15.7764395666       11.2589761073        9.6622448817
  2       16.6316514217       23.1787788867       26.7769660971
  3       17.5371667976       23.7364497046       26.3136679611
  2       18.4426821734       24.2941205226       25.8503698250
  2        3.9344615304       20.6915709862       23.8697463297
