Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    32.994725   63.472233

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7229525256E+000   0.1240272281E+001
Box 2    0.8372750279E+001   0.3200512589E+002

Rotation per molecule type
Box 1    0.4224242557E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7154638023E+003
Box 2   0.1660322072E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 465   
Atomtype         X                  Y                   Z
  2        2.1901908750        7.9697030628       12.0529725541
  3        3.1478564753        8.5914834828       11.8483614417
  2        4.1055220756        9.2132639026       11.6437503293
  2       16.3693299211        3.3037142157       13.0855476564
  3       16.2753884299        2.9177380000       14.1754088205
  2       16.1814469389        2.5317617843       15.2652699846
  2       31.1470348124       31.5447509018        9.0916759419
  3       30.9885206538       30.9077387198       10.0480695541
  2       30.8300064953       30.2707265378       11.0044631663
  2        6.4107260238       27.4165407322       11.5931016790
  3        5.5675718172       27.2654139933       12.3753111731
  2        4.7244176106       27.1142872544       13.1575206672
  2       -0.2869843918        5.8098692574        3.7042872708
  3        0.5149908188        5.7174686423        2.8712819360
  2        1.3169660293        5.6250680271        2.0382766012
  2       23.7067701356       20.0918358690        4.1640081883
  3       23.6381179888       19.3477155042        5.0512351973
  2       23.5694658419       18.6035951394        5.9384622062
  2       16.7285264133       21.1228979802       22.4862430473
  3       16.6175903382       22.1859156614       22.0353698979
  2       16.5066542632       23.2489333425       21.5844967486
  2       10.4083750153       30.6004792933       11.1810997639
  3        9.9965443682       29.7934105168       11.9054170342
  2        9.5847137211       28.9863417404       12.6297343046
  2       31.4281463689       12.7636719649       26.1015861620
  3       30.3448669365       12.8124618265       25.6896089528
  2       29.2615875042       12.8612516880       25.2776317434
  2        2.3072314993        8.1830269808       26.1395722190
  3        1.2586551623        8.5639457563       25.8217852593
  2        0.2100788252        8.9448645319       25.5039982994
  2       30.7128350123       21.2996684204       23.0398844545
  3       30.1237992493       21.8474412023       22.2040723648
  2       29.5347634863       22.3952139843       21.3682602751
  2       26.9847273794        5.0806026541       15.8731167647
