Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    35.320454   56.542289

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7040535708E+000   0.1171095945E+001
Box 2    0.5699373773E+001   0.2871571926E+002

Rotation per molecule type
Box 1    0.4408507082E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7456438173E+003
Box 2   0.1247024867E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 512   
Atomtype         X                  Y                   Z
  2       29.6664401095       13.0258355312       19.9097051878
  3       29.1436415680       13.4810591633       18.9796228636
  2       28.6208430266       13.9362827955       18.0495405394
  2       18.6922644368        2.3040892980        1.0952654549
  3       19.7610835240        2.5597102975        1.4665923505
  2       20.8299026112        2.8153312971        1.8379192462
  2       33.5771645261       19.5796096162       28.8875444225
  3       34.1679746169       19.8640006548       27.9306404702
  2       34.7587847075       20.1483916935       26.9737365179
  2       23.7140537473        2.0605054510        6.3713451512
  3       23.3817100032        1.5292732187        5.3951587185
  2       23.0493662590        0.9980409864        4.4189722860
  2       16.2503155907       34.2461829137       28.3324072454
  3       16.8922635736       34.8025555457       27.5425007436
  2       17.5342115565       35.3589281775       26.7525942418
  2        8.9182795138        7.7999624498       26.3789412291
  3        7.9604803524        7.1823290703       26.1627242666
  2        7.0026811910        6.5646956908       25.9465073040
  2        7.6369974019        2.5182646544        9.8368991068
  3        6.7142274054        2.3303419210       10.5142325401
  2        5.7914574088        2.1424191876       11.1915659734
  2       26.6384153333       29.9100722010        6.2185933896
  3       26.1444562686       29.3518600263        7.1074148623
  2       25.6504972038       28.7936478517        7.9962363350
  2       33.7086245088       35.6466157828        1.0863382468
  3       33.7242116671       35.0178716119        2.0610370762
  2       33.7397988254       34.3891274411        3.0357359056
  2       23.5495637396       10.4675684740       31.7670473216
  3       22.4663005167       10.1272908736       31.5296616764
  2       21.3830372937        9.7870132731       31.2922760312
  2       27.4576623257       30.6281014719       14.7957643142
  3       26.8333308491       31.4300550474       14.2365857468
  2       26.2089993725       32.2320086227       13.6774071794
  2       10.0246662683       18.7516349517       12.9123895339
  3       11.0600543976       19.2135516793       13.1577552986
  2       12.0954425268       19.6754684072       13.4031210635
  2       18.1890874795       35.2176362920       11.7891584377
  3       18.3458505833       34.3730600131       12.5687200057
  2       18.5026136871       33.5284837342       13.3482815737
  2       24.4759376290        0.7159206088       30.0965374467
  3       24.9565166349        1.2891350562       30.9831427796
  2       25.4370956407        1.8623495036       31.8697481126
  2       10.6058507578       22.1829123935       23.1501141166
  3        9.6334874702       22.2991566559       22.5283449404
  2        8.6611241828       22.4154009183       21.9065757642
  2       16.4200625332       26.4718511101       10.7307693775
  3       17.0926897118       26.6273698937       11.6629638780
  2       17.7653168904       26.7828886773       12.5951583784
  2       20.8124057093       13.0602013753       28.9998900330
  3       21.6401999043       13.1225302537       29.8101195570
  2       22.4679940993       13.1848591320       30.6203490810
  2       19.2098568112       -0.1110587057       29.7523819068
  3       19.7062791216        0.9358934832       29.8076630408
  2       20.2027014320        1.9828456722       29.8629441748
  2       15.7629850628       18.0912564893       13.9012003042
  3       16.4930451140       18.2151785966       14.7940920292
  2       17.2231051654       18.3391007040       15.6869837543
  2        7.5390492700       25.7524523876        4.3385347079
  3        7.9488689879       25.4150164943        5.3699341537
  2        8.3586887057       25.0775806012        6.4013335995
  2        6.1414118088        1.5330996807       17.5701057018
  3        5.6075071152        2.0770728480       18.4445420753
  2        5.0736024216        2.6210460155       19.3189784489
  2        6.1093114284        6.7878564980       30.8871484747
  3        5.6669662935        6.3291302003       31.8564270546
  2        5.2246211586        5.8704039028       32.8257056345
  2       23.0907569885       12.6827805356       15.9960119281
  3       22.3654990407       13.4749263242       16.4343108655
  2       21.6402410928       14.2670721130       16.8726098028
  2       27.0577757708       18.4504235141       15.6810010130
  3       27.4126433148       18.1427456886       14.6203392470
  2       27.7675108587       17.8350678631       13.5596774810
  2       31.2537764958        8.8450199171       22.2238799012
  3       31.6218862026        8.9882803357       21.1332050201
  2       31.9899959094        9.1315407543       20.0425301390
  2       27.6652886554       16.6137401377        4.1357247306
  3       27.1628505691       17.5710614319        3.7153773632
  2       26.6604124831       18.5283827261        3.2950299959
  2       30.7690105634       13.2783578314       33.0338422410
  3       30.8553603485       12.1216769996       33.0185724050
  2       30.9417101335       10.9649961678       33.0033025691
  2       34.3347472483       19.3150083396       33.3897844776
  3       33.9774796956       19.0263318327       34.4549726160
  2       33.6202121431       18.7376553258       35.5201607545
  2        3.7415691992        4.7437586459       15.2632172479
  3        3.2351980346        5.4977861478       15.9847647307
  2        2.7288268700        6.2518136496       16.7063122135
  2       19.7813761871       30.8894633579        0.7077462709
  3       20.5471715279       30.0181968858        0.7005191783
  2       21.3129668686       29.1469304138        0.6932920856
  2       18.1116403246       27.6415630991       -0.6249154740
  3       17.6106529963       26.9616170009        0.1702480316
  2       17.1096656682       26.2816709027        0.9654115372
  2       19.9433770923       21.8690345189       20.0082590111
