Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.339341   69.172531

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7384804267E+000   0.1179843819E+001
Box 2    0.1639927595E+002   0.3198966209E+002

Rotation per molecule type
Box 1    0.4387029904E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7072001241E+003
Box 2   0.2137976289E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 458   
Atomtype         X                  Y                   Z
  2        4.1359155734       20.1303526754        6.3483624550
  3        4.6913094532       20.7659839436        7.1440448849
  2        5.2467033332       21.4016152117        7.9397273147
  2       13.6055540951        4.9123962251        1.4793402568
  3       13.0841091138        5.7594272851        0.8824872475
  2       12.5626641324        6.6064583451        0.2856342381
  2       25.5968680691       27.6260787680       20.8415362108
  3       25.0733505049       28.2961706636       20.0525455825
  2       24.5498329407       28.9662625591       19.2635549543
  2        0.9333528165       30.6725900132       10.7692993721
  3        1.3783194702       29.7161734218       11.2518674821
  2        1.8232861237       28.7597568303       11.7344355920
  2       16.4069576667       25.3742145710       21.6140158968
  3       17.5575290183       25.5205128975       21.6335700353
  2       18.7081003700       25.6668112239       21.6531241737
  2        2.4409278400       31.7876334172       23.1467688248
  3        2.3655416861       32.6611720191       22.3872642239
  2        2.2901555322       33.5347106211       21.6277596230
  2        9.0648231267        8.3520154128        0.9580485871
  3        9.9425408445        8.4346705712        1.7119582188
  2       10.8202585621        8.5173257297        2.4658678505
  2        8.4517230316       -0.5062506235        2.3431275317
  3        8.3827072095        0.4487258571        1.6882559888
  2        8.3136913875        1.4037023377        1.0333844458
  2       33.4393559836        1.2699213615       19.6399881365
  3       32.9899260317        1.6595447947       20.6358828592
  2       32.5404960799        2.0491682278       21.6317775819
  2       14.0470977936       17.3336147066       18.7129101880
  3       14.0426636267       16.1932966787       18.9256427275
  2       14.0382294598       15.0529786508       19.1383752669
  2       32.1566351056       25.2883506791       21.4576067724
  3       31.0511282820       25.6260621262       21.3606240876
  2       29.9456214582       25.9637735734       21.2636414026
  2        4.0263027845       -0.6457297670       19.3716332036
  3        4.0542854638        0.4370528428       18.9564238714
  2        4.0822681430        1.5198354526       18.5412145391
  2       20.9710053175       28.3867442774       12.6266772933
  3       20.8427951954       27.9904627054       13.7093236253
  2       20.7145850732       27.5941811335       14.7919699573
  2       24.1506601906       21.8032516979       23.8365433994
  3       24.5600033462       22.8513448584       24.1185698307
  2       24.9693465017       23.8994380189       24.4005962621
  2       17.1004561617        2.8559191954        0.3014839786
  3       17.1479883144        3.6606218102        1.1356268897
  2       17.1955204673        4.4653244250        1.9697698009
  2       24.4237068749        6.3050115304        6.8474864031
  3       25.5624921296        6.1959217639        7.0394956903
  2       26.7012773843        6.0868319974        7.2315049774
  2       13.0554092736        4.1909908459       27.6263175850
  3       14.0073220780        3.6742374878       27.2110731032
  2       14.9592348824        3.1574841297       26.7958286214
  2        4.2672340561       18.6388002714       28.4974354631
  3        4.5609522185       19.0594375495       29.5378170861
  2        4.8546703808       19.4800748275       30.5781987091
  2        2.6231465940       20.6418002651       22.5242881513
  3        3.4664002129       21.3203166140       22.1069886206
  2        4.3096538318       21.9988329631       21.6896890900
  2        4.9240274432       22.0403642452       25.6699141544
  3        4.8263935108       22.8732725184       26.4713699695
  2        4.7287595784       23.7061807917       27.2728257847
  2        1.0882984064        6.5248580671       26.8242976895
  3        1.2992282457        7.0573033024       27.8330645974
  2        1.5101580849        7.5897485377       28.8418315053
  2        6.7571349089       33.3050235272       18.1476133863
  3        7.1088802085       32.1998002380       18.1287262142
  2        7.4606255082       31.0945769489       18.1098390420
  2       12.8744678829        9.5858497339       28.9222280387
  3       12.5549495184        9.7099711210       30.0304256276
  2       12.2354311539        9.8340925080       31.1386232165
  2       16.4145591671       26.9709936562       28.5448590194
  3       16.9300717953       26.8955355136       29.5812724499
  2       17.4455844236       26.8200773710       30.6176858803
  2       13.2826755575        3.6293617945        6.6314311920
  3       14.0757369486        2.9141834362        7.0843920576
  2       14.8687983397        2.1990050779        7.5373529232
  2        0.6203750008       22.0026900779       14.6145881711
  3        0.5453648924       22.6980862240       13.6891705986
  2        0.4703547840       23.3934823702       12.7637530260
  2       23.1554912154        5.6694479403       21.6685849212
  3       22.9922514077        4.8598906051       22.4831827890
  2       22.8290116000        4.0503332698       23.2977806567
  2        8.9010208792       22.2658621690       30.9900900850
  3        9.8721611642       21.8923448539       31.5028974194
  2       10.8433014492       21.5188275387       32.0157047538
  2       19.2497644456       34.2161010657       33.6083869574
  3       19.3892518706       33.1041209393       33.3089817861
  2       19.5287392957       31.9921408128       33.0095766148
  2        2.5856033971       32.4729365108        0.1637354402
  3        3.1806688782       32.7070964942        1.1315505958
  2        3.7757343593       32.9412564776        2.0993657513
  2       26.9069126855       27.2902595467        6.6006135796
  3       26.0429208007       27.9581041285        6.9918956231
  2       25.1789289159       28.6259487103        7.3831776666
  2        3.7864644301        5.7493951424        0.9871582875
  3        3.2308607313        5.3073338683        0.0698326313
  2        2.6752570325        4.8652725942       -0.8474930251
  2       12.5558855366       10.0165766751       19.7367288054
  3       11.6306729101        9.3429647145       19.9260130420
  2       10.7054602834        8.6693527540       20.1152972786
  2       28.4675411777        6.3494368078       20.8938623720
  3       29.4816225128        6.6675633703       21.3586575268
  2       30.4957038479        6.9856899328       21.8234526818
  2       10.7459083564       14.6368581685       11.9110563634
  3       11.0128385937       15.7578613377       11.7780144793
  2       11.2797688310       16.8788645069       11.6449725952
  2       20.8823660107       23.2866359281       17.4897560587
  3       21.5439865828       22.7513112759       16.7015392513
  2       22.2056071548       22.2159866239       15.9133224438
  2       28.2681200137        2.2050667403        5.5968638794
  3       29.2851758966        1.7222945895        5.8763784254
  2       30.3022317796        1.2395224388        6.1558929713
  2       29.8836413242        2.1447390068       25.8303463315
  3       29.3294656374        1.8164600643       24.8656068620
  2       28.7752899505        1.4881811219       23.9008673925
  2        8.5408582773        6.7644254252        7.0736791369
  3        8.9127932936        7.0582580654        6.0149408674
  2        9.2847283099        7.3520907057        4.9562025980
  2        8.3683735467       26.8937059004        0.1122404727
  3        7.9858189311       27.8915078291        0.5635089928
  2        7.6032643156       28.8893097577        1.0147775129
  2       19.2412702368       26.9307746780        6.6464370309
  3       19.9863790060       26.1794765682        6.1710802465
  2       20.7314877751       25.4281784585        5.6957234621
  2        1.7426576572       24.3539730786       27.3997292087
  3        1.7838563384       25.3481304257       27.9960125625
  2        1.8250550194       26.3422877727       28.5922959164
  2        6.3917493308       30.6373581632       27.0561979796
  3        5.6098306910       30.0605161254       26.4225920263
  2        4.8279120513       29.4836740874       25.7889860729
  2       15.6401200941        7.5950207420       23.1719209822
  3       15.2319868252        6.7388760339       23.8397858440
  2       14.8238535562        5.8827313258       24.5076507059
  2       33.6985333634        6.2312970630        8.0322282474
  3       32.7374585836        6.3753922714        7.3988469731
  2       31.7763838039        6.5194874797        6.7654656989
  2       28.2187278030       32.2575347779       22.8708781972
  3       29.1251413006       31.9681153693       23.5343923095
  2       30.0315547982       31.6786959606       24.1979064217
  2       14.1310708743       19.2812020278        0.3800171823
  3       13.2706670407       18.5932714295        0.0166210690
  2       12.4102632070       17.9053408313       -0.3467750442
  2       32.1148750267        4.9666169822        3.8549510374
  3       30.9824867234        5.0966652883        4.0703208799
  2       29.8500984204        5.2267135943        4.2856907224
  2       11.5335815932       30.8613374574       12.1443795640
  3       12.5660237529       31.2846663339       11.8274318566
  2       13.5984659126       31.7079952103       11.5104841492
  2       23.2046469096       15.3159535822        6.7323133448
  3       23.0524181222       14.2517234846        7.1680204664
  2       22.9001893348       13.1874933870        7.6037275880
  2        6.5786293500       25.5271354988       30.6111834418
  3        7.0183216642       25.3441795132       29.5534510673
  2        7.4580139784       25.1612235277       28.4957186927
  2       18.4643639315       19.4173267368       24.9771143791
  3       18.0690242994       19.6343285336       23.9083689484
  2       17.6736846675       19.8513303306       22.8396235177
  2       12.9673142758       27.4168951923       17.8984764592
  3       11.8132922944       27.3006640851       17.8804876810
  2       10.6592703130       27.1844329778       17.8624989027
  2       21.2290203971       18.8699199838       17.1391545040
  3       20.6655441725       18.3503680840       16.2684304560
  2       20.1020679478       17.8308161842       15.3977064081
  2       33.0599600856       31.9938141947       27.1784592608
  3       32.6570221112       32.6644994689       26.3220585066
  2       32.2540841367       33.3351847431       25.4656577525
  2       29.2250968591       19.1104419454       31.3547954229
  3       29.9781970352       19.4818840304       30.5545011630
  2       30.7312972113       19.8533261153       29.7542069032
  2        9.9302817928       15.2443484484        1.3608853341
  3       10.6345287629       14.7930325897        2.1645956057
  2       11.3387757329       14.3417167310        2.9683058775
  2       11.3497422098        0.4904844087       22.1922962466
  3       11.9743520505        0.9569169745       21.3332833199
  2       12.5989618913        1.4233495404       20.4742703931
  2       15.5657577467        0.7902599777       19.3675459995
  3       16.0244696920        1.8556848956       19.3748326541
  2       16.4831816373        2.9211098136       19.3821193086
  2        8.8875567516       12.8116297039       33.2459684843
  3        9.9674196890       12.8217131974       32.8224187711
  2       11.0472826263       12.8317966910       32.3988690579
  2       31.4006896477        6.6202937151       28.3307203294
  3       30.6776905161        7.4489241932       27.9616081696
  2       29.9546913846        8.2775546712       27.5924960099
  2       13.4263170791       31.9657093859        3.8738986261
  3       12.6468273923       32.8075049195        3.7025040298
  2       11.8673377054       33.6493004533        3.5311094335
  2       15.8987906622        7.8646958242       29.0541883467
  3       15.5383447334        8.2904960620       30.0712295896
  2       15.1778988045        8.7162962997       31.0882708325
  2       12.2044228513       26.3944366867       11.7623530799
