Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.422908   57.777950

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7201699277E+000   0.1150415317E+001
Box 2    0.6314756975E+001   0.2842039905E+002

Rotation per molecule type
Box 1    0.4285453257E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7999184133E+003
Box 2   0.1213838619E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 455   
Atomtype         X                  Y                   Z
  2       13.7063707099       15.2581936408       10.4601651636
  3       14.1030656464       15.6808803501       11.4649383088
  2       14.4997605828       16.1035670594       12.4697114540
  2        9.2848324277       14.7022728445        6.5852828827
  3        9.5109848918       14.6682739941        5.4480497750
  2        9.7371373559       14.6342751438        4.3108166674
  2       20.9926510118       -0.4999649968       24.9363667163
  3       21.0751849796        0.4876576891       25.5391847439
  2       21.1577189473        1.4752803750       26.1420027716
  2       11.9280768943       13.6337850110        6.2921935474
  3       12.6249319401       12.7071929131        6.3298781493
  2       13.3217869860       11.7806008152        6.3675627514
  2        9.7329714114        8.7467825036       32.5937373382
  3       10.3790632610        7.7860253088       32.6652281384
  2       11.0251551106        6.8252681140       32.7367189384
  2        9.1928854908       15.5336749055       21.2716326185
  3        9.6230705801       14.7415563560       22.0017620539
  2       10.0532556695       13.9494378065       22.7318914893
  2        9.7542092431        1.5168412160        1.6067465407
  3        9.6192891669        2.2510453048        0.7188608898
  2        9.4843690907        2.9852493935       -0.1690247610
  2        2.8515504941       16.1360599236        4.9784111098
  3        2.2940925422       15.2103834750        5.4002686026
  2        1.7366345903       14.2847070264        5.8221260956
  2        5.7802508378       25.2764146830       25.1304584387
  3        5.8973335214       24.1539253125       24.8622994222
  2        6.0144162050       23.0314359420       24.5941404057
  2        0.8071018092        2.5793831175       11.7603299577
  3        1.8083722762        2.0427523812       11.5256282220
  2        2.8096427433        1.5061216450       11.2909264863
