# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.2991079471E+002   0.9879439884E+003   0.9860115114E+003
   0.3092863576E+002   0.9886663037E+003   0.9867691579E+003
   0.3194647682E+002   0.9893684970E+003   0.9875060622E+003
   0.3296431788E+002   0.9900503619E+003   0.9882218651E+003
   0.3398215894E+002   0.9907118225E+003   0.9889163236E+003
   0.3500000000E+002   0.9913529492E+003   0.9895893317E+003
   0.3601784106E+002   0.9919739709E+003   0.9902409385E+003
   0.3703568212E+002   0.9925752809E+003   0.9908713616E+003
   0.3805352318E+002   0.9931574363E+003   0.9914809950E+003
   0.3907136424E+002   0.9937211500E+003   0.9920704085E+003
   0.4008920529E+002   0.9942672758E+003   0.9926403402E+003


# Box 2                   Boltzmann             Biased
   0.3458793210E+002   0.5583205272E+002   0.5574371361E+002
   0.3467034568E+002   0.5587404579E+002   0.5578430623E+002
   0.3475275926E+002   0.5591499908E+002   0.5582482036E+002
   0.3483517284E+002   0.5595553152E+002   0.5586589329E+002
   0.3491758642E+002   0.5599626767E+002   0.5590815160E+002
   0.3500000000E+002   0.5603782416E+002   0.5595219736E+002
   0.3508241358E+002   0.5608079649E+002   0.5599859567E+002
   0.3516482716E+002   0.5612574705E+002   0.5604786403E+002
   0.3524724074E+002   0.5617319449E+002   0.5610046368E+002
   0.3532965432E+002   0.5622360506E+002   0.5615679340E+002
   0.3541206790E+002   0.5627738601E+002   0.5621718550E+002


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.2991079471E+002   0.2883715975E+002   0.2915836878E+002
   0.3092863576E+002   0.2860448620E+002   0.2891876205E+002
   0.3194647682E+002   0.2837524843E+002   0.2868197253E+002
   0.3296431788E+002   0.2814999187E+002   0.2844853476E+002
   0.3398215894E+002   0.2792929318E+002   0.2821903535E+002
   0.3500000000E+002   0.2771374199E+002   0.2799409725E+002
   0.3601784106E+002   0.2750392031E+002   0.2777436026E+002
   0.3703568212E+002   0.2730038071E+002   0.2756045868E+002
   0.3805352318E+002   0.2710362505E+002   0.2735299767E+002
   0.3907136424E+002   0.2691408504E+002   0.2715252989E+002
   0.4008920529E+002   0.2673210632E+002   0.2695953414E+002


# Box 2                   Boltzmann             Biased
   0.3458793210E+002   0.2818735474E+002   0.2830172969E+002
   0.3467034568E+002   0.2834055850E+002   0.2845806436E+002
   0.3475275926E+002   0.2849430598E+002   0.2861457532E+002
   0.3483517284E+002   0.2864824794E+002   0.2877088393E+002
   0.3491758642E+002   0.2880204086E+002   0.2892662850E+002
   0.3500000000E+002   0.2895535392E+002   0.2908147172E+002
   0.3508241358E+002   0.2910787516E+002   0.2923510666E+002
   0.3516482716E+002   0.2925931680E+002   0.2938726147E+002
   0.3524724074E+002   0.2940941935E+002   0.2953770246E+002
   0.3532965432E+002   0.2955795445E+002   0.2968623560E+002
   0.3541206790E+002   0.2970472653E+002   0.2983270659E+002


