# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.3945791297E-002   0.8924930439E+003   0.8911397339E+003
   0.3947146872E-002   0.8928068742E+003   0.8914456496E+003
   0.3948502446E-002   0.8931151700E+003   0.8917453286E+003
   0.3949858021E-002   0.8934178185E+003   0.8920386524E+003
   0.3951213595E-002   0.8937147113E+003   0.8923255100E+003
   0.3952569170E-002   0.8940057453E+003   0.8926057987E+003
   0.3953924745E-002   0.8942908226E+003   0.8928794250E+003
   0.3955280319E-002   0.8945698522E+003   0.8931463055E+003
   0.3956635894E-002   0.8948427493E+003   0.8934063671E+003
   0.3957991468E-002   0.8951094369E+003   0.8936595481E+003
   0.3959347043E-002   0.8953698458E+003   0.8939057987E+003


# Box 2                   Boltzmann             Biased
   0.3785215016E-002   0.6014678228E+002   0.6005334645E+002
   0.3818685847E-002   0.6150184688E+002   0.6141053753E+002
   0.3852156678E-002   0.6293547699E+002   0.6285363467E+002
   0.3885627508E-002   0.6445565475E+002   0.6438492416E+002
   0.3919098339E-002   0.6606579314E+002   0.6600589812E+002
   0.3952569170E-002   0.6776351437E+002   0.6771611868E+002
   0.3986040001E-002   0.6954329586E+002   0.6951415095E+002
   0.4019510831E-002   0.7140073641E+002   0.7139921981E+002
   0.4052981662E-002   0.7333560802E+002   0.7337174496E+002
   0.4086452493E-002   0.7535010166E+002   0.7542986950E+002
   0.4119923324E-002   0.7743827550E+002   0.7755872535E+002


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.3945791297E-002   0.9245992166E+002   0.9276241742E+002
   0.3947146872E-002   0.9252965549E+002   0.9283793761E+002
   0.3948502446E-002   0.9260240059E+002   0.9291671042E+002
   0.3949858021E-002   0.9267823369E+002   0.9299880961E+002
   0.3951213595E-002   0.9275722330E+002   0.9308429928E+002
   0.3952569170E-002   0.9283942916E+002   0.9317323325E+002
   0.3953924745E-002   0.9292490152E+002   0.9326565433E+002
   0.3955280319E-002   0.9301368063E+002   0.9336159379E+002
   0.3956635894E-002   0.9310579615E+002   0.9346107075E+002
   0.3957991468E-002   0.9320126663E+002   0.9356409167E+002
   0.3959347043E-002   0.9330009906E+002   0.9367064997E+002


# Box 2                   Boltzmann             Biased
   0.3785215016E-002   0.8684441050E+002   0.8700851642E+002
   0.3818685847E-002   0.8830699109E+002   0.8847295097E+002
   0.3852156678E-002   0.8977861997E+002   0.8995022621E+002
   0.3885627508E-002   0.9126096055E+002   0.9143850581E+002
   0.3919098339E-002   0.9275603729E+002   0.9293884884E+002
   0.3952569170E-002   0.9426361856E+002   0.9445228808E+002
   0.3986040001E-002   0.9578344414E+002   0.9598110856E+002
   0.4019510831E-002   0.9732072443E+002   0.9753304408E+002
   0.4052981662E-002   0.9889172208E+002   0.9912551099E+002
   0.4086452493E-002   0.1005240757E+003   0.1007848638E+003
   0.4119923324E-002   0.1022451585E+003   0.1025344667E+003


