Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.028930   52.983697

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7584112506E+000   0.1190777730E+001
Box 2    0.3384272017E+001   0.1359243947E+002

Rotation per molecule type
Box 1    0.4588287940E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.6766728853E+003
Box 2   0.8471666571E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 412   
Atomtype         X                  Y                   Z
  2       13.8522440803        8.1664429302        9.3283903946
  3       12.9111830977        8.5202576992        9.9070261490
  2       11.9701221152        8.8740724682       10.4856619035
  2        2.0654069401        7.4230238970       32.5195641915
  3        1.6965971757        8.4974415087       32.2846042941
  2        1.3277874113        9.5718591203       32.0496443967
  2        8.3025234512       25.0847572568       11.4194050000
  3        9.3888276827       25.4177224048       11.1855731655
  2       10.4751319142       25.7506875527       10.9517413309
  2       20.4733663169        8.5585123167       26.6792618528
  3       20.7805816905        7.4881254178       27.0040550189
  2       21.0877970642        6.4177385188       27.3288481850
  2       16.0100212321        8.1028110886       17.0958495956
  3       15.4898639402        8.5536810182       16.1621726181
  2       14.9697066484        9.0045509477       15.2284956405
  2       -0.0514473350        9.9272416606        3.1434415298
  3        0.9340683180        9.4170094536        2.8057701025
  2        1.9195839709        8.9067772468        2.4680986751
  2       31.1764257814        6.5239590060       19.3070723471
  3       30.3279442472        5.8409794127       19.7060936012
  2       29.4794627130        5.1579998194       20.1051148554
  2       15.6698490139       24.8667904970       11.7383613925
  3       15.1779385850       25.9148591596       11.6664155216
  2       14.6860281562       26.9629278223       11.5944696509
  2       21.5649038763       27.0828220053        1.7602725510
  3       21.7753437692       26.3939622617        0.8509940981
  2       21.9857836623       25.7051025180       -0.0582843549
  2       23.6855778794       30.8308146700       20.8811041535
  3       23.5699433751       30.7652944854       22.0334651069
  2       23.4543088709       30.6997743009       23.1858260603
  2       17.2648933788        2.9126561112       17.2955931691
  3       16.8293348286        2.2369235447       18.1318193633
  2       16.3937762784        1.5611909782       18.9680455576
  2        5.5110745448        3.8263310480        9.3507322107
  3        6.2873437567        4.2052289578        8.5764954998
  2        7.0636129686        4.5841268677        7.8022587888
  2       28.1452426105       22.9708886297       12.6138205903
  3       29.1162783786       22.8906824694       11.9843315046
  2       30.0873141466       22.8104763091       11.3548424189
  2       19.7574672282        0.6588536821       17.6480006776
  3       19.8256243860        0.1585067367       18.6923222450
  2       19.8937815438       -0.3418402087       19.7366438124
  2       17.0966372334       10.5007530808       18.4934377892
  3       17.1018359795        9.7266168354       19.3573162797
  2       17.1070347255        8.9524805899       20.2211947703
  2        9.5077333612       28.5029367472       21.5771590807
  3       10.3059116986       29.3247464426       21.3951146734
  2       11.1040900360       30.1465561379       21.2130702661
  2        2.7115051125       28.9661867912       16.5462951604
  3        2.4268156200       28.9581302041       17.6707892619
  2        2.1421261275       28.9500736169       18.7952833634
  2        4.3716099293        2.2481494620        2.0334850189
  3        3.2180362446        2.2869843973        2.1490687619
  2        2.0644625598        2.3258193325        2.2646525050
  2        9.4698010534       18.0551336461       13.3797603318
  3        9.9707036879       18.3354851100       12.3717426695
  2       10.4716063225       18.6158365741       11.3637250073
  2        9.1193588312       24.6787037040       30.3270114928
  3        8.3995981780       23.9762450188       30.9050222173
  2        7.6798375247       23.2737863335       31.4830329418
  2       23.8727212496       15.9395111429        3.4169707377
  3       23.5703559955       15.2631427247        2.5243896399
  2       23.2679907413       14.5867743065        1.6318085422
  2       10.5940368005       26.7196612744       28.6985969429
  3       10.9056017706       25.9710055586       27.8691140387
  2       11.2171667409       25.2223498427       27.0396311344
  2        0.2194621905        3.2255070833       22.7768366467
  3        1.2464086952        3.3998735832       22.2663690178
  2        2.2733552000        3.5742400834       21.7559013889
  2       12.5854557439       14.6525010913       28.2775020215
  3       12.3952995730       14.9757615970       29.3752011042
  2       12.2051434020       15.2990221028       30.4729001868
  2       16.0392420748        5.3560953081       32.9298067959
  3       15.4839994379        4.3594442272       32.7200635315
  2       14.9287568009        3.3627931463       32.5103202671
  2       10.6539915393       28.5787840375        3.8905964536
  3       11.1025602907       29.4613185435        3.2860148454
  2       11.5511290422       30.3438530493        2.6814332370
  2       14.6979694225       13.2099739679       30.6565962165
  3       15.2372051866       13.5959455127       31.6083581391
  2       15.7764409508       13.9819170575       32.5601200616
  2        4.9720592747       20.4997983134       19.5322562278
  3        5.0067173846       21.5962850733       19.1552739987
  2        5.0413754944       22.6927718330       18.7782917697
  2       16.8751654594       32.2061658961        5.6659122584
  3       17.3220077509       31.3437527531        5.0317391454
  2       17.7688500423       30.4813396101        4.3975660323
  2        8.1615618185       24.2716824627       25.8072992667
  3        7.5255866208       23.4817036069       26.3703880297
  2        6.8896114230       22.6917247509       26.9334767927
  2       13.9551533467       18.5569920137       30.7384062994
  3       14.9367139032       18.0437489416       30.3938479983
  2       15.9182744597       17.5305058696       30.0492896970
  2        1.4586739536       28.8478350767        5.7166337349
  3        1.0554647192       27.8471578397        5.2904091691
  2        0.6522554848       26.8464806026        4.8641846032
  2       33.5555867759        7.4942270034        7.3864678708
  3       32.5580507982        7.4460035796        6.7963861185
  2       31.5605148204        7.3977801556        6.2063043660
  2       12.2433437729       19.9007956487       15.9189715609
  3       13.1954252263       19.2906359559       15.6604255199
  2       14.1475066796       18.6804762630       15.4018794789
  2       28.0126431589       30.0736996847       26.7284740077
  3       27.1441464534       30.2374829725       27.4797985096
  2       26.2756497480       30.4012662602       28.2311230117
  2       26.6012368773       31.0045378269       13.5183852185
  3       25.8512743284       31.4237120021       14.2977754842
  2       25.1013117795       31.8428861774       15.0771657498
  2       15.6987396585        1.6670651987        7.6962320847
  3       14.9140052266        0.8240352287        7.8344071225
  2       14.1292707946       -0.0189947413        7.9725821604
  2       12.6676748489       28.8602755336       17.0293986526
  3       13.7024496410       28.3854889275       16.8070952381
  2       14.7372244333       27.9107023214       16.5847918238
  2       15.3259005007        5.6919327042        8.1617718445
  3       14.3695373472        5.1604899220        8.5471782376
  2       13.4131741937        4.6290471398        8.9325846307
  2       30.7965488139       21.5136410573       27.5595805428
  3       31.8249484808       21.9269548201       27.2172855551
  2       32.8533481476       22.3402685831       26.8749905675
  2       29.5897893374       10.6819571065        3.5213109306
  3       29.0860809288       10.6176878709        4.5642621780
  2       28.5823725202       10.5534186353        5.6072134253
  2       15.8265132965        9.5143608879       31.3964785360
  3       16.5761438196        8.7090100512       31.0289678441
  2       17.3257743426        7.9036592144       30.6614571522
  2        8.4078453969       28.1570374013       31.2841633362
  3        8.4339681858       28.5822654277       30.2052292671
  2        8.4600909746       29.0074934540       29.1262951979
  2       18.9702142254       12.9939288680       16.1842405640
  3       17.8398283506       13.2415827098       16.2648342906
  2       16.7094424758       13.4892365515       16.3454280171
  2        0.4321499606       12.9070375737        3.7565354792
  3        1.4212323175       13.3670378319        4.1511439607
  2        2.4103146744       13.8270380902        4.5457524422
  2       31.7486655732       31.1718341001       27.0622491726
  3       30.7855621091       31.7782804215       27.2864244984
  2       29.8224586450       32.3847267430       27.5105998242
  2        4.7834386910        9.7138056253       22.2331300962
  3        3.6339430676        9.8203321747       22.3467606646
  2        2.4844474443        9.9268587243       22.4603912329
  2       27.8584848076       31.6704405233        7.1811147385
  3       27.0853328385       32.4478071794        7.5599776620
  2       26.3121808696       33.2251738355        7.9388405854
  2        5.8991429219        5.1895325308       30.0979046756
  3        6.7845928940        5.4662848145       30.7943144116
  2        7.6700428661        5.7430370982       31.4907241476
  2       26.7374413341       23.2816022256       32.2425992624
  3       26.8440533426       24.2873199383       31.6744744858
  2       26.9506653511       25.2930376512       31.1063497092
  2       11.8144777628        2.9684956827       22.5325581858
  3       11.1278525607        2.2391518792       21.9475766065
  2       10.4412273586        1.5098080758       21.3625950271
  2        6.2841268409       27.7356448784       23.0370063642
  3        5.9665341347       28.5359055283       22.2596275856
  2        5.6489414285       29.3361661780       21.4822488070
  2       32.6031905196       17.3582145874        6.3943845030
  3       32.4916106153       16.4245170443        7.0736185003
  2       32.3800307111       15.4908195012        7.7528524975
  2       26.9918676748        4.2148568445       18.8814223375
  3       26.7090097036        4.9425831734       19.7393301171
  2       26.4261517325        5.6703095023       20.5972378967
  2        8.2232697762       12.0012010188        2.8263753003
  3        9.1021401998       12.7543901270        2.9031408256
  2        9.9810106233       13.5075792352        2.9799063510
  2        3.2684099459       30.5674384180        2.9713278527
  3        3.3014462680       31.5315090195        2.3270635615
  2        3.3344825900       32.4955796208        1.6827992703
  2        9.8674391326       15.7840303107        8.7215353384
  3       10.4168954900       16.7439438306        8.3718730079
  2       10.9663518476       17.7038573505        8.0222106774
  2        1.3146496319       24.3144065669       16.4998913743
  3        1.2277196247       24.9348789799       17.4761378383
  2        1.1407896175       25.5553513930       18.4523843024
  2       30.8146230543       10.4591337475       30.2136648243
  3       31.1554767385       11.0103133082       29.2515734265
  2       31.4963304227       11.5614928688       28.2894820287
  2       32.6337418915        9.7612759570       24.1811896009
  3       32.5303683285        8.7225421815       23.6752784922
  2       32.4269947654        7.6838084059       23.1693673834
  2       31.6296438512        1.5498420344        4.2861163408
  3       31.4706601174        2.6816261792        4.0876501672
  2       31.3116763837        3.8134103239        3.8891839935
  2        7.0775143867       10.4684631047        7.0049886908
  3        7.3646805232       11.4751479790        7.5047097868
  2        7.6518466598       12.4818328535        8.0044308827
  2        1.1073422193       10.5835709590       10.3200104921
  3        1.9809159326       10.8463322398       11.0365476347
  2        2.8544896461       11.1090935207       11.7530847772
  2       31.7835804111        2.9963052019        1.0062482834
  3       32.3123293309        2.7305283345        0.0085573310
  2       32.8410782507        2.4647514669       -0.9891336214
  2       16.4343784004       30.3219176694       12.1526711746
  3       15.4817654559       30.1380376221       12.7885302047
  2       14.5291525114       29.9541575747       13.4243892348
  2       25.3669320149       16.3444351779       33.0388382305
  3       26.0842640182       15.4334136618       33.0060572232
  2       26.8015960213       14.5223921456       32.9732762159
  2       17.2941056246        7.8362000445        9.0529293185
  3       18.1310752059        7.9617744360        8.2596368174
  2       18.9680447871        8.0873488274        7.4663443163
  2       30.5448637840        2.4378566514       21.4615561763
  3       31.4922689680        2.0407517344       20.9227323627
  2       32.4396741520        1.6436468173       20.3839085490
  2       14.4090829445       24.2819042363       20.4613396460
  3       14.0175336011       23.1928493686       20.5403877761
  2       13.6259842578       22.1037945009       20.6194359062
  2       28.0456902445        1.3195137017       19.2469541972
  3       28.9330468572        1.8456762772       18.7165287207
  2       29.8204034698        2.3718388527       18.1861032441
  2       32.4722957346       29.6141759705       20.3554912686
  3       32.9745704026       28.7419377225       20.9321372576
  2       33.4768450705       27.8696994746       21.5087832467
  2       33.4035320080        4.1175832472        8.3530705657
  3       32.5498800591        4.2599281976        9.1254799553
  2       31.6962281101        4.4022731481        9.8978893450
  2        9.3909421457        5.2842385145       10.5833910797
  3        9.3975205782        4.7469471231       11.6114351862
  2        9.4040990106        4.2096557318       12.6394792928
  2       24.8192536951       24.5461226722        7.1112379761
  3       24.2308681338       23.5469337879        7.0792379018
  2       23.6424825725       22.5477449038        7.0472378275
  2       23.1319734024        0.8152451165       22.2879575550
  3       22.5637588116        1.8263007637       22.2656269181
  2       21.9955442209        2.8373564107       22.2432962812
  2       19.1466406469       17.7087653823       28.1126565909
  3       19.3698775773       17.4432194497       27.0057461924
  2       19.5931145078       17.1776735169       25.8988357938
  2       22.6582621700       21.9124617627       28.2566802682
  3       21.9544258895       21.3635561750       27.5157908393
  2       21.2505896090       20.8146505872       26.7749014103
  2        3.8899769444       14.2055026266        7.8783760634
  3        3.8703738277       15.0976635489        8.6194999440
  2        3.8507707110       15.9898244713        9.3606238247
  2       23.9988667425       21.9157863545       -0.8429182839
  3       24.0678615590       22.2692077322        0.2597752569
  2       24.1368563753       22.6226291098        1.3624687978
