Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.922577   59.450023

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7146140165E+000   0.1132230974E+001
Box 2    0.6177259386E+001   0.2846392110E+002

Rotation per molecule type
Box 1    0.4373845952E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7697039884E+003
Box 2   0.1223678307E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 478   
Atomtype         X                  Y                   Z
  2       15.6524366614        5.0456455561       13.8903098148
  3       16.2218455547        4.2133426250       14.4635857894
  2       16.7912544481        3.3810396939       15.0368617640
  2        2.8983717628       18.9440798557        1.3793865221
  3        2.4824994847       17.9654566122        0.9157629729
  2        2.0666272066       16.9868333685        0.4521394238
  2       19.4216492751        0.2509967129       19.3903090028
  3       19.9682920347        1.2640609755       19.2471919412
  2       20.5149347943        2.2771252381       19.1040748797
  2       17.7328808512        4.7543909529        1.9279276153
  3       17.9610366237        4.2316930202        0.9178128621
  2       18.1891923961        3.7089950874       -0.0923018910
  2        4.7386657311       22.7887155482       29.8193966313
  3        5.4221056854       21.8519843189       29.8517143201
  2        6.1055456396       20.9152530897       29.8840320090
  2        2.0435582524       17.2920824788       28.9037888441
  3        3.0131039716       16.6626969301       28.8065523815
  2        3.9826496907       16.0333113814       28.7093159189
  2       22.3715334803       24.1243138132       32.7506542766
  3       23.1281073141       24.6755779727       32.0655967167
  2       23.8846811480       25.2268421322       31.3805391568
  2        1.5139939252       15.2078280840       26.4926314475
  3        0.5220809801       14.6521313922       26.7226529594
  2       -0.4698319651       14.0964347003       26.9526744714
  2       24.4072310398       33.7569153732        9.5069192694
  3       23.4049769618       33.8261126627       10.0868317616
  2       22.4027228840       33.8953099521       10.6667442536
  2       27.4509903263       11.6407648257       34.0512240205
  3       26.6228915916       12.3344432450       33.6285388703
  2       25.7947928568       13.0281216642       33.2058537201
  2        6.2590037826       -0.3144305538        0.4431537299
  3        5.1513908597        0.0281709410        0.4054996599
  2        4.0437779370        0.3707724358        0.3678455898
  2        2.8376518288       33.3426943649       16.1705360958
  3        2.4737534472       33.6325814971       17.2331476987
  2        2.1098550655       33.9224686292       18.2957593015
  2       32.2058199542       28.5704134699       15.9788882972
  3       31.5874367014       27.9996926842       16.7773117045
  2       30.9690534487       27.4289718985       17.5757351118
  2       28.1906433181       15.5490450168        9.2124698370
  3       29.2407741311       16.0381516743        9.1524702275
  2       30.2909049441       16.5272583317        9.0924706180
  2        9.3089881249        9.1161564546       22.3191724040
  3       10.3114220953        8.5336578042       22.3568746218
  2       11.3138560656        7.9511591536       22.3945768397
  2       16.5675483908       18.1999544416       12.0731260481
  3       15.4881746690       18.3199917300       11.6655191077
  2       14.4088009470       18.4400290185       11.2579121672
  2       31.4576733725       20.8921514556       12.5775222963
  3       32.3143818864       21.6094612775       12.8891585294
  2       33.1710904002       22.3267710994       13.2007947623
  2       29.2775345993        7.3766412043        9.9006462473
  3       29.8908940748        7.6080323223        8.9436466107
  2       30.5042535501        7.8394234402        7.9866469741
  2       22.1633192821       32.2899532724        1.2508366790
  3       23.0235438005       31.6040508045        1.6184663603
  2       23.8837683187       30.9181483366        1.9860960417
  2        4.1714709990       30.4269731511       15.5568854391
  3        3.5093781704       30.3721956186       14.6059740298
  2        2.8472853418       30.3174180860       13.6550626206
  2        9.6026612368       30.1645676865       32.0200913545
  3        8.7453058482       30.8189915448       31.5931590984
  2        7.8879504596       31.4734154030       31.1662268422
  2       28.5319158054        6.2504142959       30.4563918952
  3       29.3042169748        6.3852310894       29.6014209390
  2       30.0765181442        6.5200478831       28.7464499828
  2       14.1335304058       22.7098776838       34.0751203122
  3       14.7712356612       23.6650639025       33.9121746317
  2       15.4089409167       24.6202501212       33.7492289513
  2        9.5562166592       27.0765861677       12.0640861890
  3       10.7156651967       27.0747265174       12.0283702176
  2       11.8751137341       27.0728668672       11.9926542462
  2        9.8811860194       25.7589631613       24.2370324394
  3       10.6679114823       24.9089543545       24.1726268935
  2       11.4546369452       24.0589455477       24.1082213476
  2       30.2218062469        6.9399948518       25.3435869751
  3       29.5166951667        6.0360818628       25.5206736007
  2       28.8115840865        5.1321688738       25.6977602264
  2       16.0922710137       10.0464320793       28.5323008683
  3       17.0563998389       10.2289618862       29.1509594801
  2       18.0205286640       10.4114916931       29.7696180920
  2        7.1582649379       17.0359883394       20.4091776533
  3        7.2314562305       18.1376219802       20.7650517268
  2        7.3046475230       19.2392556209       21.1209258003
  2       27.1984390268       32.7721954074       18.2003181921
  3       28.2025014026       33.3526803871       18.1780486137
  2       29.2065637783       33.9331653667       18.1557790352
  2       27.4375449771       22.5072278591       17.4263920852
  3       27.7318655516       23.6098523606       17.6342252106
  2       28.0261861261       24.7124768622       17.8420583361
  2       24.4401938784       12.4028969248       12.0584985629
  3       24.1623210417       11.3839947452       12.5383162731
  2       23.8844482050       10.3650925656       13.0181339833
  2        3.8217652455        5.1831579649       20.4945501524
  3        3.1285161699        5.4677002435       21.3800112813
  2        2.4352670944        5.7522425221       22.2654724103
  2       28.4173083553       30.1012241106       32.5464197879
  3       27.4674160553       30.0329981712       33.2087262422
  2       26.5175237552       29.9647722319       33.8710326965
  2       23.9496678036        4.1841128484       19.0705041533
  3       24.1076177074        3.0351994161       19.0450139010
  2       24.2655676110        1.8862859839       19.0195236486
  2       28.5562255963        8.2659139018        1.7649570698
  3       29.5338547969        8.8744558560        1.6252508200
  2       30.5114839973        9.4829978103        1.4855445701
  2        3.4048238395       26.1095858368       18.0341139334
  3        4.4834531001       26.3533167400       17.6837510283
  2        5.5620823606       26.5970476431       17.3333881233
  2        1.3540331052       28.0453478159       27.7889252557
  3        0.2772305445       27.9247187802       28.2031050248
  2       -0.7995720162       27.8040897447       28.6172847938
  2       26.7809638548       13.2994444498       22.7064005630
  3       27.7909345714       13.6793083391       22.2806511330
  2       28.8009052881       14.0591722285       21.8549017030
  2       29.3818729448        0.0837463949        5.8062312928
  3       29.2043270656        0.3778835967        6.9141847066
  2       29.0267811863        0.6720207986        8.0221381204
  2        9.5515380454        2.6576925558       12.9473257844
  3        9.7798076548        3.0861906409       14.0008353366
  2       10.0080772643        3.5146887258       15.0543448887
  2       12.7974231545        5.3072194209       28.8105453105
  3       13.4914749777        6.0412430347       29.3807219509
  2       14.1855268009        6.7752666485       29.9508985911
  2       23.4320994399       22.7235413887       21.2353099508
  3       22.7837812547       22.9069918089       20.2910486131
  2       22.1354630695       23.0904422291       19.3467872752
  2       21.9321894343       13.0503653595       33.8246393921
  3       22.5228435667       13.2572371372       32.8479450880
  2       23.1134976990       13.4641089148       31.8712507840
  2       27.8123156649       23.2224631743       31.9644319401
  3       27.8746756549       22.0701291185       31.8467992244
  2       27.9370356449       20.9177950629       31.7291665087
  2       15.8410902579       29.7671028801       17.1289754806
  3       14.8100159784       29.3038735596       16.8683907018
  2       13.7789416988       28.8406442391       16.6078059232
  2        5.5131108985        9.0096546269       19.9993335721
  3        4.8639445015        8.3687611313       19.2827873304
  2        4.2147781045        7.7278676358       18.5662410888
  2        3.0773082621        4.0972158001       29.2592050149
  3        3.4277272730        3.1445209924       28.6977968566
  2        3.7781462838        2.1918261848       28.1363886982
  2        2.3725781549       20.2525820726       14.6367340504
  3        3.1524529871       20.6313302176       13.8660557202
  2        3.9323278193       21.0100783627       13.0953773899
  2        9.0300143461       15.6505457764        4.9880653474
  3        9.5922257428       14.6368782690        4.9433828014
  2       10.1544371396       13.6232107616        4.8987002554
  2       10.3874391089       18.3324276121        6.1852286585
  3       10.5340706239       18.8208445906        5.1433322846
  2       10.6807021388       19.3092615690        4.1014359107
  2       32.5036466067       33.1510809156        3.2915854743
