# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.3944935176E-002   0.8932333250E+003   0.8915861725E+003
   0.3946461975E-002   0.8936495433E+003   0.8919842335E+003
   0.3947988774E-002   0.8940532141E+003   0.8923687062E+003
   0.3949515572E-002   0.8944442869E+003   0.8927395998E+003
   0.3951042371E-002   0.8948227267E+003   0.8930969461E+003
   0.3952569170E-002   0.8951885156E+003   0.8934408005E+003
   0.3954095969E-002   0.8955416536E+003   0.8937712427E+003
   0.3955622768E-002   0.8958821603E+003   0.8940883781E+003
   0.3957149566E-002   0.8962100755E+003   0.8943923376E+003
   0.3958676365E-002   0.8965254607E+003   0.8946832788E+003
   0.3960203164E-002   0.8968283995E+003   0.8949613856E+003


# Box 2                   Boltzmann             Biased
   0.3032289409E-002   0.5334176891E+002   0.5354365838E+002
   0.3216345361E-002   0.5353254442E+002   0.5345543129E+002
   0.3400401313E-002   0.5455520997E+002   0.5405394841E+002
   0.3584457265E-002   0.5686633215E+002   0.5652104438E+002
   0.3768513218E-002   0.6181687264E+002   0.6175012215E+002
   0.3952569170E-002   0.6989640182E+002   0.6983125137E+002
   0.4136625122E-002   0.8463001915E+002   0.8491854683E+002
   0.4320681074E-002   0.9598732254E+002   0.9625670045E+002
   0.4504737027E-002   0.9730105631E+002   0.9752633638E+002
   0.4688792979E-002   0.9782461364E+002   0.9794618888E+002
   0.4872848931E-002   0.9820579804E+002   0.9819493770E+002


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.3944935176E-002   0.8988315236E+002   0.9029103688E+002
   0.3946461975E-002   0.9000490331E+002   0.9042292528E+002
   0.3947988774E-002   0.9013148779E+002   0.9055994647E+002
   0.3949515572E-002   0.9026283048E+002   0.9070199905E+002
   0.3951042371E-002   0.9039884609E+002   0.9084896722E+002
   0.3952569170E-002   0.9053943843E+002   0.9100071986E+002
   0.3954095969E-002   0.9068449943E+002   0.9115710967E+002
   0.3955622768E-002   0.9083390823E+002   0.9131797232E+002
   0.3957149566E-002   0.9098753020E+002   0.9148312577E+002
   0.3958676365E-002   0.9114521618E+002   0.9165236956E+002
   0.3960203164E-002   0.9130680160E+002   0.9182548441E+002


# Box 2                   Boltzmann             Biased
   0.3032289409E-002   0.7610919737E+002   0.7556035211E+002
   0.3216345361E-002   0.7680464277E+002   0.7606029360E+002
   0.3400401313E-002   0.7783862076E+002   0.7718142729E+002
   0.3584457265E-002   0.7979682361E+002   0.7969315777E+002
   0.3768513218E-002   0.8501132179E+002   0.8527224785E+002
   0.3952569170E-002   0.9292211448E+002   0.9313054816E+002
   0.4136625122E-002   0.1044510965E+003   0.1049676520E+003
   0.4320681074E-002   0.1129959982E+003   0.1141576243E+003
   0.4504737027E-002   0.1146444654E+003   0.1158330309E+003
   0.4688792979E-002   0.1156204086E+003   0.1165415943E+003
   0.4872848931E-002   0.1163569442E+003   0.1169536776E+003


