Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.358375   62.668672

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7548604742E+000   0.1273285104E+001
Box 2    0.7617874026E+001   0.3051794184E+002

Rotation per molecule type
Box 1    0.4489319424E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7797158557E+003
Box 2   0.1538870109E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 464   
Atomtype         X                  Y                   Z
  2        5.5655204070        5.7712121411       24.4774837247
  3        5.4478581603        4.7245789667       23.9913617297
  2        5.3301959136        3.6779457923       23.5052397348
  2        4.0111795195       25.7061788610       27.2549680392
  3        4.2404314071       24.5806294804       27.4167770746
  2        4.4696832948       23.4550800999       27.5785861099
  2       30.5789151182       19.9259268846       28.9542927077
  3       29.5076004544       20.1017062278       28.5456528736
  2       28.4362857908       20.2774855709       28.1370130395
  2       26.4646253660        1.1895455395        8.0366108270
  3       27.0851618550        2.1671702319        8.1057803755
  2       27.7056983441        3.1447949244        8.1749499240
  2       18.1688846501       30.6898729781       14.7584673387
  3       18.2864669940       31.7829863342       15.1284370443
  2       18.4040493379       32.8760996903       15.4984067499
  2       16.5488819619       31.5220018660        5.5557505631
  3       15.5002735456       31.9387993378        5.2868634921
  2       14.4516651294       32.3555968094        5.0179764211
  2       14.6833513550       18.1237489293       32.6880478966
  3       15.6444671619       18.6170261133       33.1105807655
  2       16.6055829690       19.1103032974       33.5331136343
  2        3.2088702971       22.6889334970       15.8000589417
  3        3.3773546968       22.1881997865       14.7673543574
  2        3.5458390965       21.6874660762       13.7346497732
  2       28.3517439708       14.8971370628       24.5266484437
  3       28.0277182952       15.9005505409       25.0101448277
  2       27.7036926194       16.9039640192       25.4936412115
  2       31.2569965362        1.2185475176       15.6821948241
  3       30.1104108886        1.2926421262       15.8417295905
  2       28.9638252410        1.3667367348       16.0012643568
  2        2.4019459559       11.9391456597       20.6722680716
  3        2.3406068124       13.0141183985       21.1038594525
  2        2.2792676691       14.0890911375       21.5354508334
  2       11.6044861689       14.4415940478       10.0763135636
  3       10.7853006912       14.0281200547       10.7859433335
  2        9.9661152136       13.6146460617       11.4955731033
  2        0.5857432470        4.8384986463       29.4485890695
  3        0.2209774805        3.8523134279       29.9384713517
  2       -0.1437882859        2.8661282094       30.4283536340
  2       12.4792608611       11.8606981969       11.7386493431
  3       13.4430096808       11.2162108143       11.7763882642
  2       14.4067585004       10.5717234316       11.8141271853
  2       10.7247212395       32.2146046629       32.7574102574
  3        9.8112176060       31.9649820168       32.0874851526
  2        8.8977139724       31.7153593709       31.4175600477
  2       -0.8691195791       16.6986571147       14.8157401921
  3        0.2845276990       16.6042931963       14.7396257462
  2        1.4381749769       16.5099292779       14.6635113004
  2        6.0407266882       11.4491900693       11.4055821311
  3        6.4475335155       12.1204850102       12.2596730557
  2        6.8543403429       12.7917799511       13.1137639803
  2        7.1695179864       10.5724686637       29.7069884645
  3        7.6960062914        9.8490852610       30.4453153009
  2        8.2224945965        9.1257018584       31.1836421373
  2       13.9351764055       29.4021008588        2.0035603440
  3       14.9963005019       29.7157302987        2.3517732481
  2       16.0574245982       30.0293597387        2.6999861522
  2       18.9363810999       22.2633121081        3.0760476488
  3       19.8466699834       21.5724566102        3.2752782433
  2       20.7569588667       20.8816011124        3.4745088378
  2        6.0216976505       15.4341361584       20.8856465766
  3        5.2864254002       16.1056308253       20.2906090733
  2        4.5511531498       16.7771254920       19.6955715699
  2       33.8678888338       20.8028002988       14.5314660729
  3       32.8860031272       20.1867382475       14.4871038350
  2       31.9041174205       19.5706761962       14.4427415971
  2       31.3274191103       19.3053991733       18.8938580071
  3       30.5709840324       18.5775565212       18.4002477898
  2       29.8145489544       17.8497138690       17.9066375726
  2       11.2323337718       13.6770806114       19.0741515080
  3       10.1758072556       14.1464088186       18.9788480221
  2        9.1192807394       14.6157370259       18.8835445362
  2       18.7479996191       25.7669935010        1.8934842654
  3       19.3182027816       26.5556230976        2.5247779472
  2       19.8884059441       27.3442526944        3.1560716289
  2       29.5291627970       10.5410032846        2.3367361181
  3       29.4158302253        9.6491923603        3.0698316122
  2       29.3024976538        8.7573814359        3.8029271063
  2       21.9761977650       -0.3777341209       13.6171427626
  3       21.6095559281        0.4457731533       14.3472177812
