# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.3026266395E+002   0.9808960795E+003   0.9790866248E+003
   0.3121013116E+002   0.9814942251E+003   0.9797070737E+003
   0.3215759837E+002   0.9820801929E+003   0.9803158249E+003
   0.3310506558E+002   0.9826537554E+003   0.9809124906E+003
   0.3405253279E+002   0.9832147522E+003   0.9814967510E+003
   0.3500000000E+002   0.9837630902E+003   0.9820683571E+003
   0.3594746721E+002   0.9842987426E+003   0.9826271328E+003
   0.3689493442E+002   0.9848217462E+003   0.9831729741E+003
   0.3784240163E+002   0.9853321982E+003   0.9837058486E+003
   0.3878986884E+002   0.9858302520E+003   0.9842257921E+003
   0.3973733605E+002   0.9863161117E+003   0.9847329048E+003


# Box 2                   Boltzmann             Biased
   0.3457809842E+002   0.5328346555E+002   0.5327541594E+002
   0.3466247874E+002   0.5339177717E+002   0.5338420987E+002
   0.3474685905E+002   0.5349945307E+002   0.5349247492E+002
   0.3483123937E+002   0.5360650445E+002   0.5360026762E+002
   0.3491561968E+002   0.5371295282E+002   0.5370765229E+002
   0.3500000000E+002   0.5381882982E+002   0.5381470069E+002
   0.3508438032E+002   0.5392417693E+002   0.5392149165E+002
   0.3516876063E+002   0.5402904490E+002   0.5402811052E+002
   0.3525314095E+002   0.5413349322E+002   0.5413464846E+002
   0.3533752126E+002   0.5423758928E+002   0.5424120167E+002
   0.3542190158E+002   0.5434140752E+002   0.5434787039E+002


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.3026266395E+002   0.3052819437E+002   0.3068976303E+002
   0.3121013116E+002   0.3043537407E+002   0.3059171317E+002
   0.3215759837E+002   0.3034498648E+002   0.3049587551E+002
   0.3310506558E+002   0.3025715853E+002   0.3040243083E+002
   0.3405253279E+002   0.3017199293E+002   0.3031153590E+002
   0.3500000000E+002   0.3008956803E+002   0.3022332227E+002
   0.3594746721E+002   0.3000993806E+002   0.3013789559E+002
   0.3689493442E+002   0.2993313387E+002   0.3005533551E+002
   0.3784240163E+002   0.2985916404E+002   0.2997569602E+002
   0.3878986884E+002   0.2978801632E+002   0.2989900632E+002
   0.3973733605E+002   0.2971965928E+002   0.2982527203E+002


# Box 2                   Boltzmann             Biased
   0.3457809842E+002   0.2978047223E+002   0.2984661958E+002
   0.3466247874E+002   0.2989792726E+002   0.2996754958E+002
   0.3474685905E+002   0.3001658600E+002   0.3008965725E+002
   0.3483123937E+002   0.3013639182E+002   0.3021289333E+002
   0.3491561968E+002   0.3025728491E+002   0.3033720290E+002
   0.3500000000E+002   0.3037920242E+002   0.3046252555E+002
   0.3508438032E+002   0.3050207872E+002   0.3058879573E+002
   0.3516876063E+002   0.3062584563E+002   0.3071594303E+002
   0.3525314095E+002   0.3075043268E+002   0.3084389263E+002
   0.3533752126E+002   0.3087576744E+002   0.3097256578E+002
   0.3542190158E+002   0.3100177581E+002   0.3110188020E+002


