Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.559485   51.773904

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7591399182E+000   0.1214749499E+001
Box 2    0.3885293836E+001   0.1349456122E+002

Rotation per molecule type
Box 1    0.4722854476E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.8728185924E+003
Box 2   0.7447160149E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 393   
Atomtype         X                  Y                   Z
  2        3.7299036744       18.5439756772       17.0372577768
  3        2.6685143632       18.6183007670       17.4993492299
  2        1.6071250521       18.6926258568       17.9614406832
  2       25.5044645469       33.9715646631        2.3803661270
  3       24.9937224860       32.9535794477        2.6004766640
  2       24.4829804250       31.9355942325        2.8205872012
  2        4.1253742769        9.8036447582       10.4817656255
  3        3.1279572068        9.5461332554       11.0151013680
  2        2.1305401369        9.2886217525       11.5484371107
  2       32.3403812733       14.7628972638       11.2932541540
  3       31.4350288957       15.2853442888       11.7962314680
  2       30.5296765181       15.8077913137       12.2992087822
  2       18.5081328517       18.5607587289       34.1699703604
  3       18.3587837162       19.2876399233       33.2783770871
  2       18.2094345808       20.0145211178       32.3867838139
  2       12.8105204061       16.3390901008       27.1306842017
  3       13.5054169967       16.6178017446       26.2446601908
  2       14.2003135873       16.8965133883       25.3586361799
  2       23.6224783936        3.5840782802        4.6536892163
  3       23.7743997932        4.4163219137        5.4473455794
  2       23.9263211930        5.2485655474        6.2410019425
  2        6.7968010381        9.7855794637       24.6543443942
  3        5.8156544725        9.8052351478       24.0358259458
  2        4.8345079070        9.8248908320       23.4173074975
  2       18.9181051254       20.6704652388        3.1593565628
  3       19.7151644621       21.2622361038        3.7594429376
  2       20.5122237987       21.8540069687        4.3595293124
  2       20.2480114926       26.7577969222        4.8687480199
  3       21.0424183192       27.1824734474        5.5996157525
  2       21.8368251459       27.6071499725        6.3304834853
  2       17.4798890669       28.3542011753       17.5627403643
  3       17.7272391608       29.3909007995       17.1048410084
  2       17.9745892547       30.4276004237       16.6469416525
