# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.4059697843E+002   0.9561801827E+003   0.9547151732E+003
   0.4147758274E+002   0.9566650246E+003   0.9552060011E+003
   0.4235818706E+002   0.9571466922E+003   0.9556931891E+003
   0.4323879137E+002   0.9576253179E+003   0.9561768759E+003
   0.4411939569E+002   0.9581010379E+003   0.9566572043E+003
   0.4500000000E+002   0.9585739913E+003   0.9571343209E+003
   0.4588060431E+002   0.9590443206E+003   0.9576083763E+003
   0.4676120863E+002   0.9595121711E+003   0.9580795242E+003
   0.4764181294E+002   0.9599776910E+003   0.9585479220E+003
   0.4852241726E+002   0.9604410311E+003   0.9590137299E+003
   0.4940302157E+002   0.9609023442E+003   0.9594771107E+003


# Box 2                   Boltzmann             Biased
   0.4445462850E+002   0.5747093017E+002   0.5754261730E+002
   0.4456370280E+002   0.5762450509E+002   0.5769651553E+002
   0.4467277710E+002   0.5777832850E+002   0.5785070503E+002
   0.4478185140E+002   0.5793242277E+002   0.5800519996E+002
   0.4489092570E+002   0.5808680983E+002   0.5816001524E+002
   0.4500000000E+002   0.5824151170E+002   0.5831516708E+002
   0.4510907430E+002   0.5839655101E+002   0.5847067363E+002
   0.4521814860E+002   0.5855195161E+002   0.5862655562E+002
   0.4532722290E+002   0.5870773907E+002   0.5878283697E+002
   0.4543629720E+002   0.5886394114E+002   0.5893954543E+002
   0.4554537150E+002   0.5902058825E+002   0.5909671317E+002


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.4059697843E+002   0.5003812917E+002   0.5020941836E+002
   0.4147758274E+002   0.4992738681E+002   0.5009825163E+002
   0.4235818706E+002   0.4981698347E+002   0.4998752175E+002
   0.4323879137E+002   0.4970690296E+002   0.4987721069E+002
   0.4411939569E+002   0.4959712899E+002   0.4976730028E+002
   0.4500000000E+002   0.4948764500E+002   0.4965777207E+002
   0.4588060431E+002   0.4937843416E+002   0.4954860727E+002
   0.4676120863E+002   0.4926947926E+002   0.4943978668E+002
   0.4764181294E+002   0.4916076267E+002   0.4933129063E+002
   0.4852241726E+002   0.4905226634E+002   0.4922309892E+002
   0.4940302157E+002   0.4894397175E+002   0.4911519083E+002


# Box 2                   Boltzmann             Biased
   0.4445462850E+002   0.4981950839E+002   0.4989034033E+002
   0.4456370280E+002   0.4998090748E+002   0.5005161080E+002
   0.4467277710E+002   0.5014221847E+002   0.5021278403E+002
   0.4478185140E+002   0.5030344737E+002   0.5037386385E+002
   0.4489092570E+002   0.5046459877E+002   0.5053485473E+002
   0.4500000000E+002   0.5062567638E+002   0.5069576235E+002
   0.4510907430E+002   0.5078668354E+002   0.5085659408E+002
   0.4521814860E+002   0.5094762378E+002   0.5101735956E+002
   0.4532722290E+002   0.5110850126E+002   0.5117807128E+002
   0.4543629720E+002   0.5126932135E+002   0.5133874509E+002
   0.4554537150E+002   0.5143009100E+002   0.5149940085E+002


