Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    31.470120   77.112840

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7117261760E+000   0.1163399580E+001
Box 2    0.3540862925E+002   0.3907975081E+002

Rotation per molecule type
Box 1    0.4204795345E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.6183117478E+003
Box 2   0.2873742169E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 429   
Atomtype         X                  Y                   Z
  2       16.3306467967       12.6411842302       22.7129234415
  3       17.2312306927       12.7333978083       21.9876336359
  2       18.1318145888       12.8256113862       21.2623438302
  2       21.0039045927       18.2232249972       -0.6196123121
  3       20.4083273448       18.5143533903        0.3322973477
  2       19.8127500969       18.8054817834        1.2842070076
  2       28.4736421402       14.6582542515       25.3180093746
  3       27.7459345839       14.4385017598       26.1942231356
  2       27.0182270277       14.2187492681       27.0704368966
  2        2.0763415994        2.8299159057       14.4921043252
  3        3.0258549104        2.1701938793       14.3983422863
  2        3.9753682215        1.5104718527       14.3045802474
  2       30.6339805775        6.6750340215       30.2378064613
  3       31.1345509543        7.7183961571       30.1576519121
  2       31.6351213312        8.7617582928       30.0774973629
  2        2.3955927701       18.6210173203       19.3783990195
  3        3.1531586075       17.8053758376       19.7046243612
  2        3.9107244449       16.9897343548       20.0308497028
  2       21.7523781257       14.4330181390       10.6243878024
  3       21.0048139874       13.6595106007       10.1902980105
  2       20.2572498491       12.8860030625        9.7562082185
  2       21.9599807170       18.5685529311       18.4352599625
  3       21.9774717614       17.6297260915       19.1163607101
  2       21.9949628057       16.6908992518       19.7974614576
  2       16.0836079364        5.3524733545        7.5007886371
  3       15.9471978729        4.3528570508        8.0732915102
  2       15.8107878093        3.3532407470        8.6457943835
  2       19.1059283972        1.5343231099       24.8516194956
  3       19.5437744160        2.5218795782       24.4289812513
  2       19.9816204349        3.5094360467       24.0063430070
  2       24.7901817535        9.5555722280        3.1196591352
  3       23.9201788348       10.3074737732        3.2724301663
  2       23.0501759161       11.0593753183        3.4252011974
  2       14.3069837939       12.6503480303       25.2260787858
  3       13.6991005861       12.2178135845       24.3378265925
  2       13.0912173783       11.7852791388       23.4495743992
  2        2.4878101682       28.4367467785       10.2083728676
  3        2.6028756393       29.5897417234       10.2628025883
  2        2.7179411103       30.7427366682       10.3172323089
  2        5.6140581290        3.7742368102       30.6582450920
  3        4.7352864531        3.2698013985       31.2229620629
  2        3.8565147772        2.7653659869       31.7876790337
  2       25.1664017589       10.9650269002        6.6037246340
  3       26.1965336294       11.3642478572        6.2500991870
  2       27.2266654999       11.7634688142        5.8964737399
  2       13.8353492538       15.7670468302        4.3120569879
  3       13.6855839136       15.4826117821        5.4266273295
  2       13.5358185734       15.1981767341        6.5411976711
  2       19.3176257287       15.3180481536       12.7920678495
  3       19.1356951217       16.4391229122       13.0280607304
  2       18.9537645148       17.5601976708       13.2640536114
  2       17.2325943817        7.2495634811       16.1750382826
  3       18.1456472180        7.9530757099       16.0446348239
  2       19.0587000543        8.6565879388       15.9142313653
  2       16.3080281863       18.9837839282        2.7081196765
  3       16.9859818538       18.0877734727        2.4197725103
  2       17.6639355213       17.1917630172        2.1314253439
  2       19.2101968920       25.1094847651       22.8900846434
  3       18.8553651527       25.7440165293       23.7940005006
  2       18.5005334133       26.3785482934       24.6979163579
  2        0.8030005654        3.7684541680       11.5046122325
  3        0.0231352982        3.6311232304       12.3522857419
  2       -0.7567299689        3.4937922927       13.1999592514
  2       14.1905436301        0.6588098225        8.2944651118
  3       13.0419482434        0.8177503137        8.3271233081
  2       11.8933528567        0.9766908048        8.3597815044
  2       23.7547695658       11.7474772729       18.7672171775
  3       23.5354797571       12.4963018678       17.9088619446
  2       23.3161899483       13.2451264628       17.0505067118
  2       28.1615774043       12.7897711569       17.8100693616
  3       29.2483736822       12.6782881212       17.4201393893
  2       30.3351699600       12.5668050855       17.0302094171
  2        3.6366038523       19.8874321793       21.6535786317
  3        2.7522497113       20.5237942784       22.0517758595
  2        1.8678955704       21.1601563775       22.4499730874
  2       11.3800863619       29.3760681128       14.1464853300
  3       10.6808746459       29.2053025667       15.0561787423
  2        9.9816629299       29.0345370205       15.9658721547
  2       10.5965883342       23.6391322163       23.0670464978
  3        9.8850492825       23.2398479928       23.8915974585
  2        9.1735102309       22.8405637693       24.7161484192
  2        9.1796211004       30.6219930575       23.8719336627
  3        8.5558021068       29.8289646676       23.2996087236
  2        7.9319831130       29.0359362777       22.7272837845
  2        8.5876258062        5.7163386839       29.5716341691
  3        8.5613223334        4.9247045394       30.4191148525
  2        8.5350188605        4.1330703950       31.2665955359
  2       26.2728041196        2.2057851492       15.5943493265
  3       26.1491272140        3.3055110049       15.9420662587
  2       26.0254503082        4.4052368608       16.2897831908
  2       20.7771102548        1.1233314163        1.1509780739
  3       19.9308990724        1.0578384213        1.9416975579
  2       19.0846878900        0.9923454263        2.7324170419
  2       19.6353533496       11.4366439325        1.0160538859
  3       20.2685027590       11.7520659311        0.0966895466
  2       20.9016521683       12.0674879297       -0.8226747926
  2        6.5579398275       27.6374324685       26.9926484940
  3        7.0462411625       26.7300259905       27.5253541255
  2        7.5345424974       25.8226195126       28.0580597572
  2       11.3574935095        8.3127447814        7.6751289532
  3       12.2141472184        7.6949442683        8.1547818995
  2       13.0708009274        7.0771437550        8.6344348458
  2       28.7829798450        7.3529056104       23.2074211005
  3       28.7723110785        6.9151634061       22.1332386485
  2       28.7616423120        6.4774212019       21.0590561966
  2       27.6121645391       20.3134091114       22.4461885770
  3       28.4337144774       19.6498854832       21.9661968129
  2       29.2552644157       18.9863618549       21.4862050487
  2       18.6460931841        6.6333014805       31.1721450554
  3       19.6937883015        6.9209615582       30.7657134858
  2       20.7414834188        7.2086216360       30.3592819163
  2       15.2916054437       29.3264125769        4.4207312584
  3       16.3244416802       29.4152914127        3.9002028144
  2       17.3572779168       29.5041702484        3.3796743703
  2       22.7796999482       21.4144559272       16.8298426480
  3       22.3118057480       21.5326263192       17.8846937161
  2       21.8439115479       21.6507967113       18.9395447842
  2       10.8184829855       16.3190513951        5.2003289556
  3       10.7280585086       17.4096505635        4.8155993520
  2       10.6376340316       18.5002497318        4.4308697484
  2       17.6989468590       22.8037607406       26.6571959063
  3       16.8298907208       22.6746378935       27.4146051213
  2       15.9608345826       22.5455150466       28.1720143364
  2        8.9396831079        4.7340994389        9.5521767380
  3        9.7740989708        4.9467600908        8.7749215578
  2       10.6085148336        5.1594207425        7.9976663777
  2        7.7607800118        4.3773674828       15.9249544024
  3        7.9530510396        5.5059645376       16.1117712639
  2        8.1453220673        6.6345615924       16.2985881254
  2       28.8184576843        1.7531294013       12.4169910283
  3       28.8465439331        1.1311459959       13.3957391092
  2       28.8746301817        0.5091625905       14.3744871903
  2       23.0335322041        5.8294688103       27.3964564326
  3       22.0499835151        6.4153130477       27.2093241109
  2       21.0664348261        7.0011572852       27.0221917893
  2       23.7328865191       20.8260738030       26.9338080935
  3       24.2074791007       21.5963690647       27.6597606342
  2       24.6820716822       22.3666643264       28.3857131748
  2       19.4416424581       27.7803830287       15.0883985507
  3       19.7629978046       27.5265914967       16.1737190561
  2       20.0843531509       27.2727999646       17.2590395617
  2       26.2997379795       12.2146467856       11.6079309331
  3       26.1937875292       11.6019215248       10.6286749620
  2       26.0878370789       10.9891962639        9.6494189910
  2       24.2270571375       26.1786201007       11.9743104228
  3       25.0803001744       26.9395524181       12.1706731700
  2       25.9335432112       27.7004847354       12.3670359173
