Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    34.329882   62.041778

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7281602415E+000   0.1186989572E+001
Box 2    0.6664149635E+001   0.3128113594E+002

Rotation per molecule type
Box 1    0.4486050073E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.6912512927E+003
Box 2   0.1573053346E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 515   
Atomtype         X                  Y                   Z
  2       14.5781673979       22.6116100097       31.6192437369
  3       15.6719922785       22.2844191432       31.4140772987
  2       16.7658171591       21.9572282767       31.2089108606
  2        6.3710132368       25.3552676560       22.5987979757
  3        5.4139673421       24.7297457896       22.7947202821
  2        4.4569214474       24.1042239232       22.9906425883
  2       30.2406998248       24.8113144705       16.2827875197
  3       29.7645439048       24.8903282177       15.2279736178
  2       29.2883879848       24.9693419648       14.1731597159
  2       34.4435528609       26.6438176152        4.8370956958
  3       33.8667104196       25.9294533501        4.1281976110
  2       33.2898679783       25.2150890848        3.4192995262
  2        2.4005875133       19.1960925091       35.2581899770
  3        2.6044306553       19.2705364603       34.1186698711
  2        2.8082737974       19.3449804115       32.9791497654
  2        9.2621342395       29.6957941213       10.1135239418
  3        9.3370062812       29.9736437611       11.2372649061
  2        9.4118783229       30.2514934009       12.3610058705
  2       28.1921500839       23.2081561765       22.4809331120
  3       27.1682952041       23.7418980654       22.5924713613
  2       26.1444403242       24.2756399542       22.7040096104
  2       23.7114491247        1.5598297692        9.6493020424
  3       23.1208480901        1.6562260049        8.6555726106
  2       22.5302470557        1.7526222406        7.6618431787
  2       15.2820043751       21.3940028418       18.5407824991
  3       15.3980217519       20.2398289314       18.5455314814
  2       15.5140391288       19.0856550211       18.5502804638
  2       16.9102885263       31.0022242571        5.1776819395
  3       17.7681321367       31.0062132711        5.9585074180
  2       18.6259757471       31.0102022851        6.7393328965
  2        4.8534603307       12.2777635682       25.1190922873
  3        5.9679442940       12.3520775710       24.8060380994
  2        7.0824282573       12.4263915736       24.4929839113
  2        1.7858796870        6.1365864986       29.9736051249
  3        1.4024834727        5.4091685932       30.7918169151
  2        1.0190872584        4.6817506878       31.6100287054
  2        7.5544791353       16.4377613666        2.6790361423
  3        8.7013935852       16.5847133338        2.7717311474
  2        9.8483080351       16.7316653008        2.8644261526
  2       19.2647902886       17.7912095221       -0.1767574077
  3       18.9581295757       16.8423749587        0.4159247823
  2       18.6514688627       15.8935403953        1.0086069724
  2       17.0152401035       26.3094262066        3.5787827375
  3       15.9779064408       25.8834736511        3.8756047260
  2       14.9405727783       25.4575210956        4.1724267144
  2        2.6775827936       18.0272655122       16.9558515343
  3        3.2834374096       18.7851939078       16.3201749409
  2        3.8892920256       19.5431223034       15.6844983474
  2        5.3201142440       29.1334448289       21.6979297255
  3        4.6729418089       30.0955592008       21.6647066224
  2        4.0257693738       31.0576735727       21.6314835193
  2        9.6212710025        9.1919598525       15.8269334299
  3        9.3478957121       10.2888699013       15.5668290364
  2        9.0745204216       11.3857799500       15.3067246429
  2       24.1631356313       32.3153845485        9.6055579401
  3       23.1799389190       31.8493092349        9.2034410082
  2       22.1967422067       31.3832339212        8.8013240764
  2       14.0800507481        5.8467679269       32.2787438739
  3       14.5909850117        5.9630635576       31.2438421855
  2       15.1019192755        6.0793591883       30.2089404973
  2       20.4586762143       30.0509679873       25.9526660307
  3       20.7942990012       29.4022184190       26.8538215902
  2       21.1299217883       28.7534688508       27.7549771499
  2       27.8835502509       32.4550217333       24.0198742338
  3       27.1540821698       32.2174199878       24.8899441903
  2       26.4246140887       31.9798182423       25.7600141468
  2       12.5728055570       21.7544728638        0.6527729204
  3       13.3116031624       21.0149798876        1.1556926320
  2       14.0504007678       20.2754869114        1.6586123437
  2       32.6612919762       13.2363802485       24.4683378374
  3       33.1285182297       13.9198272115       23.6558109906
  2       33.5957444832       14.6032741745       22.8432841438
  2       28.3368019196        6.5007403904       32.0815504783
  3       27.3374914341        6.6107304707       32.6602392857
  2       26.3381809486        6.7207205511       33.2389280930
  2       19.5195034196       14.2063773722        3.5658784949
  3       18.9747809944       15.1698282663        3.9132109783
  2       18.4300585690       16.1332791604        4.2605434618
  2       18.9100758234        4.6460055293       16.0521039180
  3       18.4917682365        4.3613923803       17.0959497486
  2       18.0734606497        4.0767792313       18.1397955793
  2       20.0380201772        7.8560750717       31.3103518783
  3       19.0514475705        8.3756530347       30.9904874817
  2       18.0648749639        8.8952309975       30.6706230851
  2        2.3442827315       26.8408758046       14.0119806236
  3        3.3723021653       26.3612313414       13.7696642339
  2        4.4003215992       25.8815868783       13.5273478443
  2       27.7145162759       12.0607606123        0.0019655336
  3       28.2387470808       11.7811735949        0.9982652691
  2       28.7629778858       11.5015865775        1.9945650045
  2        6.2210464663        5.5721895485        6.9463598594
  3        6.4398879001        6.1528305463        7.9264437632
  2        6.6587293340        6.7334715442        8.9065276670
  2       28.7364505938        2.3499998422       18.4562585960
  3       29.2086266493        1.9902851530       19.4528804476
  2       29.6808027048        1.6305704638       20.4495022992
  2       32.3452266582       23.3850756101       12.7707447219
  3       31.7104144418       22.4200445316       12.8771799949
  2       31.0756022255       21.4550134530       12.9836152678
  2       27.1516177905       11.4478544148        4.4936816711
  3       27.7879501070       11.6028297945        5.4511072895
  2       28.4242824234       11.7578051741        6.4085329080
  2       27.4619520590        2.2987488599       27.3744487077
  3       27.3976911493        1.3694413561       26.6831758969
  2       27.3334302395        0.4401338524       25.9919030862
  2       15.1700964977       18.3624066105       26.0604032351
  3       14.1124531186       18.8062626606       25.8872492874
  2       13.0548097396       19.2501187108       25.7140953397
  2       26.2702568331       21.4650243658       31.3696435236
  3       26.2928848578       21.4614032469       30.2098698992
  2       26.3155128826       21.4577821279       29.0500962748
  2        5.3922431603       17.9370299404       13.1845105017
  3        5.9989731205       18.7782815141       13.7039087546
  2        6.6057030808       19.6195330878       14.2233070075
  2        6.0650563975       23.4523265377       14.3338192014
  3        7.0006148370       23.0921742070       13.7501920043
  2        7.9361732764       22.7320218764       13.1665648073
  2       29.7184637619       22.1866237033       34.4507740552
  3       29.4084076074       22.3016550332       33.3389139137
  2       29.0983514528       22.4166863630       32.2270537723
  2       20.8470260723       13.1018291307       22.8584464798
  3       20.3504442469       14.1366350298       22.6905678272
  2       19.8538624215       15.1714409288       22.5226891746
  2       20.4381855871       33.4945509067        8.2770599255
  3       19.7342742059       33.8313394966        7.4187579895
  2       19.0303628248       34.1681280865        6.5604560536
  2       33.9180014080       19.0136824978       13.6899497695
  3       33.7450943253       17.9198701549       13.3445837326
  2       33.5721872425       16.8260578121       12.9992176956
  2       15.0047252911       16.4199336276        1.2082683929
  3       15.1283444371       15.4679281241        0.5571126295
  2       15.2519635829       14.5159226207       -0.0940431338
  2        9.0522450403       12.4606739881        8.7714078301
  3        8.9538375640       11.3264157291        8.9936108238
  2        8.8554300878       10.1921574700        9.2158138174
  2        3.2141204186       24.8206133793       30.9967449591
  3        3.3286091847       24.4077813389       29.9187551499
  2        3.4430979508       23.9949492985       28.8407653407
  2       15.5423509670       23.0527407812        6.8620891845
  3       16.5920817730       23.1465605847        6.3774624423
  2       17.6418125791       23.2403803881        5.8928357000
  2        7.6772619780       15.1882898278       11.0034160211
  3        7.8334718994       16.3035164848       10.7250853473
  2        7.9896818208       17.4187431419       10.4467546733
  2        2.4519081653       16.3698529789        5.9491674716
  3        1.9011902846       16.4143376024        4.9292013279
  2        1.3504724039       16.4588222260        3.9092351843
  2       12.3105194792       19.8770675577       19.2870432226
  3       11.5910548127       20.7653418327       19.4843739241
  2       10.8715901463       21.6536161078       19.6817046258
  2        7.9458771945       26.0680862921        3.6287133162
  3        8.7929596644       26.8605737839        3.6248578118
  2        9.6400421341       27.6530612755        3.6210023074
  2       12.8231894318       21.0153594610        5.8251859749
  3       13.6342868111       21.4848973822        5.1416253107
  2       14.4453841906       21.9544353034        4.4580646465
  2       32.7130156098       26.8845646134       11.1597124779
  3       33.6587151724       27.2513240780       11.7225089175
  2       34.6044147349       27.6180835426       12.2853053572
  2        7.1256153954       12.7700136853       30.0645571013
  3        5.9921918233       13.0086936567       30.0014470589
  2        4.8587682513       13.2473736281       29.9383370165
  2        6.2310699349       21.6292131746       17.1317293848
  3        7.2267616511       21.1266592929       16.8129228571
  2        8.2224533674       20.6241054110       16.4941163294
  2        0.1814906879        2.9210413277        4.1222769439
  3        1.1050178145        3.6009288618        4.2967779103
  2        2.0285449411        4.2808163961        4.4712788767
  2        7.6416809025       15.2247619599       18.8963839190
  3        7.5697210086       14.8997279492       17.7851797678
  2        7.4977611148       14.5746939386       16.6739756166
  2        0.1620880460        8.9289946703       34.6830536888
  3        0.9207577831        8.2860028709       34.0859090028
  2        1.6794275202        7.6430110716       33.4887643169
  2       13.2569227958       29.9271410008        5.7455990179
  3       13.8415876438       30.7469896504        6.3214594239
  2       14.4262524919       31.5668383000        6.8973198300
  2       26.3222401132       11.1166796371       20.2862892240
  3       26.8585007390       11.9838061879       19.7330116392
  2       27.3947613649       12.8509327388       19.1797340544
  2       33.2438436360       26.2227957338       14.8910244569
  3       33.8664074598       27.1504195653       15.2033196896
  2       34.4889712836       28.0780433970       15.5156149224
  2       10.7063425619       18.7500897488       14.6763336436
  3       10.4147376771       19.0773325524       13.6023323685
  2       10.1231327923       19.4045753560       12.5283310936
  2       11.7796677841       15.7561427215       25.0032496981
  3       10.7047860311       15.4286319675       25.2912877562
  2        9.6299042780       15.1011212136       25.5793258142
  2        4.3617288575        5.2152087014       28.0971644796
  3        3.8980016995        4.8101568404       27.1140621894
  2        3.4342745414        4.4051049796       26.1309598993
  2       20.8461116836        2.4471893896       26.7397566850
  3       20.5145408013        1.4173754519       27.1582587807
  2       20.1829699192        0.3875615143       27.5767608763
  2        2.3889555954        4.3483941124       18.9583080709
  3        3.4529522620        4.1064259544       19.3519608416
  2        4.5169489285        3.8644577963       19.7456136124
  2        9.3741086140       22.3284776970        0.1285280314
  3        9.3954467359       21.8216271036        1.1717188867
  2        9.4167848578       21.3147765102        2.2149097420
  2       33.6155881902       26.0564365179       18.3025490873
  3       34.1081811874       25.0067548493       18.2690747108
  2       34.6007741845       23.9570731807       18.2356003345
  2       23.9685510018       27.3119452764       34.2915294064
  3       24.3628758960       27.1833935746       33.2082093531
  2       24.7572007903       27.0548418727       32.1248892999
  2       -0.7726228061       29.5202139737        7.1494864286
  3        0.1464175044       30.1294757449        6.7892573323
  2        1.0654578149       30.7387375161        6.4290282362
  2        7.9193442101       20.9899057390       23.9832967205
  3        7.2557115488       21.1686046584       23.0488137687
  2        6.5920788874       21.3473035779       22.1143308170
  2        0.3188559666        8.5585724388       13.0930663745
  3        1.2731610634        8.6337534933       13.7482377957
  2        2.2274661602        8.7089345478       14.4034092170
  2       24.8119035242       10.2285959682       22.9084892263
  3       23.9143126152       10.5522491829       23.5681703287
  2       23.0167217063       10.8759023976       24.2278514310
  2        1.0625235740       13.3255703556       20.8722668958
  3        1.8427232443       12.6533378840       21.4061132954
  2        2.6229229148       11.9811054123       21.9399596951
  2        4.0003117920        4.1451324906       22.6059257100
  3        4.2693236580        3.2874305484       23.3391241785
  2        4.5383355239        2.4297286061       24.0723226470
  2       15.1816376376       10.5501559852       11.7115320561
  3       16.2947382232       10.7386782709       11.4449491717
  2       17.4078388088       10.9272005566       11.1783662874
  2       21.0039371910        3.3789114914       12.9805569730
  3       20.3655391750        4.3408667620       12.8679069367
  2       19.7271411591        5.3028220325       12.7552569005
  2       29.5332601741        8.3213351703        1.0282337792
  3       30.0760542234        7.8346366598        1.9305082275
  2       30.6188482727        7.3479381494        2.8327826757
  2       25.5196984920       29.8798290221        7.8945528722
  3       26.3276043631       30.4788356323        8.4725487063
  2       27.1355102343       31.0778422425        9.0505445404
  2       32.7182752547        0.2077317417       32.3931759221
  3       31.8370109147        0.5425077495       33.0691183662
  2       30.9557465747        0.8772837573       33.7450608102
  2       15.4452410308        2.7438491241        0.1995070018
  3       15.6156712854        1.8367385192        0.9021476487
  2       15.7861015400        0.9296279144        1.6047882958
  2       11.4053706075       31.7998166068       23.6931119347
  3       12.2914289736       32.2750392759       23.1146104335
  2       13.1774873397       32.7502619448       22.5361089325
  2       19.7722707443       11.2633272546        0.9097805053
  3       20.8970600487       11.5215373321        1.0271541673
  2       22.0218493532       11.7797474096        1.1445278295
  2       23.3148923935       14.5972031026       24.1526735148
  3       24.2136908958       14.2882320003       23.4876185470
  2       25.1124893980       13.9792608980       22.8225635791
  2       29.1269517195       29.7108007103        6.9239113751
