Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.935463   54.574471

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7381019239E+000   0.1238357238E+001
Box 2    0.4120573902E+001   0.2728211551E+002

Rotation per molecule type
Box 1    0.4403949926E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.6933745490E+003
Box 2   0.1012503671E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 466   
Atomtype         X                  Y                   Z
  2        7.6797529031        2.1155713565        7.6239429280
  3        7.1765827388        2.6994547228        8.4908339247
  2        6.6734125744        3.2833380891        9.3577249215
  2       27.5963346812       26.4956313477       13.6140774596
  3       28.4756477822       26.9081256439       12.9798401806
  2       29.3549608832       27.3206199400       12.3456029015
  2        4.0381157468       32.7032027873       12.1180116541
  3        5.0752149210       32.9868826370       11.6826370504
  2        6.1123140953       33.2705624868       11.2472624466
  2       28.6784691805       17.5349533472       30.4005450602
  3       29.3464082745       17.0079745894       29.6120333258
  2       30.0143473687       16.4809958314       28.8235215913
  2       15.5374306675        9.7138075543       20.1725427131
  3       14.6097811152        9.5902137204       19.4871297921
  2       13.6821315629        9.4666198865       18.8017168711
  2       15.1889883021       10.6218299260       26.7942014846
  3       15.0057679427       11.7474491180       27.0063611752
  2       14.8225475834       12.8730683101       27.2185208659
  2        9.0220449330        9.5083878617       22.6684234164
  3        7.9478459900        9.9307478586       22.7837865989
  2        6.8736470469       10.3531078553       22.8991497815
  2        3.2523961642        2.2919278525       28.8794329604
  3        3.4558774049        3.3692389287       28.5004920285
  2        3.6593586457        4.4465500048       28.1215510966
  2       12.7476979959       25.4331330571        4.8494473945
  3       12.2711106005       26.4626371238        4.6074022928
  2       11.7945232051       27.4921411905        4.3653571910
  2       32.5579596979       26.3918484092        1.6147913763
  3       32.2389837225       27.5070345202        1.6001535808
  2       31.9200077471       28.6222206311        1.5855157853
  2       14.1325694343       10.3154896194       33.5783586420
  3       13.6141957012        9.4289266978       33.0390119455
  2       13.0958219682        8.5423637762       32.4996652492
  2       29.1773090553       28.8660282406       27.4656728209
  3       28.5152891973       29.1293148284       28.3811016168
  2       27.8532693393       29.3926014160       29.2965304126
  2       26.9728779683        1.6032851931       29.1378439209
  3       27.3125719909        1.6666860070       28.0305100472
  2       27.6522660136        1.7300868209       26.9231761735
  2       22.9296259190       19.9493020916        9.3642177459
  3       23.5146018830       20.0984587707        8.3736848556
  2       24.0995778469       20.2476154499        7.3831519654
