# Energies per box
# Cycle, LJ_Inter, LJ_tail, LJ_Inter_Total, EL_Real, EL_Excl, EL_Self, EL_Four,                                                EL_Inter, LJ_Intra, EL_Intra, E_Bending, E_Torsion, E_Total
       100  -0.3660623657E+006  -0.9058076881E+004  -0.3751204426E+006  -0.9403949247E+005   0.6574985792E+007  -0.6596104828E+007   0.1161489390E+005  -0.1035436339E+006   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.4786640765E+006  -0.1090066866E+006  -0.2644818036E+004  -0.1116515047E+006  -0.6446609500E+004   0.2456714811E+007  -0.2459192118E+007   0.2566061539E+004  -0.6357854139E+004   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.1180093588E+006
       200  -0.3709989218E+006  -0.9357321054E+004  -0.3803562429E+006  -0.9776562815E+005   0.6590864787E+007  -0.6612033983E+007   0.1087470773E+005  -0.1080601165E+006   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.4884163594E+006  -0.1077757532E+006  -0.2780880783E+004  -0.1105566340E+006  -0.6952915865E+004   0.2443141801E+007  -0.2445605421E+007   0.2188045063E+004  -0.7228490205E+004   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.1177851242E+006
       300  -0.3602537006E+006  -0.9132557030E+004  -0.3693862576E+006  -0.9429701719E+005   0.6554248872E+007  -0.6575300461E+007   0.1150705928E+005  -0.1038415474E+006   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.4732278050E+006  -0.1067458782E+006  -0.2684347946E+004  -0.1094302262E+006  -0.1051462120E+005   0.2478570944E+007  -0.2481070968E+007   0.2492165600E+004  -0.1052247874E+005   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.1199527049E+006
       400  -0.3921779011E+006  -0.9766018565E+004  -0.4019439197E+006  -0.9044770946E+005   0.6585018858E+007  -0.6606170860E+007   0.1298057377E+005  -0.9861913807E+005   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.5005630578E+006  -0.1103780514E+006  -0.2687445519E+004  -0.1130654969E+006  -0.1151753452E+005   0.2456714811E+007  -0.2459192118E+007   0.2441854726E+004  -0.1155298597E+005   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.1246184829E+006
       500  -0.3765922595E+006  -0.9496261673E+004  -0.3860885211E+006  -0.9128543501E+005   0.6573227748E+007  -0.6594340554E+007   0.1259707201E+005  -0.9980116888E+005   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.4858896900E+006  -0.9648788761E+005  -0.2447531751E+004  -0.9893541936E+005  -0.7588493446E+004   0.2456714811E+007  -0.2459192118E+007   0.2207096440E+004  -0.7858703183E+004   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.1067941225E+006
       600  -0.3955187475E+006  -0.9895528315E+004  -0.4054142758E+006  -0.9380928600E+005   0.6609172745E+007  -0.6630400744E+007   0.1079210466E+005  -0.1042451808E+006   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.5096594566E+006  -0.9885836581E+005  -0.2507543338E+004  -0.1013659091E+006  -0.8404601836E+004   0.2429568791E+007  -0.2432018724E+007   0.2366816659E+004  -0.8487717806E+004   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.1098536270E+006
       700  -0.3849839709E+006  -0.9620575153E+004  -0.3946045461E+006  -0.8969285381E+005   0.6499324998E+007  -0.6520200178E+007   0.1118183989E+005  -0.9938619341E+005   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.4939907395E+006  -0.1032594234E+006  -0.2596780361E+004  -0.1058562038E+006  -0.7858174532E+004   0.2511006851E+007  -0.2513538905E+007   0.2443051289E+004  -0.7947176519E+004   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.1138033803E+006
       800  -0.3813034759E+006  -0.9448971873E+004  -0.3907524477E+006  -0.9637113419E+005   0.6444401125E+007  -0.6465099895E+007   0.1157176054E+005  -0.1054981432E+006   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.4962505909E+006  -0.9519377545E+005  -0.2497086946E+004  -0.9769086239E+005  -0.8457509561E+004   0.2551725881E+007  -0.2554298995E+007   0.2476503637E+004  -0.8554119523E+004   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.1062449819E+006
       900  -0.3700338565E+006  -0.9203794250E+004  -0.3792376507E+006  -0.9808875233E+005   0.6391123704E+007  -0.6411651950E+007   0.1149801119E+005  -0.1071189872E+006   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.4863566380E+006  -0.1165271143E+006  -0.2804093125E+004  -0.1193312075E+006  -0.1084915222E+005   0.2592444911E+007  -0.2595059085E+007   0.2492469521E+004  -0.1097085662E+005   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.1303020641E+006
      1000  -0.3780206641E+006  -0.9513406055E+004  -0.3875340702E+006  -0.8887290773E+005   0.6444401125E+007  -0.6465099895E+007   0.1167722640E+005  -0.9789445085E+005   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.4854285210E+006  -0.1202342572E+006  -0.3063530337E+004  -0.1232977875E+006  -0.1111159651E+005   0.2552052143E+007  -0.2554625653E+007   0.2469134638E+004  -0.1121597156E+005   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.1345137591E+006
