# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.3945773769E-002   0.8799296581E+003   0.8774415687E+003
   0.3947132850E-002   0.8805700927E+003   0.8780849550E+003
   0.3948491930E-002   0.8812038477E+003   0.8787229128E+003
   0.3949851010E-002   0.8818310533E+003   0.8793555294E+003
   0.3951210090E-002   0.8824518573E+003   0.8799829064E+003
   0.3952569170E-002   0.8830664230E+003   0.8806051579E+003
   0.3953928250E-002   0.8836749276E+003   0.8812224096E+003
   0.3955287330E-002   0.8842775607E+003   0.8818347969E+003
   0.3956646410E-002   0.8848745221E+003   0.8824424642E+003
   0.3958005490E-002   0.8854660205E+003   0.8830455631E+003
   0.3959364570E-002   0.8860522722E+003   0.8836442518E+003


# Box 2                   Boltzmann             Biased
   0.3697247792E-002   0.5607522953E+002   0.5639632746E+002
   0.3748312067E-002   0.5792689118E+002   0.5821878860E+002
   0.3799376343E-002   0.5999435318E+002   0.6020976951E+002
   0.3850440619E-002   0.6227747890E+002   0.6240883439E+002
   0.3901504894E-002   0.6483785704E+002   0.6490914060E+002
   0.3952569170E-002   0.6778453045E+002   0.6783532481E+002
   0.4003633446E-002   0.7123732112E+002   0.7132263950E+002
   0.4054697721E-002   0.7524410754E+002   0.7544941904E+002
   0.4105761997E-002   0.7958581938E+002   0.8001448377E+002
   0.4156826273E-002   0.8359711105E+002   0.8427764583E+002
   0.4207890548E-002   0.8656329932E+002   0.8740730716E+002


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.3945773769E-002   0.9865541109E+002   0.9928740912E+002
   0.3947132850E-002   0.9864222124E+002   0.9927279218E+002
   0.3948491930E-002   0.9862784871E+002   0.9925665357E+002
   0.3949851010E-002   0.9861234225E+002   0.9923905611E+002
   0.3951210090E-002   0.9859574671E+002   0.9922005889E+002
   0.3952569170E-002   0.9857810221E+002   0.9919971654E+002
   0.3953928250E-002   0.9855944357E+002   0.9917807858E+002
   0.3955287330E-002   0.9853979966E+002   0.9915518883E+002
   0.3956646410E-002   0.9851919297E+002   0.9913108491E+002
   0.3958005490E-002   0.9849763922E+002   0.9910579787E+002
   0.3959364570E-002   0.9847514699E+002   0.9907935184E+002


# Box 2                   Boltzmann             Biased
   0.3697247792E-002   0.8425557085E+002   0.8452522299E+002
   0.3748312067E-002   0.8573097003E+002   0.8601170116E+002
   0.3799376343E-002   0.8747478397E+002   0.8773808941E+002
   0.3850440619E-002   0.8940328483E+002   0.8963300668E+002
   0.3901504894E-002   0.9146877643E+002   0.9167096869E+002
   0.3952569170E-002   0.9369999975E+002   0.9390114248E+002
   0.4003633446E-002   0.9623250583E+002   0.9648106491E+002
   0.4054697721E-002   0.9934418739E+002   0.9972115430E+002
   0.4105761997E-002   0.1033423287E+003   0.1039486189E+003
   0.4156826273E-002   0.1079979615E+003   0.1088482119E+003
   0.4207890548E-002   0.1122712366E+003   0.1132425824E+003


