Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.080710   62.886252

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7047558150E+000   0.1143696128E+001
Box 2    0.8179813764E+001   0.3208098598E+002

Rotation per molecule type
Box 1    0.4254247419E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.6877044667E+003
Box 2   0.1630913364E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 453   
Atomtype         X                  Y                   Z
  2       33.4232445450        9.6611961039       33.8057452634
  3       32.8223886499       10.2316815543       32.9938841028
  2       32.2215327547       10.8021670048       32.1820229422
  2       10.5807083903       23.8743858273       17.2691980923
  3        9.6940368261       24.1021421413       17.9816169290
  2        8.8073652619       24.3298984551       18.6940357656
  2       21.6129199102        6.4801639769       32.8752145961
  3       22.1865154048        7.1386518619       32.1116820730
  2       22.7601108995        7.7971397470       31.3481495500
  2       23.9849688128       10.3702883400       31.0810653633
  3       23.0681065731       10.4815452385       30.3792209818
  2       22.1512443333       10.5928021370       29.6773766003
  2       13.9524580652       32.3309498404        7.3211882540
  3       14.3167991280       32.7065601579        6.2859238052
  2       14.6811401910       33.0821704755        5.2506593562
  2       26.8261779348        1.1858579683       27.4584183685
  3       27.7722389469        1.7141745598       27.0443529866
  2       28.7182999589        2.2424911515       26.6302876047
  2        4.7380008779        5.2661005820        1.4648891275
  3        5.1490642479        5.9719550704        2.2885373213
  2        5.5601276177        6.6778095588        3.1121855151
  2       19.5134027872        3.4809878496       19.1083774037
  3       20.5879326028        3.3998565091       18.6789552558
  2       21.6624624183        3.3187251685       18.2495331079
  2       26.2314738757        8.1025444805       33.7260286988
  3       26.3874089179        7.3569941821       32.8511349823
  2       26.5433439601        6.6114438836       31.9762412658
  2       10.4129062577       31.9127225930        2.1563101882
  3       10.6355571191       31.9697529770        3.2933124438
  2       10.8582079803       32.0267833609        4.4303146994
  2       25.9654461360        3.0883941689       18.5998044678
  3       25.6824011655        3.2559211615       17.4874105396
  2       25.3993561951        3.4234481543       16.3750166115
  2       15.5713829529        7.1592027049       22.6185955969
  3       14.8862144887        8.0130808942       23.0020486105
  2       14.2010460246        8.8669590834       23.3855016240
  2       17.5806628700       24.7846204065        2.3294442368
  3       17.7941311254       24.1973014912        3.3067301703
  2       18.0075993808       23.6099825759        4.2840161036
  2        6.2741606780       10.8137059629       17.5408653526
  3        6.2326270930       10.5869820802       18.6777344050
  2        6.1910935079       10.3602581976       19.8146034574
  2       14.8598711578       27.7752295182       29.1339941885
  3       14.2992270495       27.0096992323       28.4667299491
  2       13.7385829412       26.2441689462       27.7994657099
  2        5.9013903776        4.4450523243       21.5984792862
  3        4.9588074068        4.2003851105       20.9681815011
  2        4.0162244361        3.9557178965       20.3378837161
  2       25.6498396223       26.8897383113       27.8885173945
  3       25.5579788565       25.7339195894       27.8532373487
  2       25.4661180908       24.5781008674       27.8179573028
  2       12.6294282824       20.8705762003       17.9557776557
  3       12.4152507961       20.1021109149       18.7979113206
  2       12.2010733099       19.3336456294       19.6400449855
  2       12.0915364139        8.2042573697       29.6600686795
  3       11.0621218011        8.3661331710       30.1696781182
  2       10.0327071883        8.5280089721       30.6792875570
  2        8.3575548875       10.6080441011       13.1596277717
  3        9.2648893063       11.1715224334       12.7070391931
  2       10.1722237251       11.7350007658       12.2544506144
  2        7.6023595219        1.8193372644       26.7289175832
  3        6.8878669444        2.3477314642       27.4745045508
  2        6.1733743670        2.8761256639       28.2200915186
  2       33.5282322117       21.1270249207       19.2183886216
  3       32.4328108470       20.8651163271       18.9407991361
  2       31.3373894823       20.6032077335       18.6632096507
  2       23.8059391722       21.8742505842       27.8311839458
  3       23.6701222096       22.6378624838       28.6937676342
  2       23.5343052471       23.4014743832       29.5563513228
  2        9.7516795714        7.3183107408       10.9253184183
  3        9.4477533996        7.2920579749       12.0444876076
  2        9.1438272276        7.2658052089       13.1636567970
  2        3.7005730802       24.8908051007       23.4741114078
  3        4.1817292377       24.5159287899       24.4608010772
