Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    30.762884   53.434036

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7299598508E+000   0.1303014525E+001
Box 2    0.2501110500E+001   0.7154922643E+001

Rotation per molecule type
Box 1    0.4549018049E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.6909361337E+003
Box 2   0.6690706104E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 348   
Atomtype         X                  Y                   Z
  2        3.1476739065       22.1875149723       14.1930366700
  3        3.1493226839       22.2609177873       13.0353625758
  2        3.1509714614       22.3343206023       11.8776884817
  2       21.1610432886        0.9818403254        3.1393305561
  3       22.2495355682        1.3442141807        3.3109981022
  2       23.3380278477        1.7065880361        3.4826656483
  2       27.3651072129       14.3166994412        9.3508103090
  3       28.3667494917       14.9004352432        9.3903736634
  2       29.3683917705       15.4841710450        9.4299370177
  2       26.1660945234       26.3932281247        2.2801932322
  3       26.4919652797       27.5033302623        2.3643448484
  2       26.8178360359       28.6134323998        2.4484964644
  2        4.4764702816        8.8191203929        8.6377735696
  3        4.7475923927        9.7155794543        7.9533366097
  2        5.0187145037       10.6120385158        7.2688996498
  2        3.2267717312        7.6555386482       25.9379070915
  3        4.0682558771        7.1329959550       25.3342071943
  2        4.9097400230        6.6104532616       24.7305072970
  2       22.8145392803       18.7594920693       27.5613480459
  3       21.8307439845       18.8290294988       26.9506833573
  2       20.8469486887       18.8985669283       26.3400186688
  2       27.3147814847        4.7090565428       19.5242138789
  3       26.4057563604        5.1052202628       20.1261504456
  2       25.4967312362        5.5013839828       20.7280870124
  2        9.1098734773       13.3706559064        7.9608761724
  3        8.3404859087       13.3390728442        7.0933248600
  2        7.5710983402       13.3074897819        6.2257735477
  2        2.3419221890       16.5571407629        3.9036394984
  3        2.2489756657       17.7017722143        4.0672847990
  2        2.1560291424       18.8464036656        4.2309300996
  2       11.9352232041       20.2151199691       16.4110252530
  3       12.8527736243       20.2389495927       15.7017063010
  2       13.7703240444       20.2627792165       14.9923873491
  2       18.8650711764        3.7338468336       29.4465838668
  3       19.7615982912        3.3957296418       28.7927368685
  2       20.6581254060        3.0576124501       28.1388898704
  2       30.3709382623       27.1720914730       27.8434205048
  3       29.8039922973       28.1586124220       28.0691386699
  2       29.2370463324       29.1451333708       28.2948568350
  2       14.9875647438       14.7364576130        7.5506858628
  3       14.9795248076       15.8929808294        7.6400693588
  2       14.9714848714       17.0495040458        7.7294528548
  2       27.1912086995        7.5317878836       17.9132048526
  3       28.0180725043        8.3452945534       17.9030487429
  2       28.8449363092        9.1588012231       17.8928926332
  2       15.6827915379       26.5899636899       29.4216972200
  3       16.1032863297       27.6689052701       29.4900287395
  2       16.5237811214       28.7478468503       29.5583602591
  2       20.7754019881       31.3181990332        0.1936489886
  3       20.3634800790       30.3638370056        0.7085406868
  2       19.9515581700       29.4094749779        1.2234323852
  2       11.5845963878        9.1314227652       16.6504288511
  3       12.1782782422        9.9741381002       17.1823806533
  2       12.7719600966       10.8168534351       17.7143324556
  2       14.9374775456       25.7450794359       15.6261164273
  3       14.7890610495       26.8895848885       15.5091556958
  2       14.6406445536       28.0340903410       15.3921949642
  2        7.8407003793       30.2551233963       14.6003492222
  3        7.6538647453       29.2285443490       15.1071311333
  2        7.4670291113       28.2019653016       15.6139130446
  2       15.8790169523       19.5104229096       24.7988494002
  3       14.9310650239       19.9667917639       24.3102651082
  2       13.9831130955       20.4231606180       23.8216808161
  2        6.2971969562       13.8073903576       16.3569382637
  3        7.4282711450       13.5723530599       16.4619556342
  2        8.5593453338       13.3373157622       16.5669730048
  2       20.6534080709       22.3366272900        0.1569990826
  3       20.1269082569       22.5092007445        1.1761243686
  2       19.6004084428       22.6817741989        2.1952496547
  2        9.3212637145        2.1341329632        3.7545695732
  3       10.3466576237        2.2400396009        4.2865010677
