Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.811195   53.186065

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7420636183E+000   0.1193448362E+001
Box 2    0.3217276916E+001   0.1347006225E+002

Rotation per molecule type
Box 1    0.4483385902E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.6444648320E+003
Box 2   0.8639806926E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 443   
Atomtype         X                  Y                   Z
  2        0.5787091530        8.9025403921       13.1045932386
  3        0.9121630331        8.0923608251       13.8648679119
  2        1.2456169132        7.2821812579       14.6251425852
  2       23.6696634337       31.6426039551        3.0591953101
  3       22.8916888348       32.4309465669        2.7144179179
  2       22.1137142361       33.2192891786        2.3696405257
  2       31.4626622507       18.0743741884       32.2242727837
  3       32.5646514647       17.8137867361       32.4758954215
  2       33.6666406787       17.5531992837       32.7275180592
  2       24.7026059924        8.6425532819        7.6354039482
  3       24.6577145127        9.5461662322        6.9094091885
  2       24.6128230331       10.4497791825        6.1834144287
  2       14.3580017616       18.8870464326        7.7875270270
  3       15.4486695122       18.8463138435        8.1804452297
  2       16.5393372628       18.8055812544        8.5733634324
  2       10.5290341857       19.5986945757       12.8718049092
  3       10.0377065083       18.8639656391       12.1205589422
  2        9.5463788309       18.1292367023       11.3693129752
  2       27.3950985178       20.6701628063        8.5978895134
  3       27.9541650102       19.7316134687        8.9879789878
  2       28.5132315025       18.7930641310        9.3780684622
  2       31.0819241427       14.2324296515        2.4409398135
  3       30.6633775466       15.2088532739        1.9750904209
  2       30.2448309505       16.1852768962        1.5092410283
  2       22.1226604540       17.4826579979       13.8354089246
  3       22.3521019423       18.5916382725       14.0866445791
  2       22.5815434306       19.7006185470       14.3378802336
  2       -0.1478305379       15.8071128923        1.3384864826
  3        0.9623770231       16.1384785534        1.2816008960
  2        2.0725845842       16.4698442147        1.2247153094
  2        3.3241200771       29.0591234453       26.4305409986
  3        4.3842029489       28.8124926864       26.0292959689
  2        5.4442858206       28.5658619275       25.6280509392
  2       10.7341812754       17.3069162367        5.5378941856
  3       11.6834434216       16.6411095640        5.5725763505
  2       12.6327055678       15.9753028913        5.6072585152
  2       20.5479960753       17.4203291792       10.1268062928
  3       19.7965469950       17.2673343415       10.9971607374
  2       19.0450979147       17.1143395037       11.8675151820
  2       24.7305130009       28.5939249060       31.1884373832
  3       25.1092269683       27.8994071095       30.3400148698
  2       25.4879409356       27.2048893129       29.4915923564
  2       28.1629537935       29.0377090796        4.5765854559
  3       28.3302535615       29.2749495778        3.4534969760
  2       28.4975533295       29.5121900758        2.3304084961
  2        1.3358001530       15.6718131776        4.6286355663
  3        2.4228483165       15.6507155797        4.2243075043
  2        3.5098964799       15.6296179818        3.8199794422
  2       16.8611735377       31.7348539336        5.3069724500
  3       17.7839038216       31.4047185082        5.9276006993
  2       18.7066341058       31.0745830829        6.5482289485
  2        0.9069885434       10.1937947957       29.8288947894
  3        0.5976274732       10.9261831472       30.6735858754
  2        0.2882664031       11.6585714985       31.5182769616
  2       28.6396355382       32.1239216787       16.2007204618
  3       29.6473667661       32.6431568648       15.9548087014
  2       30.6550979939       33.1623920510       15.7088969409
  2        8.1552446513        8.1466868746       17.3348162221
  3        7.8315472461        7.5709655927       18.2884225326
  2        7.5078498411        6.9952443109       19.2420288431
  2       26.0729277513       23.3848812577       30.4803635304
  3       24.9347990181       23.1724497361       30.4086987877
  2       23.7966702849       22.9600182145       30.3370340448
  2       27.3502952426        2.1098313314       25.9762749071
  3       26.7350892234        1.4144813014       26.6716955637
  2       26.1198832042        0.7191312713       27.3671162203
  2       33.3192315565       11.7043306085        1.2021014424
  3       32.9119164762       12.4824192181        0.4442937220
  2       32.5046013960       13.2605078277       -0.3135139984
  2        9.9586396433       30.8912692273       22.8827247786
  3        9.4882501936       30.7305942504       21.8346230100
  2        9.0178607440       30.5699192737       20.7865212413
  2       23.2732360637       12.6958599538       13.3831930218
  3       22.3409119464       13.3361244784       13.6409391738
  2       21.4085878290       13.9763890029       13.8986853257
  2       30.2187050983       18.2458811577       27.1313209933
  3       29.8805178747       19.3251414653       27.3890545571
  2       29.5423306511       20.4044017731       27.6467881210
  2        0.3622606917        4.0629201818       31.0336153378
  3        0.7373328129        2.9672229637       30.9675206327
  2        1.1124049341        1.8715257456       30.9014259275
  2       14.6146868394        1.2617494226       17.1353804550
  3       14.9462457629        2.1776537682       17.7652914883
  2       15.2778046863        3.0935581139       18.3952025217
  2        7.7037605006       25.0256335886       10.7695085821
  3        7.8750922053       26.1601208555       10.5986750717
  2        8.0464239101       27.2946081223       10.4278415612
  2       22.5214480098        0.0814667100        5.5721368911
  3       21.8232600851        0.0293183504        6.4970229220
  2       21.1250721603       -0.0228300092        7.4219089530
  2        1.4441454749        8.7947297741        2.3297319886
  3        0.4315809558        8.3408937671        2.6678828031
  2       -0.5809835633        7.8870577601        3.0060336176
  2        4.5007145943       17.0877607083       14.8795273721
  3        5.3853056655       17.6949414961       15.3204696901
  2        6.2698967368       18.3021222837       15.7614120080
  2       10.7752756591        7.8048980791        2.8649492490
  3       11.7611777133        7.3024970850        3.2130733368
  2       12.7470797677        6.8000960909        3.5611974247
  2       34.6131180405       31.7388998605       31.5905103402
  3       33.6334055247       32.3597998816       31.5748084208
  2       32.6536930090       32.9806999027       31.5591065013
  2       33.0213517912        9.7856189990       18.8114566922
  3       33.1733776599       10.2940025214       19.8429770892
  2       33.3254035287       10.8023860438       20.8744974862
  2       23.4415502555       31.5750455834       17.2438944914
  3       23.2568819339       31.1936805444       16.1640526890
  2       23.0722136124       30.8123155054       15.0842108867
  2        3.1506415626       21.8590222225        8.7624553546
  3        2.9132738441       20.7877665877        8.3860673488
  2        2.6759061256       19.7165109527        8.0096793431
  2        6.9075979725       28.9653437202       19.1893986254
  3        6.4398734876       30.0042283883       19.4074638738
  2        5.9721490027       31.0431130563       19.6255291224
  2       23.3076573333       21.5530005381        5.4487357938
  3       22.3059505452       20.9767751511        5.5494721522
  2       21.3042437570       20.4005497640        5.6502085106
  2       13.4761210957        6.1243685447       10.3121565443
  3       14.4836833107        6.2347092118        9.7480259565
  2       15.4912455257        6.3450498789        9.1838953688
  2       32.7567106816       29.3582095591       30.7810441588
  3       33.5397500659       28.8705013038       30.0777732436
  2       34.3227894503       28.3827930484       29.3745023283
  2       24.5756946892        1.3576264115       24.5541043674
  3       24.0475198939        1.6067072667       23.5518119384
  2       23.5193450988        1.8557881219       22.5495195094
  2       24.3833721508       29.3160609119       19.2036487090
  3       24.8878104799       29.9835233343       20.0071634176
  2       25.3922488089       30.6509857567       20.8106781262
  2       15.4181807574       22.0912733058       17.0133197590
  3       14.5199702349       21.9117682198       17.7250751815
  2       13.6217597124       21.7322631340       18.4368306039
  2       17.6935787521       32.0884966838       14.5119187718
  3       17.4749093070       32.5498397767       15.5535262912
  2       17.2562398618       33.0111828696       16.5951338106
  2       14.7888004628       10.4949785420        9.9063448728
  3       15.5872759644       11.0046411347       10.5758827096
  2       16.3857514659       11.5143037274       11.2454205464
  2       30.8102834064       21.9048037030       16.3250939030
  3       29.7195838817       22.0853809806       16.6763294274
  2       28.6288843570       22.2659582580       17.0275649519
  2       21.2014972085       19.9685845227       24.0868467391
  3       21.6181287798       20.5351348098       23.1643290395
  2       22.0347603512       21.1016850969       22.2418113400
  2       18.5521330493       23.4862315642       30.9291354675
  3       19.6289508390       23.1516783483       31.2014176627
  2       20.7057686285       22.8171251326       31.4736998580
  2       10.3822453141       23.2533421314       10.5783495474
  3        9.6620073435       22.4641554604       11.0300592593
  2        8.9417693729       21.6749687892       11.4817689710
  2       19.5805963214       34.2830819615       32.0400068178
  3       19.4367475014       33.3896046206       32.7656828877
  2       19.2928986816       32.4961272797       33.4913589575
  2        5.0329725265        5.6858685511       13.4223434868
  3        4.3532538660        6.2537926116       12.6733142457
  2        3.6735352057        6.8217166721       11.9242850044
  2       24.2182968456        0.0023387546       11.1550516665
  3       24.3864083495        0.8714930178       11.9046578225
  2       24.5545198533        1.7406472809       12.6542639785
  2       10.0697424025        3.4338128660        8.9433690839
  3       10.8145624986        3.1685828839        9.7921894895
  2       11.5593825947        2.9033529019       10.6410098952
  2       13.6325095319       20.2586345143       33.4915816531
  3       12.8143497248       20.7905877453       32.8644929112
  2       11.9961899178       21.3225409764       32.2374041694
  2       27.9140470777        6.4804368803       27.2609306977
  3       28.2920478831        7.5500043101       27.0185654684
  2       28.6700486885        8.6195717398       26.7762002390
  2       18.4510371227        0.8204147628        6.1334259739
  3       17.7296558442        0.5695594091        7.0065128209
  2       17.0082745657        0.3187040552        7.8795996679
  2       20.7509226238       -0.7680230546       10.4930099447
  3       20.3351998669        0.2406262459       10.0988003837
  2       19.9194771100        1.2492755463        9.7045908227
  2       31.4286755989       21.0086557057        3.8083939261
  3       32.1055119334       21.3865892242        4.6713300951
  2       32.7823482680       21.7645227428        5.5342662640
  2       30.1349665900       27.9478341707       12.5566633815
  3       29.8181067837       28.8795708266       13.1707209254
  2       29.5012469776       29.8113074826       13.7847784693
  2       27.6230962340       15.8808161278        8.9262402762
  3       28.1425966341       16.1086730321        9.9380705809
  2       28.6620970342       16.3365299364       10.9499008856
  2        3.0187359637       14.6278492979       13.1212810672
  3        2.2640100238       15.5017265943       13.2323091103
  2        1.5092840838       16.3756038907       13.3433371536
  2       28.3748573413       26.2680968469       30.4652591889
  3       29.3059104441       26.9352001150       30.2816472354
  2       30.2369635468       27.6023033831       30.0980352820
  2       25.6471670109        3.5962524954       16.6177171905
  3       25.2983547243        2.5440086608       16.9593498895
  2       24.9495424376        1.4917648262       17.3009825887
  2       25.1684626608        4.0729629895        8.7603857510
