# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.1003876679E+003   0.7247150259E+003   0.7190673853E+003
   0.1013101343E+003   0.7298729752E+003   0.7242836517E+003
   0.1022326007E+003   0.7348841350E+003   0.7293797041E+003
   0.1031550672E+003   0.7397283866E+003   0.7343298442E+003
   0.1040775336E+003   0.7443918390E+003   0.7391148476E+003
   0.1050000000E+003   0.7488660102E+003   0.7437214287E+003
   0.1059224664E+003   0.7531469010E+003   0.7481414679E+003
   0.1068449328E+003   0.7572340800E+003   0.7523711399E+003
   0.1077673993E+003   0.7611298547E+003   0.7564100527E+003
   0.1086898657E+003   0.7648385685E+003   0.7602604669E+003
   0.1096123321E+003   0.7683660322E+003   0.7639266302E+003


# Box 2                   Boltzmann             Biased
   0.1037051685E+003   0.1030158044E+003   0.1029211055E+003
   0.1039641348E+003   0.1033011493E+003   0.1032042126E+003
   0.1042231011E+003   0.1035857671E+003   0.1034865580E+003
   0.1044820674E+003   0.1038702602E+003   0.1037687408E+003
   0.1047410337E+003   0.1041552659E+003   0.1040513887E+003
   0.1050000000E+003   0.1044414518E+003   0.1043351509E+003
   0.1052589663E+003   0.1047295086E+003   0.1046206877E+003
   0.1055179326E+003   0.1050201387E+003   0.1049086564E+003
   0.1057768989E+003   0.1053140423E+003   0.1051996956E+003
   0.1060358652E+003   0.1056118997E+003   0.1054944068E+003
   0.1062948315E+003   0.1059143519E+003   0.1057933349E+003


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.1003876679E+003   0.1937059820E+003   0.1953629600E+003
   0.1013101343E+003   0.1919482495E+003   0.1936350834E+003
   0.1022326007E+003   0.1901958012E+003   0.1918980923E+003
   0.1031550672E+003   0.1884610252E+003   0.1901657782E+003
   0.1040775336E+003   0.1867545422E+003   0.1884503376E+003
   0.1050000000E+003   0.1850852212E+003   0.1867622644E+003
   0.1059224664E+003   0.1834602749E+003   0.1851103574E+003
   0.1068449328E+003   0.1818854012E+003   0.1835018055E+003
   0.1077673993E+003   0.1803649428E+003   0.1819423160E+003
   0.1086898657E+003   0.1789020457E+003   0.1804362626E+003
   0.1096123321E+003   0.1774988089E+003   0.1789868349E+003


# Box 2                   Boltzmann             Biased
   0.1037051685E+003   0.1833090553E+003   0.1833415223E+003
   0.1039641348E+003   0.1838865336E+003   0.1839259740E+003
   0.1042231011E+003   0.1844656818E+003   0.1845124544E+003
   0.1044820674E+003   0.1850468126E+003   0.1851012156E+003
   0.1047410337E+003   0.1856302057E+003   0.1856924700E+003
   0.1050000000E+003   0.1862160999E+003   0.1862863810E+003
   0.1052589663E+003   0.1868046827E+003   0.1868830521E+003
   0.1055179326E+003   0.1873960787E+003   0.1874825154E+003
   0.1057768989E+003   0.1879903370E+003   0.1880847192E+003
   0.1060358652E+003   0.1885874189E+003   0.1886895168E+003
   0.1062948315E+003   0.1891871855E+003   0.1892966560E+003


