# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.3944231357E-002   0.9930337546E+003   0.9915687464E+003
   0.3945898919E-002   0.9935921700E+003   0.9921323982E+003
   0.3947566482E-002   0.9941561869E+003   0.9927015909E+003
   0.3949234045E-002   0.9947249740E+003   0.9932755628E+003
   0.3950901607E-002   0.9952976337E+003   0.9938534847E+003
   0.3952569170E-002   0.9958732205E+003   0.9944344761E+003
   0.3954236733E-002   0.9964507598E+003   0.9950176233E+003
   0.3955904295E-002   0.9970292692E+003   0.9956019986E+003
   0.3957571858E-002   0.9976077786E+003   0.9961866790E+003
   0.3959239421E-002   0.9981853505E+003   0.9967707653E+003
   0.3960906983E-002   0.9987610979E+003   0.9973533987E+003


# Box 2                   Boltzmann             Biased
   0.3847030899E-002   0.5520629296E+002   0.5529079765E+002
   0.3868138553E-002   0.5582193416E+002   0.5588294487E+002
   0.3889246208E-002   0.5643866774E+002   0.5648198227E+002
   0.3910353862E-002   0.5706506955E+002   0.5709471393E+002
   0.3931461516E-002   0.5770812090E+002   0.5772679113E+002
   0.3952569170E-002   0.5837335259E+002   0.5838271391E+002
   0.3973676824E-002   0.5906489606E+002   0.5906570921E+002
   0.3994784478E-002   0.5978527779E+002   0.5977740236E+002
   0.4015892132E-002   0.6053492440E+002   0.6051729488E+002
   0.4036999786E-002   0.6131149512E+002   0.6128217347E+002
   0.4058107441E-002   0.6210931108E+002   0.6206568085E+002


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.3944231357E-002   0.2550682199E+002   0.2558457609E+002
   0.3945898919E-002   0.2552897502E+002   0.2560637211E+002
   0.3947566482E-002   0.2555120240E+002   0.2562803986E+002
   0.3949234045E-002   0.2557348710E+002   0.2564953996E+002
   0.3950901607E-002   0.2559582687E+002   0.2567084996E+002
   0.3952569170E-002   0.2561823321E+002   0.2569196363E+002
   0.3954236733E-002   0.2564072980E+002   0.2571288969E+002
   0.3955904295E-002   0.2566335051E+002   0.2573365001E+002
   0.3957571858E-002   0.2568613705E+002   0.2575427745E+002
   0.3959239421E-002   0.2570913640E+002   0.2577481338E+002
   0.3960906983E-002   0.2573239806E+002   0.2579530499E+002


# Box 2                   Boltzmann             Biased
   0.3847030899E-002   0.2589185209E+002   0.2598670730E+002
   0.3868138553E-002   0.2617693487E+002   0.2626834057E+002
   0.3889246208E-002   0.2646465709E+002   0.2655308549E+002
   0.3910353862E-002   0.2675516063E+002   0.2684116156E+002
   0.3931461516E-002   0.2704846647E+002   0.2713254013E+002
   0.3952569170E-002   0.2734434384E+002   0.2742684774E+002
   0.3973676824E-002   0.2764222903E+002   0.2772329627E+002
   0.3994784478E-002   0.2794115374E+002   0.2802062522E+002
   0.4015892132E-002   0.2823967862E+002   0.2831706402E+002
   0.4036999786E-002   0.2853586374E+002   0.2861034439E+002
   0.4058107441E-002   0.2882732931E+002   0.2889779990E+002


