Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    35.201685   52.729404

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7295995684E+000   0.1256969147E+001
Box 2    0.4151941635E+001   0.2525691696E+002

Rotation per molecule type
Box 1    0.4364546006E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7410086097E+003
Box 2   0.1004274739E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 469   
Atomtype         X                  Y                   Z
  2        8.4369118433        3.1383303942       23.4068166914
  3        7.5207044739        3.8171044559       23.1936739476
  2        6.6044971044        4.4958785176       22.9805312038
  2        8.8227928451       10.1892019987       17.7549746487
  3        9.7427898060        9.6785830854       17.2666367358
  2       10.6627867670        9.1679641722       16.7782988228
  2       31.7688657237       33.2813938600        1.5193023308
  3       32.1641616378       34.2450044441        2.0299840149
  2       32.5594575519       35.2086150283        2.5406656990
  2       22.4695563356        6.1668209734       24.7394864803
  3       23.0431971076        6.5895349526       25.6548274858
  2       23.6168378796        7.0122489317       26.5701684915
  2       11.6333660598        6.0110929961       12.9162988412
  3       11.9111332653        7.0709076965       13.2974001144
  2       12.1889004709        8.1307223969       13.6785013875
  2       23.5898832612       28.5785042837       18.4587517654
  3       23.0974200655       29.1043768934       19.3678931181
  2       22.6049568698       29.6302495031       20.2770344708
  2       27.9760849063        8.4273608041       16.9000591519
  3       28.8149220400        7.7521833487       16.4686803547
  2       29.6537591738        7.0770058933       16.0373015575
  2        3.4293519449        1.6375494380        2.0707190903
  3        4.0649175894        2.0210450515        2.9621154252
  2        4.7004832338        2.4045406650        3.8535117602
  2        7.1050138840        4.1673114220       33.4272747228
  3        7.8966621875        4.0870937985       34.2713470518
  2        8.6883104910        4.0068761750       35.1154193807
  2       -1.0503430929        4.5521432913        4.3618134508
  3        0.0467421630        4.7113982443        4.7033420752
  2        1.1438274188        4.8706531971        5.0448706995
  2       19.8624471286       27.1557455650       27.8298176295
  3       20.3317704296       26.8013300175       28.8296802495
  2       20.8010937307       26.4469144700       29.8295428694
  2        1.0926715913       25.2054582984       16.1789726045
  3        0.0504626414       25.2363048517       16.6873513953
  2       -0.9917463084       25.2671514048       17.1957301862
  2       16.0189658254       27.6254455042       16.0322608028
  3       16.4226387384       27.9797555243       15.0041009957
  2       16.8263116514       28.3340655444       13.9759411886
  2       19.0216566787        4.6250141443        0.1006784794
  3       19.9039823773        5.1737958507        0.6163721873
  2       20.7863080758        5.7225775572        1.1320658952
  2        6.9918053388       22.0864804421       15.4836503387
  3        8.0838352995       22.1713572497       15.8655750596
  2        9.1758652603       22.2562340574       16.2474997805
  2       15.2792891616        2.2226701371       14.2919169171
  3       14.3670935697        1.6193024557       14.6785002111
  2       13.4548979778        1.0159347742       15.0650835050
  2       14.4180874831        6.4849872263       11.3838896032
  3       15.3017628331        7.2315001668       11.2976555870
  2       16.1854381830        7.9780131074       11.2114215710
  2       17.9038269245       29.2176943418       34.3313949663
  3       19.0018329225       28.8798312422       34.4921163216
  2       20.0998389206       28.5419681425       34.6528376768
  2       33.8443611930        7.2449779689        3.1230824951
  3       33.8815367645        7.4062471364        1.9749491263
  2       33.9187123360        7.5675163039        0.8268157576
  2       15.8231645846        7.0085526250       18.7432004686
  3       16.6341412360        7.2599107956       17.9527980768
  2       17.4451178874        7.5112689662       17.1623956849
  2        0.6882379127       14.8604468388       12.9561106043
  3        0.4942172834       13.8478935899       13.4877984015
  2        0.3001966541       12.8353403410       14.0194861986
  2       26.7170547479       14.9514309303       20.9610059640
  3       27.6859524066       14.5157983188       21.4269046170
  2       28.6548500652       14.0801657074       21.8928032701
  2        0.9375958005        5.4544415953       21.7584953817
  3        0.9440474460        4.7524694197       20.8350272226
  2        0.9504990917        4.0504972441       19.9115590635
  2        2.2352958398       16.1842976421        4.5288528621
  3        3.2351238131       15.9257952204        5.0571714420
  2        4.2349517864       15.6672927989        5.5854900219
  2        4.5363580869       10.0889738321        3.0443926149
  3        4.1376371038       11.1409602977        2.7616452829
  2        3.7389161207       12.1929467634        2.4788979511
  2        2.5783905839       29.9528785086       22.1286597039
  3        2.0343048091       28.9519836624       21.9100729329
  2        1.4902190343       27.9510888162       21.6914861618
  2        6.4523006687       31.4897635820       14.4710787767
  3        6.9602550583       32.4857016736       14.1617413304
  2        7.4682094478       33.4816397653       13.8524038839
  2       27.1014222480       14.4414746430       18.0491536941
  3       26.1311308068       13.8463191144       18.2725914163
  2       25.1608393655       13.2511635857       18.4960291387
  2       30.6829850054        3.8409785819        9.5905758825
  3       30.5437054025        4.7136175795        8.8391090687
  2       30.4044257995        5.5862565771        8.0876422550
  2       27.5596089670        7.9278691348       10.5398971517
  3       27.1900737220        8.1404740539       11.6187126369
  2       26.8205384771        8.3530789731       12.6975281221
  2        9.9944348884       21.7410312610       19.7941660016
  3       10.2146359345       22.7691131570       19.3041056845
  2       10.4348369805       23.7971950530       18.8140453673
  2       12.1763161080        3.2544547537       19.4298338236
  3       11.3631795594        2.9358188474       20.1932996792
  2       10.5500430109        2.6171829412       20.9567655347
  2       10.6756667275       14.0870801729        0.7679267381
  3       10.1222203370       15.0267100055        0.3724613535
  2        9.5687739465       15.9663398382       -0.0230040311
  2       21.4834146137       12.9172266401       10.8992077981
  3       22.0431861095       11.9379751628       10.6284266748
  2       22.6029576054       10.9587236856       10.3576455515
  2       26.4332836907       10.6109928188       18.9403968037
  3       25.3372368871       10.4183492002       19.2677648543
  2       24.2411900836       10.2257055815       19.5951329050
  2        2.0910150522        8.5211064647       17.7477257813
  3        2.1941365832        7.7910376847       18.6432510608
