Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.637552   65.070321

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.6966958501E+000   0.1060495401E+001
Box 2    0.5661688211E+001   0.3127749891E+002

Rotation per molecule type
Box 1    0.4101083125E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.6493431531E+003
Box 2   0.1575109703E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 451   
Atomtype         X                  Y                   Z
  2       26.7549167720       19.4502647778       10.2699791527
  3       26.3948022103       19.1529696890       11.3318327832
  2       26.0346876485       18.8556746002       12.3936864138
  2       16.5413467010        8.2683151484       33.1053740682
  3       17.0823729142        8.3057804587       32.0799536730
  2       17.6233991276        8.3432457690       31.0545332777
  2        9.1380301538        8.9725653852       22.9192869909
  3        8.4987692581        8.3281388968       23.6415473376
  2        7.8595083625        7.6837124083       24.3638076843
  2       14.6288674692       23.0941916530        7.6096565417
  3       14.5789177331       22.1374161622        6.9556797195
  2       14.5289679969       21.1806406712        6.3017028974
  2       13.5407038910        2.7025510005       23.9910439872
  3       12.9709740718        3.1445095213       23.0823743008
  2       12.4012442526        3.5864680421       22.1737046144
  2       17.2337919860       30.5884638611       11.4008246334
  3       17.1277248621       29.4433109134       11.2492512464
  2       17.0216577383       28.2981579657       11.0976778596
  2       13.9581077785       26.7853728180        7.4516344442
  3       15.1100906680       26.8011053963        7.3164016514
  2       16.2620735575       26.8168379747        7.1811688587
  2       20.7785999475        5.8860925361       32.4778506012
  3       20.9864383229        7.0096217400       32.2776373710
  2       21.1942766983        8.1331509440       32.0774241407
  2        6.3769039081       16.7785809301       30.0220036134
  3        5.7298635031       16.2691308386       30.8389487269
  2        5.0828230979       15.7596807470       31.6558938404
  2        6.7626232276        4.6810927378       12.9208117530
  3        7.7283559255        5.0255780766       13.4632969673
  2        8.6940886234        5.3700634152       14.0057821816
  2       19.5606284973       30.3939358716       18.0664739343
  3       20.4477709397       30.3074717800       18.8088365464
  2       21.3349133821       30.2210076884       19.5511991584
  2       26.1442160608        2.0623643247        2.4080078746
  3       26.0599297030        1.9672529004        1.2549902568
  2       25.9756433453        1.8721414761        0.1019726391
  2        4.4247063787       22.7896331991       14.0615465043
  3        4.8026539321       23.4747515676       13.2051771518
  2        5.1806014855       24.1598699361       12.3488077991
  2       24.0269697011       23.9894305054       11.4314425390
  3       23.4972622275       24.6039630095       12.2605141848
  2       22.9675547539       25.2184955136       13.0895858306
  2        7.3515652408       27.9203791965        7.4845662076
  3        7.6718207235       28.9830651211        7.8218124848
