# Cycle, ((density(Ib,Tm), Tm=1,N_MolType), Ib=1,N_Box)
       100   0.9298993100E+003   0.6507164558E+002   0.6812438535E+002   0.7797990296E+002
       200   0.9274862955E+003   0.5538696728E+002   0.7380494583E+002   0.8673195144E+002
       300   0.9257369169E+003   0.5216902800E+002   0.7258505481E+002   0.8401140557E+002
       400   0.9221842088E+003   0.6897897504E+002   0.7669238623E+002   0.8528455329E+002
       500   0.9109643051E+003   0.8655587472E+002   0.8180349619E+002   0.8775385523E+002
       600   0.9172626428E+003   0.8045366330E+002   0.7522446776E+002   0.8048495453E+002
       700   0.9078218921E+003   0.7423715934E+002   0.8984176047E+002   0.9675378297E+002
       800   0.8910352141E+003   0.8271768622E+002   0.8243200356E+002   0.8573555835E+002
       900   0.9121344819E+003   0.7578462411E+002   0.8640841461E+002   0.9037565696E+002
      1000   0.9101474739E+003   0.7940051040E+002   0.7943501665E+002   0.8248864807E+002
      1100   0.9126078443E+003   0.7078507520E+002   0.8206713254E+002   0.8534978160E+002
      1200   0.8859412155E+003   0.7411717211E+002   0.8424941492E+002   0.8704292776E+002
      1300   0.9311728041E+003   0.7984874291E+002   0.8872094588E+002   0.9133535732E+002
      1400   0.9347085112E+003   0.6858040064E+002   0.7253886334E+002   0.7597353345E+002
      1500   0.9430808263E+003   0.7400320739E+002   0.9127542891E+002   0.9304294533E+002
      1600   0.9459833390E+003   0.7641575031E+002   0.8021221268E+002   0.8115452804E+002
      1700   0.9293812160E+003   0.6670340820E+002   0.7569752290E+002   0.7860521595E+002
      1800   0.9519925767E+003   0.4622071027E+002   0.8076930855E+002   0.8709765820E+002
      1900   0.9631902415E+003   0.5323548555E+002   0.7903150432E+002   0.8336250001E+002
      2000   0.9691985578E+003   0.5933158825E+002   0.7798238465E+002   0.8239354036E+002
      2100   0.9456445979E+003   0.5775536680E+002   0.7977340797E+002   0.8462437230E+002
      2200   0.9667465785E+003   0.4863844274E+002   0.7715640938E+002   0.8392868898E+002
      2300   0.9956202910E+003   0.4342854402E+002   0.7860217925E+002   0.8778962106E+002
      2400   0.9995319586E+003   0.3962823240E+002   0.7986825130E+002   0.8906729433E+002
      2500   0.9857189243E+003   0.3313851195E+002   0.7707756539E+002   0.8576173606E+002
      2600   0.1000253446E+004   0.3606275334E+002   0.8308277017E+002   0.9067691347E+002
      2700   0.1012021921E+004   0.3614920635E+002   0.7882532747E+002   0.8741790696E+002
      2800   0.1011613402E+004   0.4474044213E+002   0.7774795372E+002   0.8474312622E+002
      2900   0.9846283519E+003   0.4572673942E+002   0.7891974269E+002   0.8538971984E+002
      3000   0.1011795725E+004   0.4958550604E+002   0.8407973185E+002   0.8923962226E+002
      3100   0.9873057871E+003   0.4990330704E+002   0.8168348647E+002   0.8813944326E+002
      3200   0.9755919359E+003   0.5354473418E+002   0.8206491184E+002   0.8760088661E+002
      3300   0.9889495625E+003   0.3757697924E+002   0.9386205447E+002   0.1029202098E+003
      3400   0.9648586413E+003   0.5563936918E+002   0.8140114024E+002   0.8489880961E+002
      3500   0.9809567766E+003   0.6270543716E+002   0.9623762481E+002   0.9973620745E+002
      3600   0.9774709668E+003   0.7306790469E+002   0.8584206326E+002   0.8708603141E+002
      3700   0.9629861582E+003   0.6078909254E+002   0.9014183736E+002   0.9053308491E+002
      3800   0.9387798014E+003   0.5940350585E+002   0.8669564504E+002   0.8674211695E+002
      3900   0.9315365739E+003   0.7046319597E+002   0.8609699694E+002   0.8566495444E+002
