Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.650966   58.691687

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7408595246E+000   0.1157015788E+001
Box 2    0.5137116484E+001   0.3035586980E+002

Rotation per molecule type
Box 1    0.4501848768E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.6743342810E+003
Box 2   0.1168074219E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 493   
Atomtype         X                  Y                   Z
  2        6.5379577935       32.8711400886       21.5063373326
  3        6.5633461904       32.2978166115       20.4982422875
  2        6.5887345872       31.7244931345       19.4901472424
  2       27.0811650051       11.7466280055       12.0862811073
  3       26.7338149795       10.6623068435       11.8644803465
  2       26.3864649539        9.5779856816       11.6426795857
  2       31.6731283937        2.5215211342       21.2674007769
  3       32.7329854169        2.3412233414       20.8317451831
  2       33.7928424400        2.1609255487       20.3960895893
  2        8.2348868625       29.0492527167       21.3057901848
  3        8.7836885682       28.0771273657       20.9905299909
  2        9.3324902739       27.1050020147       20.6752697969
  2       23.3176393089       14.3418276526       22.8602273962
  3       24.4300255061       14.6701413297       22.8804035666
  2       25.5424117033       14.9984550067       22.9005797370
  2       18.3375320828       19.3680440918       29.1969083840
  3       19.4070957816       19.8124454519       29.1325583618
  2       20.4766594804       20.2568468120       29.0682083396
  2       28.0547883438        2.0293109066       15.5304605053
  3       28.8431012200        1.3475038244       16.0396774648
  2       29.6314140963        0.6656967422       16.5488944243
  2       17.9760346167        0.0572762715       20.6601980812
  3       18.6425137369        0.6677835680       21.3873063422
  2       19.3089928572        1.2782908645       22.1144146031
  2       13.7787076812       21.7417922035        9.0719454110
  3       13.0284875202       20.8621534386        9.1668419507
  2       12.2782673590       19.9825146737        9.2617384904
  2       14.1155979359        3.6715532203       22.5918427514
  3       13.0692898756        3.9554404738       22.1792321964
  2       12.0229818152        4.2393277272       21.7666216413
  2       25.3116434852       21.0101970886        7.1546481643
  3       24.2729517492       20.5010456296        7.2411598348
  2       23.2342600131       19.9918941704        7.3276715054
  2       29.2385986264        3.2126494977       22.9113559863
  3       28.6869829790        2.2369611969       23.2102749006
  2       28.1353673317        1.2612728961       23.5091938149
  2       15.0547949432       -0.0537179283       14.4215615707
  3       15.5039155596        0.4031268803       15.3886104283
  2       15.9530361759        0.8599716888       16.3556592857
  2       21.5251400031        2.0284745669       26.2667879910
  3       22.5122157308        2.5663031629       26.5531826645
  2       23.4992914585        3.1041317591       26.8395773378
  2       10.3845047410       -0.2825900685        3.5163660286
  3        9.4385072991        0.3401946695        3.7670211903
  2        8.4925098572        0.9629794075        4.0176763521
  2       16.9721283638       14.9826169151        5.3799322515
  3       16.6075707179       15.6406568392        6.2629278240
  2       16.2430130719       16.2986967635        7.1459233964
  2       25.6427316416       13.5021277288        2.9921964817
  3       24.7210722646       14.2061455055        2.9697696474
  2       23.7994128877       14.9101632823        2.9473428132
  2       10.9448809244       15.1702671809        5.8090497375
  3        9.9450736600       15.0865880492        5.2268270680
  2        8.9452663954       15.0029089176        4.6446043985
  2       21.4706192137        9.1280335926        1.4507310859
  3       21.8847031354       10.1125527759        1.9033418276
  2       22.2987870570       11.0970719592        2.3559525693
  2        2.5344049938        5.6588122975       17.6181664232
  3        2.5242129270        4.5221059181       17.3870934286
  2        2.5140208602        3.3853995387       17.1560204340
  2       10.1676536215       24.9612013403       23.4437254290
  3        9.8406263134       24.4492120256       24.4319157353
  2        9.5135990052       23.9372227108       25.4201060415
  2       13.8880192479       18.5736802721        4.2882180961
  3       13.9820682725       18.3353004950        5.4195579491
  2       14.0761172970       18.0969207179        6.5508978020
  2        8.1143697178        8.3611925702       28.9807253183
  3        8.8961346680        7.7335686429       29.5642763173
  2        9.6778996183        7.1059447156       30.1478273162
  2       13.4554948041       27.7069460900        7.6661879732
  3       13.0011480155       27.9645097180        8.7019630324
  2       12.5468012270       28.2220733460        9.7377380917
  2       25.2550347334       10.6217242263        5.3179528035
  3       24.5536710945       11.5434276775        5.2535183874
  2       23.8523074555       12.4651311287        5.1890839713
  2       24.0563398085       17.6638570892       27.9287899867
  3       24.1588573125       18.4133445664       27.0493818432
  2       24.2613748164       19.1628320436       26.1699736996
  2       32.7905826581       12.5305680145        1.5573836486
  3       32.0332475871       11.8720116483        2.1390597636
  2       31.2759125162       11.2134552821        2.7207358786
  2       24.9419543265       25.7048864875        3.5338704446
  3       25.1050022399       24.5869431375        3.7969636678
  2       25.2680501533       23.4689997874        4.0600568910
  2       17.3188195979        5.8112548526       26.6837525932
  3       16.5471876659        5.7361843572       27.5466248794
  2       15.7755557339        5.6611138619       28.4094971656
  2       31.1259346718       25.0264567280       16.0575393657
  3       31.6857642340       25.3744701791       15.1030355685
  2       32.2455937963       25.7224836302       14.1485317711
  2       11.1144821670       11.7462581572        0.4071527212
  3       11.9081988672       11.7233130214        1.2527810797
  2       12.7019155673       11.7003678858        2.0984094382
  2       32.7642573534        1.5840159238        7.4465582139
  3       32.6906209792        2.5633974156        8.0638017461
  2       32.6169846049        3.5427789074        8.6810452781
  2       28.1060085697       13.5666481271       31.1012052110
  3       28.3616702067       13.8989940283       30.0196399891
  2       28.6173318437       14.2313399295       28.9380747671
  2       15.5247295313       15.4925197617       20.5233150995
  3       16.5580334212       15.9444012665       20.7947670783
  2       17.5913373112       16.3962827712       21.0662190569
  2        2.5803576969        4.9475328051       -0.0520343024
  3        3.0636094736        3.9213043904        0.1907062201
  2        3.5468612502        2.8950759758        0.4334467427
  2       21.5719764034        6.0782706020       15.8722430227
  3       21.6523129745        5.9219224750       17.0188472694
