# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.1131926550E+003   0.4913102263E+003   0.4862694826E+003
   0.1135541240E+003   0.5047478166E+003   0.4997969082E+003
   0.1139155930E+003   0.5172094873E+003   0.5126695778E+003
   0.1142770620E+003   0.5280581719E+003   0.5241205827E+003
   0.1146385310E+003   0.5370508605E+003   0.5337651110E+003
   0.1150000000E+003   0.5442654712E+003   0.5415792615E+003
   0.1153614690E+003   0.5499588877E+003   0.5477709455E+003
   0.1157229380E+003   0.5544426313E+003   0.5526426849E+003
   0.1160844070E+003   0.5580082095E+003   0.5564983117E+003
   0.1164458760E+003   0.5608960633E+003   0.5595979600E+003
   0.1168073450E+003   0.5632907731E+003   0.5621457004E+003


# Box 2                   Boltzmann             Biased
   0.1141152263E+003   0.1085304019E+003   0.1087716900E+003
   0.1142921810E+003   0.1090003440E+003   0.1092405566E+003
   0.1144691358E+003   0.1094748873E+003   0.1097142005E+003
   0.1146460905E+003   0.1099554633E+003   0.1101940432E+003
   0.1148230453E+003   0.1104437671E+003   0.1106817136E+003
   0.1150000000E+003   0.1109417286E+003   0.1111789931E+003
   0.1151769547E+003   0.1114514453E+003   0.1116877194E+003
   0.1153539095E+003   0.1119750645E+003   0.1122096436E+003
   0.1155308642E+003   0.1125146074E+003   0.1127462433E+003
   0.1157078190E+003   0.1130717421E+003   0.1132985074E+003
   0.1158847737E+003   0.1136475248E+003   0.1138667276E+003


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.1131926550E+003   0.2511085118E+003   0.2513103309E+003
   0.1135541240E+003   0.2506075798E+003   0.2508445420E+003
   0.1139155930E+003   0.2500743218E+003   0.2503286967E+003
   0.1142770620E+003   0.2495529831E+003   0.2498088667E+003
   0.1146385310E+003   0.2490742202E+003   0.2493208632E+003
   0.1150000000E+003   0.2486526642E+003   0.2488848433E+003
   0.1153614690E+003   0.2482903894E+003   0.2485069834E+003
   0.1157229380E+003   0.2479821568E+003   0.2481843647E+003
   0.1160844070E+003   0.2477197448E+003   0.2479097159E+003
   0.1164458760E+003   0.2474946084E+003   0.2476746322E+003
   0.1168073450E+003   0.2472991506E+003   0.2474712757E+003


# Box 2                   Boltzmann             Biased
   0.1141152263E+003   0.2089994238E+003   0.2090416927E+003
   0.1142921810E+003   0.2094428869E+003   0.2094819777E+003
   0.1144691358E+003   0.2098791782E+003   0.2099142105E+003
   0.1146460905E+003   0.2103076105E+003   0.2103377866E+003
   0.1148230453E+003   0.2107278055E+003   0.2107524789E+003
   0.1150000000E+003   0.2111398708E+003   0.2111586310E+003
   0.1151769547E+003   0.2115446121E+003   0.2115573784E+003
   0.1153539095E+003   0.2119437613E+003   0.2119508708E+003
   0.1155308642E+003   0.2123401829E+003   0.2123424464E+003
   0.1157078190E+003   0.2127379992E+003   0.2127366936E+003
   0.1158847737E+003   0.2131425613E+003   0.2131393249E+003


