Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    34.940107   60.182282

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7162174796E+000   0.1095259862E+001
Box 2    0.5834725153E+001   0.2870153062E+002

Rotation per molecule type
Box 1    0.4205811713E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7302169986E+003
Box 2   0.1225041849E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 512   
Atomtype         X                  Y                   Z
  2       16.3700699466        3.2318416763       21.5519895201
  3       16.2393433150        4.3258512556       21.9148305157
  2       16.1086166835        5.4198608349       22.2776715113
  2        8.8900391508       14.5376716219       18.1375900725
  3        8.0921097502       14.4121651349       18.9701504567
  2        7.2941803496       14.2866586479       19.8027108409
  2       22.5003775966       11.3332120348       31.8174617706
  3       21.5922663655       10.8615631489       32.3637962106
  2       20.6841551345       10.3899142628       32.9101306506
  2       21.1069398295       30.6067584933        6.8645308051
  3       21.7508960570       31.0631242276        6.0144421665
  2       22.3948522845       31.5194899619        5.1643535277
  2       19.6730596425       26.2076014906       30.1691533445
  3       19.1348530547       26.8987629343       29.4087392944
  2       18.5966464669       27.5899243779       28.6483252443
  2       19.7988545041       20.8844230082       25.2253821273
  3       19.6565936500       19.7414609511       25.0875431434
  2       19.5143327960       18.5984988939       24.9497041595
  2       14.3772669938       11.2138983510       17.7772363710
  3       13.5937825610       11.6740279226       18.4983694522
  2       12.8102981281       12.1341574941       19.2195025335
  2       11.3182696561       35.0387942259       15.1544232087
  3       10.4028541465       34.6878072527       14.5344049917
  2        9.4874386369       34.3368202795       13.9143867748
  2       30.1546107394       10.8132825092        1.0377529838
  3       31.0200824023       10.1882679446        0.5839737481
  2       31.8855540653        9.5632533801        0.1301945125
  2       27.6141030732       25.9744238938        2.8465352320
  3       28.2262641790       25.6568807433        1.9137838567
  2       28.8384252848       25.3393375928        0.9810324814
  2        2.8758970070       12.3543623233        6.8431305925
  3        3.0627393798       11.3380587460        6.3160471395
  2        3.2495817526       10.3217551687        5.7889636863
  2        1.0391159262       16.9324318504        4.2963837541
  3        1.5102705376       15.9461495016        3.9079761581
  2        1.9814251491       14.9598671529        3.5195685622
  2       35.8084277475       13.8887844480       30.2980587222
  3       34.9050975484       13.2386488343       30.6250422616
