Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    33.619635   51.696194

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7657759592E+000   0.1348838721E+001
Box 2    0.3077740894E+001   0.9793931418E+001

Rotation per molecule type
Box 1    0.4659200633E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7298228458E+003
Box 2   0.6414702653E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 400   
Atomtype         X                  Y                   Z
  2       32.1684864976       21.2008066868        5.3089351784
  3       32.6209608358       20.8033638247        6.3003514102
  2       33.0734351739       20.4059209626        7.2917676420
  2        2.6927485812       18.7099631451        3.7329025971
  3        2.4613531857       19.6622432565        3.1122426575
  2        2.2299577902       20.6145233678        2.4915827180
  2       10.7469399636       16.6097398598        0.0737332247
  3        9.9746934594       16.7571611327        0.9266706814
  2        9.2024469552       16.9045824054        1.7796081381
  2        7.3666007633       24.3954953578       20.4802551237
  3        7.0579580836       25.3534963020       19.9035629292
  2        6.7493154039       26.3114972462       19.3268707349
  2       24.4276584850       16.5635723699       23.7636923463
  3       23.3866244425       16.0611339102       23.6667195849
  2       22.3455903999       15.5586954504       23.5697468236
  2       17.5768942312       14.2672859904       11.1557635066
  3       17.6349971778       13.2743493667       10.5588540420
  2       17.6931001245       12.2814127429        9.9619445775
  2       29.1463599037       31.6474295075       25.7539890436
  3       30.0951528378       32.3067611759       25.8573027377
  2       31.0439457718       32.9660928442       25.9606164317
  2       23.6734427347       28.0364936035       22.5149493149
  3       22.6453620592       28.5737135099       22.5082488093
  2       21.6172813836       29.1109334163       22.5015483037
  2       20.5764987684       17.8607233237        4.5840567829
  3       20.5311908696       18.1090390913        5.7162610374
  2       20.4858829708       18.3573548588        6.8484652919
  2        1.6184680694       20.2053668804       23.3415577190
  3        1.8102765393       21.1036955861       22.6331686681
  2        2.0020850091       22.0020242918       21.9247796172
  2       21.7242204209       26.4190735119        4.6881146054
  3       22.4694010719       26.6081131231        3.8194548201
  2       23.2145817230       26.7971527342        2.9507950346
  2        6.7293332932       16.3504399521       33.0704531025
  3        5.9928860440       15.4563657165       33.1327163384
  2        5.2564387950       14.5622914808       33.1949795742
  2       33.0235077959       19.5637692189       33.4530922625
  3       33.3815452836       19.2892656094       32.3844216278
  2       33.7395827714       19.0147619999       31.3157509929
  2       25.7149121069       33.5747341078       24.0363956729
  3       25.8042977637       33.0743999836       22.9936704126
  2       25.8936834206       32.5740658594       21.9509451522
  2       24.2317159453        6.9225888728       11.1533499444
  3       25.1189650316        7.4970747284       11.6312150516
  2       26.0062141179        8.0715605839       12.1090801587
  2       16.1650089104        7.1978403030       32.0981546117
  3       15.6802049384        6.2648477364       32.5881443865
  2       15.1954009665        5.3318551697       33.0781341613
  2       10.1041982567        4.8381095167        9.2968476500
  3       10.5278131881        5.2346768535        8.2924151050
  2       10.9514281193        5.6312441903        7.2879825601
  2       -0.0353521795        5.8377810645        0.4112215168
  3        0.7891381760        5.0982979101        0.7561567543
  2        1.6136285316        4.3588147559        1.1010919918
  2        4.7563411065       12.2400664676        1.7228188203
  3        3.6486124031       12.5634449705        1.6046517195
  2        2.5408836998       12.8868234735        1.4864846188
  2        8.4964331726       17.8910154158        8.8102049675
  3        9.1629290714       17.3685316320        9.6029179754
  2        9.8294249700       16.8460478483       10.3956309831
  2       13.1636634625       11.1396142865       13.5046402724
  3       14.2874476369       11.4251628040       13.5388626866
  2       15.4112318112       11.7107113213       13.5730851008
  2       19.2861777472        5.7211322588        8.1321469006
  3       18.5049426676        5.4759974387        8.9538406820
  2       17.7237075881        5.2308626185        9.7755344635
  2        0.0062669920        7.2972843434       29.6865902869
  3        0.6179647004        6.4929610930       30.2562305437
  2        1.2296624089        5.6886378425       30.8258708005
  2        9.4252884631        4.3597119189       33.6653398051
  3        9.5149286394        4.8767209715       32.6308030594
  2        9.6045688157        5.3937300240       31.5962663135
  2        3.2567285729       29.0680328103       23.6914842735
  3        3.9754503397       28.8357899895       22.8110853332
  2        4.6941721066       28.6035471686       21.9306863929
  2       10.5839898581       21.6510823378       24.0242362896
  3       11.5582244760       22.2700655996       23.9087952618
  2       12.5324590938       22.8890488615       23.7933542340
  2       26.8498521848        9.5220683422       29.0835173006
  3       26.6370861423        8.4024335533       29.2997314317
  2       26.4243200999        7.2827987644       29.5159455627
  2        4.0377192774       27.2076808893        0.2522994127
  3        3.9483288046       26.0527813054        0.3140755769
  2        3.8589383318       24.8978817215        0.3758517413
  2       17.8872531337        2.3521120056       20.5867985816
  3       18.8926161342        2.2550587299       20.0163374535
  2       19.8979791348        2.1580054544       19.4458763252
  2       17.8529542669        6.0176176694        3.6037940914
  3       16.8895499768        6.5892132311        3.9050094425
  2       15.9261456867        7.1608087927        4.2062247935
  2        5.0138722368       29.2804263276       16.7372965102
  3        4.2811723420       28.5983441913       17.3233978867
  2        3.5484724473       27.9162620549       17.9094992632
  2       28.9207005109       26.9608304444       10.7541844666
  3       28.7948788031       27.4253615051       11.8096368774
  2       28.6690570953       27.8898925658       12.8650892882
  2       28.9419327647       22.0115238543        5.1119912083
  3       28.6649916939       21.6544226192        4.0436362340
