Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    34.366660   55.070659

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7399851547E+000   0.1138861097E+001
Box 2    0.4107261023E+001   0.2773714715E+002

Rotation per molecule type
Box 1    0.4556709629E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7182327107E+003
Box 2   0.1035568158E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 455   
Atomtype         X                  Y                   Z
  2       22.7004104881       30.6507463415       31.4507626313
  3       22.2200374940       29.6106205891       31.6323671631
  2       21.7396644998       28.5704948370       31.8139716949
  2       10.5418551427       29.7996274610        4.6660588635
  3       10.0088523554       29.8482517208        3.6369117845
  2        9.4758495682       29.8968759806        2.6077647056
  2        0.2481841269        0.6258334126        4.6208904942
  3        0.7460438755        1.4147296724        3.9314136185
  2        1.2439036241        2.2036259321        3.2419367428
  2       22.1153314455        7.4519619119       12.3666260133
  3       21.7341058312        7.0344655378       11.3537272973
  2       21.3528802169        6.6169691636       10.3408285815
  2       15.0585651209        5.9112138514       35.1488281962
  3       15.0456043973        5.4000639368       34.1075992182
  2       15.0326436737        4.8889140223       33.0663702404
  2       11.0552382236       26.4219144690       30.1966923369
  3       11.5389535582       27.4425032428       30.4613015391
  2       12.0226688930       28.4630920165       30.7259107411
  2       27.8007790605        6.1279781022        4.8375987779
  3       26.9543150919        6.8908752529        5.0545934492
  2       26.1078511232        7.6537724036        5.2715881203
  2        5.6442154862       25.3805365218       34.9184940715
  3        4.7893069631       25.7075462113       34.2058959519
  2        3.9343984399       26.0345559007       33.4932978323
  2        9.1767454756       23.3236684022       11.1504755356
  3       10.2071145810       23.8439908373       11.2653845008
  2       11.2374836865       24.3643132723       11.3802934660
  2        4.6047729129       19.7403316507        8.0605047089
  3        5.6067373245       19.3943565235        7.5893693470
  2        6.6087017361       19.0483813964        7.1182339849
  2       31.5786667259       27.3381640939       10.4049397516
  3       32.4403007136       26.6447911892       10.0550527893
  2       33.3019347013       25.9514182846        9.7051658269
  2       22.1267567856       11.8135858435       18.4150012441
  3       21.9362358611       12.8411268877       17.9115519619
  2       21.7457149364       13.8686679318       17.4081026796
  2       14.8061860088        8.8480142262        9.6982639624
  3       13.9582671703        9.5965270354        9.9558726148
  2       13.1103483319       10.3450398447       10.2134812670
  2       25.2625952837        7.4485104426       13.4260261838
  3       25.9971147702        7.6118257052       12.5431846074
  2       26.7316342566        7.7751409678       11.6603430310
  2        4.9930394395       25.8308707948        4.5946138559
  3        4.9348937234       26.1694706353        5.7025710860
  2        4.8767480073       26.5080704756        6.8105283161
  2       16.9087417028       31.7165474390        0.8076051440
  3       17.0445650653       32.8608215654        0.6742307159
  2       17.1803884278       34.0050956916        0.5408562878
  2        2.1128228842       11.7554346190       28.2394244125
