# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.5000969405E+002   0.9240804345E+003   0.9219847830E+003
   0.5100775524E+002   0.9253243704E+003   0.9232390169E+003
   0.5200581643E+002   0.9265523528E+003   0.9244777751E+003
   0.5300387762E+002   0.9277635867E+003   0.9257000945E+003
   0.5400193881E+002   0.9289574352E+003   0.9269052023E+003
   0.5500000000E+002   0.9301334037E+003   0.9280924995E+003
   0.5599806119E+002   0.9312911225E+003   0.9292615430E+003
   0.5699612238E+002   0.9324303304E+003   0.9304120256E+003
   0.5799418357E+002   0.9335508576E+003   0.9315437570E+003
   0.5899224476E+002   0.9346526108E+003   0.9326566444E+003
   0.5999030595E+002   0.9357355591E+003   0.9337506747E+003


# Box 2                   Boltzmann             Biased
   0.5436440231E+002   0.6380304798E+002   0.6378701667E+002
   0.5449152185E+002   0.6391684390E+002   0.6389816823E+002
   0.5461864138E+002   0.6402824241E+002   0.6400677988E+002
   0.5474576092E+002   0.6413728019E+002   0.6411289969E+002
   0.5487288046E+002   0.6424401492E+002   0.6421659680E+002
   0.5500000000E+002   0.6434852605E+002   0.6431796199E+002
   0.5512711954E+002   0.6445091536E+002   0.6441710814E+002
   0.5525423908E+002   0.6455130760E+002   0.6451417064E+002
   0.5538135862E+002   0.6464985087E+002   0.6460930772E+002
   0.5550847815E+002   0.6474671699E+002   0.6470270059E+002
   0.5563559769E+002   0.6484210162E+002   0.6479455342E+002


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.5000969405E+002   0.7150844264E+002   0.7212069903E+002
   0.5100775524E+002   0.7107560177E+002   0.7167701055E+002
   0.5200581643E+002   0.7065117106E+002   0.7124215221E+002
   0.5300387762E+002   0.7023533204E+002   0.7081636156E+002
   0.5400193881E+002   0.6982819203E+002   0.7039978335E+002
   0.5500000000E+002   0.6942979378E+002   0.6999248010E+002
   0.5599806119E+002   0.6904012526E+002   0.6959444335E+002
   0.5699612238E+002   0.6865912921E+002   0.6920560507E+002
   0.5799418357E+002   0.6828671218E+002   0.6882584886E+002
   0.5899224476E+002   0.6792275277E+002   0.6845502045E+002
   0.5999030595E+002   0.6756710902E+002   0.6809293744E+002


# Box 2                   Boltzmann             Biased
   0.5436440231E+002   0.6964584018E+002   0.6978508561E+002
   0.5449152185E+002   0.6989697832E+002   0.7004249950E+002
   0.5461864138E+002   0.7014993284E+002   0.7030170430E+002
   0.5474576092E+002   0.7040475645E+002   0.7056275483E+002
   0.5487288046E+002   0.7066152049E+002   0.7082572129E+002
   0.5500000000E+002   0.7092031709E+002   0.7109069085E+002
   0.5512711954E+002   0.7118126133E+002   0.7135776940E+002
   0.5525423908E+002   0.7144449354E+002   0.7162708333E+002
   0.5538135862E+002   0.7171018160E+002   0.7189878129E+002
   0.5550847815E+002   0.7197852324E+002   0.7217303598E+002
   0.5563559769E+002   0.7224974831E+002   0.7245004567E+002


