Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    31.044366   50.128518

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7537313871E+000   0.1373921612E+001
Box 2    0.3086974429E+001   0.7671814615E+001

Rotation per molecule type
Box 1    0.4675079544E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.7989592271E+003
Box 2   0.6691262527E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 301   
Atomtype         X                  Y                   Z
  2       22.8536722510       15.6864209618       20.0932903475
  3       23.8836834902       15.1586698230       20.0148328278
  2       24.9136947294       14.6309186840       19.9363753080
  2       10.1469101877       26.1586318393       -0.3560808243
  3       11.0937959821       25.5969120433        0.0092658099
  2       12.0406817765       25.0351922474        0.3746124442
  2       29.0294055216        2.3959489862        6.3623001664
  3       29.0639097841        3.3751879882        5.7414133548
  2       29.0984140467        4.3544269902        5.1205265431
  2       21.1899303527       15.3222730846        6.6836140110
  3       21.4181755141       14.2816162539        7.1424576739
  2       21.6464206756       13.2409594232        7.6013013368
  2        5.0620194664       12.3264854560        6.3928156728
  3        5.3973864980       13.4319513841        6.2875824269
  2        5.7327535296       14.5374173121        6.1823491808
  2        2.3713261602       20.2759589103       30.0528713759
  3        3.0125580448       21.1009691672       30.5566369426
  2        3.6537899295       21.9259794241       31.0604025095
  2       25.4446922950       20.6700271886       21.1100389077
  3       24.9552893133       21.5463842454       20.5285898297
  2       24.4658863315       22.4227413023       19.9471407516
  2        2.3211976732        5.4999004231       30.9985476103
  3        2.3198398125        6.3339883836       30.1923866894
  2        2.3184819520        7.1680763441       29.3862257686
  2       16.5613544894       17.9261072155       -0.9058012749
  3       16.6451369700       18.5019495489        0.0976856971
  2       16.7289194507       19.0777918824        1.1011726692
  2        4.2722264661       15.9614652875       21.3624415083
  3        3.8057357722       16.7136728736       22.1122215961
  2        3.3392450783       17.4658804596       22.8620016838
  2       20.6031640405       21.9466439183       28.5237926693
  3       20.1608359478       22.8172440372       27.8976926041
  2       19.7185078551       23.6878441561       27.2715925391
  2       24.4517505494       14.0437363378        3.1574682177
  3       23.4730263264       13.7753229860        3.7192984124
  2       22.4943021033       13.5069096343        4.2811286071
  2       21.4381278874       29.3967813262       16.0294913200
  3       22.3712914331       29.9546698646       16.4339244737
  2       23.3044549788       30.5125584030       16.8383576273
  2        8.0849197522       21.1431072516       21.5779400902
  3        8.9290939426       20.6897538826       20.9241506295
  2        9.7732681330       20.2364005136       20.2703611686
  2       26.3929403684       17.7178103291       27.7398148236
  3       25.7942189692       18.6370688070       27.3628578804
  2       25.1954975699       19.5563272848       26.9859009373
  2       17.9151654063        6.2526276142       20.0839101104
  3       16.8210831299        6.1388087450       19.7156313607
  2       15.7270008535        6.0249898757       19.3473526111
  2       12.1231889537       -0.3629218633       25.8671123115
  3       11.7948122053        0.0678096022       24.8413252402
  2       11.4664354569        0.4985410678       23.8155381689
  2       19.2818283405        6.5116256598       22.9852711830
  3       18.1484479159        6.2866415266       23.0874032198
  2       17.0150674913        6.0616573933       23.1895352569
  2       19.8946315256        6.4090937051       16.2126046951
  3       19.6782235242        7.2075547844       17.0257636474
  2       19.4618155229        8.0060158637       17.8389225998
  2       12.2160181501       30.3295521562        4.3057820020
  3       12.9265739871       30.6265971794        3.4383290311
  2       13.6371298241       30.9236422026        2.5708760603
  2       29.4034674763        4.4760089087       25.7906957825
  3       28.4028164898        4.1191805594       25.3248941806
  2       27.4021655033        3.7623522101       24.8590925786
  2        7.5320466635        0.1137136171       20.5655070393
  3        7.9693351435        1.1726171073       20.7474470951
  2        8.4066236234        2.2315205975       20.9293871508
  2       25.2377500078       18.5034032062       23.2485379463
  3       25.4930158280       18.1354238572       22.1784769387
  2       25.7482816482       17.7674445083       21.1084159312
  2        0.6330577198       30.9131742379        5.6956057985
  3        1.2168365194       29.9363196816        5.4707558725
  2        1.8006153189       28.9594651255        5.2459059465
  2        8.2179870441        5.8913212071       26.2925304210
  3        8.8525107749        4.9627509790       26.5766729322
  2        9.4870345058        4.0341807511       26.8608154434
  2        4.3634573095       18.0129155974        6.4664127594
  3        3.7943067412       17.1095580214        6.9198581482
  2        3.2251561731       16.2062004455        7.3733035371
  2       16.4094826342       12.6779421527       13.2200699800
  3       15.7379834683       13.3457933531       13.8898935718
  2       15.0664843024       14.0136445536       14.5597171636
  2       16.3962978722       27.9690359021       29.4931436471
  3       15.2636751599       27.8040414819       29.6816711860
  2       14.1310524477       27.6390470617       29.8701987251
  2       13.0761013763       18.6203758268       26.0472841206
  3       13.9630525614       18.8834120593       26.7470909050
  2       14.8500037466       19.1464482919       27.4468976894
  2       21.8786899941       17.6234937357       22.2178998679
  3       22.3088051726       18.3232315539       21.3987735535
  2       22.7389203513       19.0229693721       20.5796472390
  2       11.7319623964        1.7375359994        8.0470516361
  3       10.6115417183        1.7759016394        8.3450207317
  2        9.4911210403        1.8142672793        8.6429898274
  2       27.8651591267       22.1074523694       23.2774115712
  3       26.7975083066       22.1341081156       23.7301931938
  2       25.7298574866       22.1607638620       24.1829748163
  2       12.7853896787       23.8466434144       25.2735624826
  3       11.6824510317       24.0655100274       24.9885646814
  2       10.5795123846       24.2843766403       24.7035668803
  2       24.0192070200       24.2997713316        5.1198111951
  3       24.5140470353       23.9396385415        4.1343987267
  2       25.0088870505       23.5795057515        3.1489862583
  2        1.8062533476       17.2070832219       19.6992118095
  3        1.7228104484       18.0023675548       18.8588784755
  2        1.6393675492       18.7976518878       18.0185451414
  2        9.1881748721        0.7308680407        3.9376104678
  3       10.0285012978        1.4818238529        4.2124137913
  2       10.8688277234        2.2327796650        4.4872171148
  2       14.1501784788        9.4282932182       31.5133527327
  3       14.2972692910        8.4480071500       30.9108550005
  2       14.4443601034        7.4677210817       30.3083572683
  2       29.2003861386       17.2071742269       20.7443489823
  3       29.1994228124       16.7619333329       19.6732002446
  2       29.1984594863       16.3166924389       18.6020515068
  2       -0.5651923842       23.2289447243       10.9435191581
  3        0.4636899151       23.4723223386       11.4207701935
  2        1.4925722146       23.7156999529       11.8980212289
  2        4.0105113764       28.7842373472       -0.1491469295
  3        3.2895001577       29.4063423653        0.5132186562
  2        2.5684889391       30.0284473833        1.1755842419
  2       27.9781336818       10.4448822248        4.1157490390
  3       28.8554232524       10.8861617239        3.4983063995
  2       29.7327128228       11.3274412230        2.8808637598
  2        2.8880042871       18.7806117591       27.2283489005
  3        1.8508355940       19.0915636677       26.8121878588
  2        0.8136669008       19.4025155763       26.3960268172
  2       15.4876016310        8.4356988267       27.3174927680
