# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.3944543227E-002   0.9894965825E+003   0.9879507149E+003
   0.3946148416E-002   0.9900071406E+003   0.9884403834E+003
   0.3947753604E-002   0.9905088236E+003   0.9889228789E+003
   0.3949358793E-002   0.9910018872E+003   0.9893984440E+003
   0.3950963981E-002   0.9914866271E+003   0.9898673462E+003
   0.3952569170E-002   0.9919633756E+003   0.9903298745E+003
   0.3954174359E-002   0.9924324973E+003   0.9907863362E+003
   0.3955779547E-002   0.9928943836E+003   0.9912370536E+003
   0.3957384736E-002   0.9933494467E+003   0.9916823590E+003
   0.3958989924E-002   0.9937981135E+003   0.9921225906E+003
   0.3960595113E-002   0.9942408189E+003   0.9925580885E+003


# Box 2                   Boltzmann             Biased
   0.3863576053E-002   0.5461203975E+002   0.5463632347E+002
   0.3881374677E-002   0.5510354074E+002   0.5512449781E+002
   0.3899173300E-002   0.5560504239E+002   0.5562391130E+002
   0.3916971923E-002   0.5611674074E+002   0.5613463010E+002
   0.3934770547E-002   0.5663910756E+002   0.5665690435E+002
   0.3952569170E-002   0.5717281387E+002   0.5719108576E+002
   0.3970367793E-002   0.5771861817E+002   0.5773751165E+002
   0.3988166417E-002   0.5827719684E+002   0.5829633955E+002
   0.4005965040E-002   0.5884890162E+002   0.5886732818E+002
   0.4023763663E-002   0.5943344677E+002   0.5944957916E+002
   0.4041562286E-002   0.6002955448E+002   0.6004127532E+002


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.3944543227E-002   0.2721283101E+002   0.2737851932E+002
   0.3946148416E-002   0.2723890814E+002   0.2740673326E+002
   0.3947753604E-002   0.2726207204E+002   0.2743195792E+002
   0.3949358793E-002   0.2728240446E+002   0.2745428081E+002
   0.3950963981E-002   0.2729999784E+002   0.2747380045E+002
   0.3952569170E-002   0.2731495461E+002   0.2749062552E+002
   0.3954174359E-002   0.2732738605E+002   0.2750487370E+002
   0.3955779547E-002   0.2733741113E+002   0.2751667036E+002
   0.3957384736E-002   0.2734515511E+002   0.2752614713E+002
   0.3958989924E-002   0.2735074811E+002   0.2753344031E+002
   0.3960595113E-002   0.2735432366E+002   0.2753868942E+002


# Box 2                   Boltzmann             Biased
   0.3863576053E-002   0.2713188831E+002   0.2720556686E+002
   0.3881374677E-002   0.2735744221E+002   0.2743087971E+002
   0.3899173300E-002   0.2758691757E+002   0.2766040443E+002
   0.3916971923E-002   0.2782070643E+002   0.2789452834E+002
   0.3934770547E-002   0.2805926511E+002   0.2813367559E+002
   0.3952569170E-002   0.2830313715E+002   0.2837831809E+002
   0.3970367793E-002   0.2855297826E+002   0.2862898631E+002
   0.3988166417E-002   0.2880956483E+002   0.2888626508E+002
   0.4005965040E-002   0.2907376661E+002   0.2915076143E+002
   0.4023763663E-002   0.2934646667E+002   0.2942303520E+002
   0.4041562286E-002   0.2962841896E+002   0.2970349046E+002


