Simulation state at cycle:     200000
##############################################################################                                           

Number-of-molecules: 1002  

Box-size(s):    32.990116   66.896137

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7246542126E+000   0.1156373656E+001
Box 2    0.1177769379E+002   0.3468098047E+002

Rotation per molecule type
Box 1    0.4344615058E+002   0.9000000000E+002
Box 2    0.1800000000E+003   0.1800000000E+003

Volume    Delta_Volume
Box 1   0.6720784995E+003
Box 2   0.2123413733E+005

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 455   
Atomtype         X                  Y                   Z
  2       31.9667437407       18.3774788160        1.4144931107
  3       31.3343263203       18.3602648210        2.3867851885
  2       30.7019088997       18.3430508260        3.3590772664
  2       11.1328381024       31.6639716441       29.8240963577
  3       11.9455780651       31.9550854490       29.0493018650
  2       12.7583180277       32.2461992540       28.2745073725
  2       18.8068896005        8.8884714873       14.8117907259
  3       19.7279511258        8.4007814656       14.3024734287
  2       20.6490126513        7.9130914440       13.7931561315
  2       10.6206756062       17.4244843916       15.3488045767
  3       11.3523055272       16.8834219816       16.0682273503
  2       12.0839354480       16.3423595716       16.7876501240
  2       26.3487295214       17.5499072067       31.2378505362
  3       25.9757062908       18.1441928424       32.1615811532
  2       25.6026830602       18.7384784780       33.0853117702
  2       18.7674963216       30.2127489597        6.5426294459
  3       18.5420541520       31.3193450684        6.8076216723
  2       18.3166119823       32.4259411773        7.0726138989
  2       14.9547597492       21.6627567480        5.4665771710
  3       15.1815694035       22.1038297878        4.4179533327
  2       15.4083790576       22.5449028276        3.3693294943
  2        8.6173456424       17.9198490269       19.5121079851
  3        8.8363299213       17.0926454341       18.7289221184
  2        9.0553142001       16.2654418414       17.9457362517
  2       23.1767982491       13.1969136948       32.6393048157
  3       22.2052565878       13.8250408277       32.5546696854
  2       21.2337149265       14.4531679605       32.4700345551
  2       -0.4790614365       17.3069167174       21.0176535835
  3        0.5857320304       16.8673503693       20.8812853378
  2        1.6505254973       16.4277840211       20.7449170922
  2       12.8604539853       16.7694665805       24.6857502468
  3       13.8328862596       16.1457972575       24.5808119436
  2       14.8053185339       15.5221279344       24.4758736405
  2       31.6344427539        4.7699450623        2.2284500187
  3       31.4891170972        4.8459186827        3.3768003410
  2       31.3437914405        4.9218923032        4.5251506632
  2       12.1188950506       29.3673800133       11.1013803328
  3       12.7037420535       30.1202981200       11.7621891613
  2       13.2885890564       30.8732162269       12.4229979896
  2       18.4746568938       10.0530316731       30.5606580422
  3       19.4965555229       10.6004855410       30.5204404530
  2       20.5184541520       11.1479394088       30.4802228638
  2       12.4002442834        5.2850606461        9.6622206402
  3       13.5128830101        5.3793142214        9.9764678797
  2       14.6255217368        5.4735677968       10.2907151191
  2        6.7464889139       17.5782360862       14.4331056892
  3        6.6526010358       17.6611418585       15.5863236649
  2        6.5587131578       17.7440476308       16.7395416404
  2        6.9176977026       23.4808207185       28.1763266004
  3        7.7981527144       22.8406759467       27.7755602802
  2        8.6786077261       22.2005311748       27.3747939601
  2       11.3746916531       11.0497311904        5.7425758670
  3       10.6662946120       11.1295038482        6.6576769299
  2        9.9578975711       11.2092765060        7.5727779928
  2       23.0356572119        5.7128396659       14.5460740818
  3       22.9017636548        4.5858430322       14.7859721911
  2       22.7678700978        3.4588463984       15.0258703003
  2       16.6468597963       15.2266181024       27.1905864049
  3       16.3376918911       15.0393823346       28.2928377255
  2       16.0285239859       14.8521465669       29.3950890460
  2       15.9447819149       30.9021355235       30.9859575293
  3       15.2207078227       30.5139081972       30.1670581142
  2       14.4966337304       30.1256808709       29.3481586992
  2       12.0320166445       23.6228696222        6.1004430858
  3       11.5977115590       24.6767315883        6.3157429906
  2       11.1634064735       25.7305935544        6.5310428956
  2       20.9566875467       23.5642086283       16.5834456374
  3       20.9050938323       22.9109789879       17.5406442195
  2       20.8535001180       22.2577493475       18.4978428015
  2        3.5352302658       23.3997136233       11.0492478959
  3        2.6999430789       24.0738498389       11.4890611268
  2        1.8646558919       24.7479860543       11.9288743579
  2       10.9430130869       32.5306912195        3.7690699611
  3       11.7898660808       32.5265813131        4.5618013881
  2       12.6367190746       32.5224714067        5.3545328152
  2       27.8512736895       10.5485451699       21.8565996935
  3       26.7389234489       10.8774595297       21.8469931299
  2       25.6265732083       11.2063738897       21.8373865664
  2        3.2333193717       13.4914344257       18.9107765916
  3        3.5279595343       13.0171091480       19.9275374807
  2        3.8225996970       12.5427838703       20.9442983697
  2        1.4071349305       22.2947449282        9.0985628638
  3        2.1461069345       21.4059159368        9.0010774732
  2        2.8850789386       20.5170869455        8.9035920827
  2       30.1983000661        6.9905870774        1.6722524702
  3       29.1698861112        7.3532608945        1.2767370601
  2       28.1414721562        7.7159347117        0.8812216500
  2       27.2693418196       14.1724410670       33.7534700310
  3       26.9932441663       13.7176811029       32.7226628420
  2       26.7171465131       13.2629211387       31.6918556531
  2        6.5572564300       14.6631450692        2.9676070259
  3        5.9834122161       14.1935263373        2.0755526190
  2        5.4095680021       13.7239076055        1.1834982122
  2       19.3193559484        8.3854246112        1.1817915039
  3       18.4499604464        7.6897731169        1.5070920717
  2       17.5805649444        6.9941216224        1.8323926396
  2       30.8339127495        8.2286784520       18.5288742941
  3       30.4938384746        9.2765410971       18.8921006213
  2       30.1537641995       10.3244037420       19.2553269486
  2       18.5087192983       14.6216346580        7.3437211265
  3       18.8750367732       13.6005349694        7.7545336549
  2       19.2413542481       12.5794352808        8.1653461833
  2       15.8799747246        4.1898506618        7.8106879971
  3       16.2128588967        4.8871390961        6.9454845716
  2       16.5457430687        5.5844275305        6.0802811463
  2       30.5765294608       22.7347526568       25.1544262842
  3       30.3741270085       23.8263504526       24.8182009140
  2       30.1717245562       24.9179482484       24.4819755440
  2       25.9998478146        7.8714807444       18.3961184487
  3       26.9689933360        7.9299404845       19.0308935404
  2       27.9381388574        7.9884002247       19.6656686322
  2       10.8043818171       13.6714629819       26.8418953824
  3        9.7642330269       13.3984788256       27.2768323254
  2        8.7240842367       13.1254946691       27.7117692685
  2       13.2907328397       15.5526388251       13.8554188285
  3       12.8013457678       15.1814058855       12.8714033823
  2       12.3119586959       14.8101729459       11.8873879360
  2       23.2365467640       19.2734181014       17.6836406088
  3       24.3771065374       19.4530808309       17.5720847616
  2       25.5176663107       19.6327435606       17.4605289144
  2        6.5646858104       32.1999089258       15.4474186224
  3        6.0504670963       32.6985880936       16.3598320164
  2        5.5362483823       33.1972672614       17.2722454106
  2       18.8440183990        2.1438799533       13.6882902362
  3       18.5949487463        3.2757085023       13.6380066051
  2       18.3458790935        4.4075370514       13.5877229740
  2       23.8787897853       17.0832249571       14.9369634743
  3       23.0474879561       16.8614668030       14.1589142534
  2       22.2161861271       16.6397086489       13.3808650326
  2       28.4592442541       22.2596440651        5.3317174072
  3       27.9380467931       22.7905304264        6.2217246421
  2       27.4168493320       23.3214167877        7.1117318768
  2       26.2421867813       17.0858251161       21.8505953904
  3       27.2900948830       16.6016734200       21.7362024478
  2       28.3380029849       16.1175217239       21.6218095053
  2        6.3126829651        7.1721502965       30.7870764484
  3        5.2583828948        7.2144871910       30.3051439330
  2        4.2040828247        7.2568240854       29.8232114176
  2       19.9606946605       16.0333536971       23.0447153031
  3       19.8806863954       16.9132417341       23.7963772751
  2       19.8006781304       17.7931297709       24.5480392470
  2       19.7736842978       28.1183911786       19.7260208383
  3       20.1469941903       29.2096846861       19.8497875729
  2       20.5203040828       30.3009781936       19.9735543075
  2        7.2013561957       11.7733148152       22.3098588457
  3        7.6593686892       10.9430409957       21.6416747839
  2        8.1173811826       10.1127671762       20.9734907221
  2       32.0880384402       27.2150045812       17.6435978050
  3       32.6184677365       27.0270563223       18.6579548495
  2       33.1488970327       26.8391080635       19.6723118940
  2       10.2170652555        3.6115008355       19.1459258506
  3       10.6843981486        3.2068816284       20.1274976841
  2       11.1517310416        2.8022624213       21.1090695176
  2       18.9429134557        6.8043172927       25.7459127577
  3       18.4329177764        7.3537266584       26.6311549596
  2       17.9229220971        7.9031360239       27.5163971616
  2       20.8469276083        5.2727095014       23.2576787248
  3       22.0038163258        5.2666307611       23.1729937544
  2       23.1607050433        5.2605520208       23.0883087839
  2        6.5701261339       24.5784281763       32.1148092221
  3        5.5490094922       24.9208920427       31.6839504232
  2        4.5278928506       25.2633559090       31.2530916246
  2       20.9654235253        3.6318136542       26.8982411688
  3       21.6235434762        4.5723278964       26.7311750432
  2       22.2816634270        5.5128421387       26.5641089176
  2       17.1665586847       11.9932122393       15.2768948512
  3       16.3188123549       12.4113088984       14.6044951606
  2       15.4710660252       12.8294055576       13.9320954700
  2       13.6775874299        1.4554750945        9.9096123115
  3       12.8220948119        0.9414178655        9.3184460524
  2       11.9666021941        0.4273606365        8.7272797932
  2       27.4047067664       23.8811654480       10.7365496784
  3       26.7394865800       23.0832995000       10.2203210154
  2       26.0742663937       22.2854335518        9.7040923523
  2        5.9695097029       15.2261581680       20.4778142290
  3        5.7622165318       15.0956215584       21.6116527249
  2        5.5549233606       14.9650849487       22.7454912208
  2       27.2742041785       17.6713325655       15.8931755298
  3       26.7457516887       17.0709883573       16.7333688394
  2       26.2172991989       16.4706441490       17.5735621490
  2       23.0922029201       15.7349234428       19.4536672575
  3       22.3454015496       15.8014174516       18.5685309631
  2       21.5986001792       15.8679114603       17.6833946685
  2       32.2681132043        1.0759326918       12.6340181985
  3       32.1496294953        0.9210610321       13.7775112590
  2       32.0311457863        0.7661893725       14.9210043197
  2       19.1771382829        6.0720962877       16.1169969845
  3       19.3708952761        5.9393145406       17.2529667179
  2       19.5646522693        5.8065327934       18.3889364514
  2       27.1651127329       29.1624294720       26.1794625084
  3       28.0155348816       29.9222467465       25.9671893858
  2       28.8659570302       30.6820640209       25.7549162632
  2       17.9995321940       17.7335676200        3.8698622103
  3       17.2929561933       18.6180638667        3.6168469050
  2       16.5863801925       19.5025601134        3.3638315998
  2       28.9211303114        1.7028741207       19.9066074631
  3       29.4152410799        2.7447169913       20.0331696268
  2       29.9093518485        3.7865598620       20.1597317904
  2       27.2472903418        9.9107699594       31.0429902590
  3       27.8678816375       10.2890383023       31.9470806883
  2       28.4884729334       10.6673066450       32.8511711176
  2        3.1780782742        8.5292461461        9.0255134702
  3        2.6334331477        9.5434627690        8.8829430387
  2        2.0887880211       10.5576793919        8.7403726072
  2       12.0268674316       29.3714664264        6.9015512580
  3       11.1383346664       29.6287848215        7.6014775175
  2       10.2498019012       29.8861032168        8.3014037770
  2        7.5339409087       28.5215110991       12.9297301467
  3        8.3506835824       27.7569236251       12.6232380595
  2        9.1674262563       26.9923361511       12.3167459723
  2       27.1219814491        8.4333566103        7.0101763711
  3       28.0236403154        8.4947947981        7.7373879207
  2       28.9252991818        8.5562329860        8.4645994702
  2       15.8288162307       29.7280369682       23.5109700684
  3       16.5247139284       30.4252130165       24.1235645117
  2       17.2206116262       31.1223890648       24.7361589549
  2       28.7489353264       26.3953263143        8.7323960570
  3       28.4295601149       27.3536474911        9.3026766863
  2       28.1101849033       28.3119686681        9.8729573156
  2        5.6365542805        9.6417302643        0.7426289451
  3        5.2274101978        8.5683265661        0.5813663632
  2        4.8182661150        7.4949228680        0.4201037813
  2       16.8121328099       22.3063981838       18.0500304153
  3       15.7385480037       21.8690730075       18.0080500151
