# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.3945630695E-002   0.8873319768E+003   0.8846009702E+003
   0.3947018390E-002   0.8879869588E+003   0.8852962767E+003
   0.3948406085E-002   0.8886291085E+003   0.8859755606E+003
   0.3949793780E-002   0.8892591827E+003   0.8866397992E+003
   0.3951181475E-002   0.8898778917E+003   0.8872899192E+003
   0.3952569170E-002   0.8904859003E+003   0.8879267957E+003
   0.3953956865E-002   0.8910838284E+003   0.8885512528E+003
   0.3955344560E-002   0.8916722533E+003   0.8891640639E+003
   0.3956732255E-002   0.8922517106E+003   0.8897659528E+003
   0.3958119950E-002   0.8928226962E+003   0.8903575953E+003
   0.3959507645E-002   0.8933856685E+003   0.8909396202E+003


# Box 2                   Boltzmann             Biased
   0.3795026586E-002   0.6044678765E+002   0.6042295985E+002
   0.3826535103E-002   0.6158327788E+002   0.6157438779E+002
   0.3858043619E-002   0.6282536797E+002   0.6283213738E+002
   0.3889552136E-002   0.6418109785E+002   0.6420645920E+002
   0.3921060653E-002   0.6566837409E+002   0.6571617706E+002
   0.3952569170E-002   0.6730830156E+002   0.6738180762E+002
   0.3984077687E-002   0.6911235879E+002   0.6921275532E+002
   0.4015586204E-002   0.7106672919E+002   0.7119212862E+002
   0.4047094720E-002   0.7312060863E+002   0.7326651014E+002
   0.4078603237E-002   0.7518786979E+002   0.7534953204E+002
   0.4110111754E-002   0.7716705492E+002   0.7734227453E+002


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.3945630695E-002   0.9503796021E+002   0.9576823438E+002
   0.3947018390E-002   0.9503798331E+002   0.9576200147E+002
   0.3948406085E-002   0.9504005692E+002   0.9575838188E+002
   0.3949793780E-002   0.9504403867E+002   0.9575719128E+002
   0.3951181475E-002   0.9504979422E+002   0.9575825383E+002
   0.3952569170E-002   0.9505719664E+002   0.9576140182E+002
   0.3953956865E-002   0.9506612595E+002   0.9576647533E+002
   0.3955344560E-002   0.9507646850E+002   0.9577332178E+002
   0.3956732255E-002   0.9508811648E+002   0.9578179554E+002
   0.3958119950E-002   0.9510096733E+002   0.9579175745E+002
   0.3959507645E-002   0.9511492326E+002   0.9580307443E+002


# Box 2                   Boltzmann             Biased
   0.3795026586E-002   0.8770120026E+002   0.8780667045E+002
   0.3826535103E-002   0.8886021710E+002   0.8897709317E+002
   0.3858043619E-002   0.9006895413E+002   0.9019340714E+002
   0.3889552136E-002   0.9132481051E+002   0.9145651321E+002
   0.3921060653E-002   0.9263163301E+002   0.9277241684E+002
   0.3952569170E-002   0.9399566566E+002   0.9414817814E+002
   0.3984077687E-002   0.9541852888E+002   0.9558532173E+002
   0.4015586204E-002   0.9688933122E+002   0.9707248260E+002
   0.4047094720E-002   0.9837894283E+002   0.9858037062E+002
   0.4078603237E-002   0.9984061072E+002   0.1000630361E+003
   0.4110111754E-002   0.1012197450E+003   0.1014675295E+003


