# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.9935034721E+002   0.7034092324E+003   0.6988056307E+003
   0.1004802778E+003   0.7095108991E+003   0.7045545124E+003
   0.1016102083E+003   0.7159152522E+003   0.7106822712E+003
   0.1027401389E+003   0.7224908399E+003   0.7170813874E+003
   0.1038700694E+003   0.7290889827E+003   0.7236182745E+003
   0.1050000000E+003   0.7355590619E+003   0.7301455311E+003
   0.1061299306E+003   0.7417641772E+003   0.7365171314E+003
   0.1072598611E+003   0.7475937531E+003   0.7426032537E+003
   0.1083897917E+003   0.7529707937E+003   0.7483015961E+003
   0.1095197222E+003   0.7578532302E+003   0.7535432797E+003
   0.1106496528E+003   0.7622303975E+003   0.7582931402E+003


# Box 2                   Boltzmann             Biased
   0.1039019998E+003   0.1020523682E+003   0.1020145147E+003
   0.1041215998E+003   0.1023100157E+003   0.1022600639E+003
   0.1043411999E+003   0.1025641958E+003   0.1025027426E+003
   0.1045607999E+003   0.1028152295E+003   0.1027429561E+003
   0.1047804000E+003   0.1030634955E+003   0.1029811494E+003
   0.1050000000E+003   0.1033094241E+003   0.1032177984E+003
   0.1052196000E+003   0.1035534887E+003   0.1034534008E+003
   0.1054392001E+003   0.1037961972E+003   0.1036884658E+003
   0.1056588001E+003   0.1040380813E+003   0.1039235041E+003
   0.1058784002E+003   0.1042796866E+003   0.1041590182E+003
   0.1060980002E+003   0.1045215616E+003   0.1043954928E+003


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.9935034721E+002   0.1967706335E+003   0.1979418297E+003
   0.1004802778E+003   0.1947924257E+003   0.1961201498E+003
   0.1016102083E+003   0.1926670440E+003   0.1941296894E+003
   0.1027401389E+003   0.1904373791E+003   0.1920029238E+003
   0.1038700694E+003   0.1881552265E+003   0.1897838948E+003
   0.1050000000E+003   0.1858760095E+003   0.1875243609E+003
   0.1061299306E+003   0.1836529012E+003   0.1852784738E+003
   0.1072598611E+003   0.1815316458E+003   0.1830971282E+003
   0.1083897917E+003   0.1795470841E+003   0.1810232108E+003
   0.1095197222E+003   0.1777217900E+003   0.1790886132E+003
   0.1106496528E+003   0.1760666132E+003   0.1773132809E+003


# Box 2                   Boltzmann             Biased
   0.1039019998E+003   0.1839687049E+003   0.1841406989E+003
   0.1041215998E+003   0.1845059268E+003   0.1846774036E+003
   0.1043411999E+003   0.1850476189E+003   0.1852188716E+003
   0.1045607999E+003   0.1855938199E+003   0.1857651172E+003
   0.1047804000E+003   0.1861445508E+003   0.1863161309E+003
   0.1050000000E+003   0.1866998086E+003   0.1868718735E+003
   0.1052196000E+003   0.1872595614E+003   0.1874322699E+003
   0.1054392001E+003   0.1878237422E+003   0.1879972047E+003
   0.1056588001E+003   0.1883922443E+003   0.1885665171E+003
   0.1058784002E+003   0.1889649172E+003   0.1891399984E+003
   0.1060980002E+003   0.1895415636E+003   0.1897173900E+003


