# Molecule: CO2                     
# Box 1                   Boltzmann             Biased
   0.3946051628E-002   0.9891014057E+003   0.9875809744E+003
   0.3947355137E-002   0.9895778257E+003   0.9880481240E+003
   0.3948658645E-002   0.9900477584E+003   0.9885090479E+003
   0.3949962153E-002   0.9905107148E+003   0.9889633236E+003
   0.3951265662E-002   0.9909662651E+003   0.9894105974E+003
   0.3952569170E-002   0.9914140505E+003   0.9898505961E+003
   0.3953872678E-002   0.9918537953E+003   0.9902831387E+003
   0.3955176187E-002   0.9922853189E+003   0.9907081475E+003
   0.3956479695E-002   0.9927085471E+003   0.9911256577E+003
   0.3957783203E-002   0.9931235229E+003   0.9915358261E+003
   0.3959086712E-002   0.9935304150E+003   0.9919389372E+003


# Box 2                   Boltzmann             Biased
   0.3857544104E-002   0.5262640830E+002   0.5259549832E+002
   0.3876549117E-002   0.5306011908E+002   0.5303167010E+002
   0.3895554130E-002   0.5350587950E+002   0.5347994576E+002
   0.3914559144E-002   0.5396505360E+002   0.5394131859E+002
   0.3933564157E-002   0.5443914825E+002   0.5441708098E+002
   0.3952569170E-002   0.5492986134E+002   0.5490885648E+002
   0.3971574183E-002   0.5543907402E+002   0.5541862384E+002
   0.3990579196E-002   0.5596879460E+002   0.5594875301E+002
   0.4009584210E-002   0.5652107360E+002   0.5650206790E+002
   0.4028589223E-002   0.5709791502E+002   0.5708192825E+002
   0.4047594236E-002   0.5770120023E+002   0.5769227794E+002


# Molecule: AR                      
# Box 1                   Boltzmann             Biased
   0.3946051628E-002   0.2821782265E+002   0.2841313545E+002
   0.3947355137E-002   0.2824934507E+002   0.2844906738E+002
   0.3948658645E-002   0.2828370957E+002   0.2848788991E+002
   0.3949962153E-002   0.2832105534E+002   0.2852969470E+002
   0.3951265662E-002   0.2836150674E+002   0.2857455125E+002
   0.3952569170E-002   0.2840516945E+002   0.2862250297E+002
   0.3953872678E-002   0.2845212645E+002   0.2867356323E+002
   0.3955176187E-002   0.2850243387E+002   0.2872771164E+002
   0.3956479695E-002   0.2855611687E+002   0.2878489057E+002
   0.3957783203E-002   0.2861316560E+002   0.2884500211E+002
   0.3959086712E-002   0.2867353148E+002   0.2890790576E+002


# Box 2                   Boltzmann             Biased
   0.3857544104E-002   0.2824666232E+002   0.2835167038E+002
   0.3876549117E-002   0.2850682264E+002   0.2861548575E+002
   0.3895554130E-002   0.2876885630E+002   0.2888057050E+002
   0.3914559144E-002   0.2903322739E+002   0.2914736010E+002
   0.3933564157E-002   0.2930037520E+002   0.2941633546E+002
   0.3952569170E-002   0.2957080496E+002   0.2968806693E+002
   0.3971574183E-002   0.2984511736E+002   0.2996322784E+002
   0.3990579196E-002   0.3012398288E+002   0.3024258924E+002
   0.4009584210E-002   0.3040807492E+002   0.3052700644E+002
   0.4028589223E-002   0.3069797986E+002   0.3081739959E+002
   0.4047594236E-002   0.3099410150E+002   0.3111471520E+002


